index,actions,age,degree,group,knows_game,knows_gt,level_studies,player,predictions,private_account,profession,public_account,rounds,sex,threshold,time_end_action,time_end_pred,time_start_action,time_start_pred,treatment,gap_threshold,round_donations,time_elapsed_action,time_elapsed_pred,etimeactionnr,etimeprednr
89,2,23,Economy,22,False,0.0,high school,66,58.0,30,student,58,5,Male,True,2017-11-21 15:34:27.733000000,2017-11-21 15:35:53.505000000,2017-11-21 15:34:23.745000000,2017-11-21 15:35:38.865000000,1,62,12,0 days 00:00:03.988000000,0 days 00:00:14.640000000,3988000000,14640000000
90,2,22,Computer Science,22,False,0.0,master,67,36.0,34,student,36,3,Female,True,2017-11-22 07:34:57.429000000,2017-11-22 07:36:28.068000000,2017-11-22 07:34:44.773000000,2017-11-22 07:35:18.174000000,1,84,12,0 days 00:00:12.656000000,0 days 00:01:09.894000000,12656000000,69894000000
91,2,22,Computer Science,22,False,0.0,master,67,48.0,32,student,46,4,Female,True,2017-11-22 07:36:36.318000000,2017-11-22 07:37:04.351000000,2017-11-22 07:36:28.637000000,2017-11-22 07:36:46.983000000,1,74,10,0 days 00:00:07.681000000,0 days 00:00:17.368000000,7681000000,17368000000
92,2,22,Computer Science,22,False,0.0,master,67,96.0,26,student,98,8,Female,True,2017-11-22 07:42:18.504000000,2017-11-22 07:42:59.474000000,2017-11-22 07:42:08.413000000,2017-11-22 07:42:49.310000000,1,22,12,0 days 00:00:10.091000000,0 days 00:00:10.164000000,10091000000,10164000000
93,2,22,Computer Science,22,False,0.0,master,67,122.0,22,student,126,10,Female,True,2017-11-22 07:45:54.971000000,2017-11-22 07:46:03.509000000,2017-11-22 07:44:29.130000000,2017-11-22 07:45:55.517000000,1,-6,14,0 days 00:01:25.841000000,0 days 00:00:07.992000000,85841000000,7992000000
94,2,22,Computer Science,22,False,0.0,master,67,32.0,38,student,12,1,Female,True,2017-11-22 07:33:35.474000000,2017-11-22 07:33:55.498000000,2017-11-22 07:33:09.706000000,2017-11-22 07:33:36.034000000,1,108,12,0 days 00:00:25.768000000,0 days 00:00:19.464000000,25768000000,19464000000
95,2,22,Computer Science,22,False,0.0,master,67,108.0,24,student,104,9,Female,True,2017-11-22 07:43:35.669000000,2017-11-22 07:43:48.257000000,2017-11-22 07:43:20.212000000,2017-11-22 07:43:36.172000000,1,16,14,0 days 00:00:15.457000000,0 days 00:00:12.085000000,15457000000,12085000000
96,2,22,Computer Science,22,False,0.0,master,67,72.0,28,student,76,6,Female,True,2017-11-22 07:39:15.320000000,2017-11-22 07:40:10.156000000,2017-11-22 07:38:52.276000000,2017-11-22 07:39:56.184000000,1,44,18,0 days 00:00:23.044000000,0 days 00:00:13.972000000,23044000000,13972000000
97,2,22,Computer Science,22,False,0.0,master,67,2.0,36,student,24,2,Female,True,2017-11-22 07:34:20.358000000,2017-11-22 07:34:44.104000000,2017-11-22 07:34:13.888000000,2017-11-22 07:34:31.232000000,1,96,12,0 days 00:00:06.470000000,0 days 00:00:12.872000000,6470000000,12872000000
98,0,22,Computer Science,22,False,0.0,master,67,84.0,28,student,86,7,Female,True,2017-11-22 07:41:19.386000000,2017-11-22 07:42:07.839000000,2017-11-22 07:40:30.976000000,2017-11-22 07:41:30.035000000,1,34,10,0 days 00:00:48.410000000,0 days 00:00:37.804000000,48410000000,37804000000
99,2,22,Computer Science,22,False,0.0,master,67,58.0,30,student,58,5,Female,True,2017-11-22 07:37:54.880000000,2017-11-22 07:38:41.532000000,2017-11-22 07:37:15.336000000,2017-11-22 07:38:25.693000000,1,62,12,0 days 00:00:39.544000000,0 days 00:00:15.839000000,39544000000,15839000000
100,2,25,Economy,22,True,0.0,PhD,72,30.0,34,researcher,36,3,Female,True,2017-11-22 07:52:18.000000000,2017-11-22 07:52:46.267000000,2017-11-22 07:52:10.652000000,2017-11-22 07:52:38.799000000,1,84,12,0 days 00:00:07.348000000,0 days 00:00:07.468000000,7348000000,7468000000
101,2,25,Economy,22,True,0.0,PhD,72,10.0,38,researcher,12,1,Female,True,2017-11-22 07:50:39.212000000,2017-11-22 07:51:12.540000000,2017-11-22 07:50:33.619000000,2017-11-22 07:50:59.933000000,1,108,12,0 days 00:00:05.593000000,0 days 00:00:12.607000000,5593000000,12607000000
102,2,25,Economy,22,True,0.0,PhD,72,20.0,36,researcher,24,2,Female,True,2017-11-22 07:51:21.576000000,2017-11-22 07:51:49.752000000,2017-11-22 07:51:13.077000000,2017-11-22 07:51:42.425000000,1,96,12,0 days 00:00:08.499000000,0 days 00:00:07.327000000,8499000000,7327000000
103,0,25,Economy,22,True,0.0,PhD,72,36.0,34,researcher,46,4,Female,True,2017-11-22 07:53:56.586000000,2017-11-22 07:54:13.338000000,2017-11-22 07:53:47.260000000,2017-11-22 07:54:07.281000000,1,74,10,0 days 00:00:09.326000000,0 days 00:00:06.057000000,9326000000,6057000000
104,0,25,Economy,22,True,0.0,PhD,72,46.0,34,researcher,58,5,Female,True,2017-11-22 07:54:57.638000000,2017-11-22 07:55:46.867000000,2017-11-22 07:54:34.173000000,2017-11-22 07:55:38.603000000,1,62,12,0 days 00:00:23.465000000,0 days 00:00:08.264000000,23465000000,8264000000
105,4,25,Economy,22,True,0.0,PhD,72,58.0,30,researcher,76,6,Female,True,2017-11-22 07:56:10.643000000,2017-11-22 07:57:17.623000000,2017-11-22 07:56:07.644000000,2017-11-22 07:57:11.797000000,1,44,18,0 days 00:00:02.999000000,0 days 00:00:05.826000000,2999000000,5826000000
106,4,25,Economy,22,True,0.0,PhD,72,98.0,22,researcher,112,9,Female,True,2017-11-22 08:01:05.705000000,2017-11-22 08:01:36.898000000,2017-11-22 08:00:32.747000000,2017-11-22 08:01:06.275000000,1,8,14,0 days 00:00:32.958000000,0 days 00:00:30.623000000,32958000000,30623000000
107,2,25,Economy,22,True,0.0,PhD,72,78.0,28,researcher,86,7,Female,True,2017-11-22 07:58:39.217000000,2017-11-22 07:58:51.935000000,2017-11-22 07:57:48.453000000,2017-11-22 07:58:39.771000000,1,34,10,0 days 00:00:50.764000000,0 days 00:00:12.164000000,50764000000,12164000000
108,2,25,Economy,22,True,0.0,PhD,72,86.0,26,researcher,98,8,Female,True,2017-11-22 07:59:45.337000000,2017-11-22 08:00:32.161000000,2017-11-22 07:59:32.838000000,2017-11-22 08:00:06.075000000,1,22,12,0 days 00:00:12.499000000,0 days 00:00:26.086000000,12499000000,26086000000
109,2,25,Economy,22,True,0.0,PhD,72,112.0,20,researcher,120,10,Female,True,2017-11-22 08:02:22.111000000,2017-11-22 08:02:28.845000000,2017-11-22 08:01:47.570000000,2017-11-22 08:02:22.685000000,1,0,14,0 days 00:00:34.541000000,0 days 00:00:06.160000000,34541000000,6160000000
110,4,24,Other,22,False,0.0,bachelor,75,58.0,28,student,58,5,Female,True,2017-11-22 07:59:41.901000000,2017-11-22 08:00:49.800000000,2017-11-22 07:59:27.702000000,2017-11-22 08:00:42.985000000,1,62,12,0 days 00:00:14.199000000,0 days 00:00:06.815000000,14199000000,6815000000
111,2,24,Other,22,False,0.0,bachelor,75,36.0,34,student,36,3,Female,True,2017-11-22 07:57:17.727000000,2017-11-22 07:57:50.107000000,2017-11-22 07:57:10.364000000,2017-11-22 07:57:38.492000000,1,84,12,0 days 00:00:07.363000000,0 days 00:00:11.615000000,7363000000,11615000000
112,2,24,Other,22,False,0.0,bachelor,75,64.0,26,student,76,6,Female,True,2017-11-22 08:01:33.182000000,2017-11-22 08:02:38.146000000,2017-11-22 08:01:00.539000000,2017-11-22 08:02:14.062000000,1,44,18,0 days 00:00:32.643000000,0 days 00:00:24.084000000,32643000000,24084000000
113,2,24,Other,22,False,0.0,bachelor,75,18.0,38,student,12,1,Female,True,2017-11-22 07:55:46.342000000,2017-11-22 07:56:09.133000000,2017-11-22 07:55:33.828000000,2017-11-22 07:55:56.994000000,1,108,12,0 days 00:00:12.514000000,0 days 00:00:12.139000000,12514000000,12139000000
114,2,24,Other,22,False,0.0,bachelor,75,48.0,32,student,46,4,Female,True,2017-11-22 07:58:57.346000000,2017-11-22 07:59:16.837000000,2017-11-22 07:58:51.133000000,2017-11-22 07:59:08.000000000,1,74,10,0 days 00:00:06.213000000,0 days 00:00:08.837000000,6213000000,8837000000
115,2,24,Other,22,False,0.0,bachelor,75,100.0,22,student,98,8,Female,True,2017-11-22 08:04:49.218000000,2017-11-22 08:05:06.508000000,2017-11-22 08:04:31.549000000,2017-11-22 08:05:00.032000000,1,22,12,0 days 00:00:17.669000000,0 days 00:00:06.476000000,17669000000,6476000000
116,2,24,Other,22,False,0.0,bachelor,75,24.0,36,student,24,2,Female,True,2017-11-22 07:56:38.420000000,2017-11-22 07:56:49.472000000,2017-11-22 07:56:19.823000000,2017-11-22 07:56:39.201000000,1,96,12,0 days 00:00:18.597000000,0 days 00:00:10.271000000,18597000000,10271000000
117,0,24,Other,22,False,0.0,bachelor,75,122.0,20,student,112,10,Female,True,2017-11-22 08:07:04.807000000,2017-11-22 08:07:10.110000000,2017-11-22 08:06:49.114000000,2017-11-22 08:07:05.379000000,1,8,14,0 days 00:00:15.693000000,0 days 00:00:04.731000000,15693000000,4731000000
118,2,24,Other,22,False,0.0,bachelor,75,100.0,24,student,86,7,Female,True,2017-11-22 08:03:01.171000000,2017-11-22 08:04:10.793000000,2017-11-22 08:02:48.874000000,2017-11-22 08:03:42.107000000,1,34,10,0 days 00:00:12.297000000,0 days 00:00:28.686000000,12297000000,28686000000
119,2,24,Other,22,False,0.0,bachelor,75,112.0,20,student,100,9,Female,True,2017-11-22 08:05:45.150000000,2017-11-22 08:05:58.104000000,2017-11-22 08:05:37.382000000,2017-11-22 08:05:45.663000000,1,20,14,0 days 00:00:07.768000000,0 days 00:00:12.441000000,7768000000,12441000000
120,2,29,Other,30,False,0.0,master,77,78.0,26,student,78,5,Female,True,2017-12-08 01:46:05.839000000,2017-12-08 01:46:33.244000000,2017-12-08 01:45:21.329000000,2017-12-08 01:46:16.438000000,1,42,14,0 days 00:00:44.510000000,0 days 00:00:16.806000000,44510000000,16806000000
121,2,29,Other,30,False,0.0,master,77,48.0,32,student,48,3,Female,True,2017-12-08 01:42:44.996000000,2017-12-08 01:43:29.897000000,2017-12-08 01:42:04.676000000,2017-12-08 01:42:55.750000000,1,72,14,0 days 00:00:40.320000000,0 days 00:00:34.147000000,40320000000,34147000000
122,2,29,Other,30,False,0.0,master,77,14.0,38,student,16,1,Female,True,2017-12-08 01:40:02.433000000,2017-12-08 01:40:40.843000000,2017-12-08 01:39:53.135000000,2017-12-08 01:40:13.055000000,1,104,16,0 days 00:00:09.298000000,0 days 00:00:27.788000000,9298000000,27788000000
123,4,29,Other,30,False,0.0,master,77,96.0,20,student,98,8,Female,True,2017-12-08 01:49:13.323000000,2017-12-08 01:49:53.300000000,2017-12-08 01:48:48.067000000,2017-12-08 01:49:44.002000000,1,22,14,0 days 00:00:25.256000000,0 days 00:00:09.298000000,25256000000,9298000000
124,0,29,Other,30,False,0.0,master,77,108.0,20,student,106,9,Female,True,2017-12-08 01:50:35.706000000,2017-12-08 01:51:20.682000000,2017-12-08 01:50:14.030000000,2017-12-08 01:51:06.494000000,1,14,8,0 days 00:00:21.676000000,0 days 00:00:14.188000000,21676000000,14188000000
125,4,29,Other,30,False,0.0,master,77,121.0,20,student,124,10,Female,True,2017-12-08 01:52:09.551000000,2017-12-08 01:53:09.074000000,2017-12-08 01:51:41.372000000,2017-12-08 01:52:30.270000000,1,-4,18,0 days 00:00:28.179000000,0 days 00:00:38.804000000,28179000000,38804000000
126,4,29,Other,30,False,0.0,master,77,18.0,34,student,34,2,Female,True,2017-12-08 01:41:02.622000000,2017-12-08 01:41:54.077000000,2017-12-08 01:40:41.323000000,2017-12-08 01:41:33.329000000,1,86,18,0 days 00:00:21.299000000,0 days 00:00:20.748000000,21299000000,20748000000
127,0,29,Other,30,False,0.0,master,77,92.0,24,student,84,7,Female,True,2017-12-08 01:47:53.009000000,2017-12-08 01:48:37.455000000,2017-12-08 01:47:41.678000000,2017-12-08 01:48:23.783000000,1,36,4,0 days 00:00:11.331000000,0 days 00:00:13.672000000,11331000000,13672000000
128,4,29,Other,30,False,0.0,master,77,66.0,28,student,64,4,Female,True,2017-12-08 01:44:07.513000000,2017-12-08 01:45:00.675000000,2017-12-08 01:43:40.516000000,2017-12-08 01:44:48.312000000,1,56,16,0 days 00:00:26.997000000,0 days 00:00:12.363000000,26997000000,12363000000
129,2,29,Other,30,False,0.0,master,77,92.0,24,student,80,6,Female,True,2017-12-08 01:47:07.574000000,2017-12-08 01:47:31.026000000,2017-12-08 01:46:43.818000000,2017-12-08 01:47:18.242000000,1,40,2,0 days 00:00:23.756000000,0 days 00:00:12.784000000,23756000000,12784000000
130,2,26,Physics,30,True,1.0,master,78,76.0,32,student,78,5,Male,True,2017-12-08 01:40:25.248000000,2017-12-08 01:40:55.529000000,2017-12-08 01:39:45.106000000,2017-12-08 01:40:45.855000000,1,42,14,0 days 00:00:40.142000000,0 days 00:00:09.674000000,40142000000,9674000000
131,2,26,Physics,30,True,1.0,master,78,26.0,36,student,34,2,Male,True,2017-12-08 01:35:27.473000000,2017-12-08 01:36:06.642000000,2017-12-08 01:35:11.613000000,2017-12-08 01:35:58.215000000,1,86,18,0 days 00:00:15.860000000,0 days 00:00:08.427000000,15860000000,8427000000
132,4,26,Physics,30,True,1.0,master,78,82.0,26,student,98,8,Male,True,2017-12-08 01:43:31.714000000,2017-12-08 01:44:20.090000000,2017-12-08 01:43:17.145000000,2017-12-08 01:44:02.418000000,1,22,14,0 days 00:00:14.569000000,0 days 00:00:17.672000000,14569000000,17672000000
133,2,26,Physics,30,True,1.0,master,78,44.0,34,student,48,3,Male,True,2017-12-08 01:37:02.853000000,2017-12-08 01:37:36.090000000,2017-12-08 01:36:27.357000000,2017-12-08 01:37:23.536000000,1,72,14,0 days 00:00:35.496000000,0 days 00:00:12.554000000,35496000000,12554000000
134,4,26,Physics,30,True,1.0,master,78,118.0,22,student,124,10,Male,True,2017-12-08 01:46:43.954000000,2017-12-08 01:47:00.078000000,2017-12-08 01:46:05.009000000,2017-12-08 01:46:54.596000000,1,-4,18,0 days 00:00:38.945000000,0 days 00:00:05.482000000,38945000000,5482000000
135,4,26,Physics,30,True,1.0,master,78,98.0,22,student,106,9,Male,True,2017-12-08 01:45:16.195000000,2017-12-08 01:45:44.031000000,2017-12-08 01:44:30.791000000,2017-12-08 01:45:36.869000000,1,14,8,0 days 00:00:45.404000000,0 days 00:00:07.162000000,45404000000,7162000000
136,0,26,Physics,30,True,1.0,master,78,60.0,34,student,64,4,Male,True,2017-12-08 01:38:17.815000000,2017-12-08 01:39:14.407000000,2017-12-08 01:37:56.843000000,2017-12-08 01:39:08.581000000,1,56,16,0 days 00:00:20.972000000,0 days 00:00:05.826000000,20972000000,5826000000
137,2,26,Physics,30,True,1.0,master,78,10.0,38,student,16,1,Male,True,2017-12-08 01:34:29.652000000,2017-12-08 01:34:40.854000000,2017-12-08 01:34:09.284000000,2017-12-08 01:34:30.152000000,1,104,16,0 days 00:00:20.368000000,0 days 00:00:10.702000000,20368000000,10702000000
138,0,26,Physics,30,True,1.0,master,78,80.0,32,student,80,6,Male,True,2017-12-08 01:41:23.751000000,2017-12-08 01:41:49.780000000,2017-12-08 01:41:06.185000000,2017-12-08 01:41:44.421000000,1,40,2,0 days 00:00:17.566000000,0 days 00:00:05.359000000,17566000000,5359000000
139,2,26,Physics,30,True,1.0,master,78,80.0,30,student,84,7,Male,True,2017-12-08 01:42:37.242000000,2017-12-08 01:43:06.529000000,2017-12-08 01:42:00.357000000,2017-12-08 01:42:47.818000000,1,36,4,0 days 00:00:36.885000000,0 days 00:00:18.711000000,36885000000,18711000000
140,4,25,Computer Science,30,False,1.0,master,85,80.0,20,researcher,78,5,Male,True,2017-12-08 01:37:27.275000000,2017-12-08 01:37:44.770000000,2017-12-08 01:36:31.600000000,2017-12-08 01:37:27.792000000,1,42,14,0 days 00:00:55.675000000,0 days 00:00:16.978000000,55675000000,16978000000
141,4,25,Computer Science,30,False,1.0,master,85,30.0,32,researcher,34,2,Male,True,2017-12-08 01:32:43.265000000,2017-12-08 01:33:05.971000000,2017-12-08 01:32:04.625000000,2017-12-08 01:32:43.809000000,1,86,18,0 days 00:00:38.640000000,0 days 00:00:22.162000000,38640000000,22162000000
142,4,25,Computer Science,30,False,1.0,master,85,60.0,24,researcher,64,4,Male,True,2017-12-08 01:35:56.602000000,2017-12-08 01:36:20.951000000,2017-12-08 01:34:49.188000000,2017-12-08 01:35:57.186000000,1,56,16,0 days 00:01:07.414000000,0 days 00:00:23.765000000,67414000000,23765000000
143,0,25,Computer Science,30,False,1.0,master,85,90.0,20,researcher,98,8,Male,True,2017-12-08 01:40:52.949000000,2017-12-08 01:41:21.013000000,2017-12-08 01:40:03.765000000,2017-12-08 01:40:53.522000000,1,22,14,0 days 00:00:49.184000000,0 days 00:00:27.491000000,49184000000,27491000000
144,0,25,Computer Science,30,False,1.0,master,85,108.0,20,researcher,106,9,Male,True,2017-12-08 01:42:20.557000000,2017-12-08 01:42:50.775000000,2017-12-08 01:41:21.558000000,2017-12-08 01:42:21.057000000,1,14,8,0 days 00:00:58.999000000,0 days 00:00:29.718000000,58999000000,29718000000
145,0,25,Computer Science,30,False,1.0,master,85,88.0,20,researcher,84,7,Male,True,2017-12-08 01:39:21.706000000,2017-12-08 01:40:03.191000000,2017-12-08 01:38:49.300000000,2017-12-08 01:39:42.435000000,1,36,4,0 days 00:00:32.406000000,0 days 00:00:20.756000000,32406000000,20756000000
146,0,25,Computer Science,30,False,1.0,master,85,118.0,20,researcher,124,10,Male,True,2017-12-08 01:43:42.417000000,2017-12-08 01:43:55.017000000,2017-12-08 01:42:51.382000000,2017-12-08 01:43:42.913000000,1,-4,18,0 days 00:00:51.035000000,0 days 00:00:12.104000000,51035000000,12104000000
147,0,25,Computer Science,30,False,1.0,master,85,90.0,20,researcher,80,6,Male,True,2017-12-08 01:38:26.290000000,2017-12-08 01:38:48.732000000,2017-12-08 01:37:55.373000000,2017-12-08 01:38:26.791000000,1,40,2,0 days 00:00:30.917000000,0 days 00:00:21.941000000,30917000000,21941000000
148,4,25,Computer Science,30,False,1.0,master,85,50.0,28,researcher,48,3,Male,True,2017-12-08 01:34:08.353000000,2017-12-08 01:34:28.414000000,2017-12-08 01:33:16.656000000,2017-12-08 01:34:08.963000000,1,72,14,0 days 00:00:51.697000000,0 days 00:00:19.451000000,51697000000,19451000000
149,4,25,Computer Science,30,False,1.0,master,85,16.0,36,researcher,16,1,Male,True,2017-12-08 01:31:14.282000000,2017-12-08 01:31:43.940000000,2017-12-08 01:31:04.529000000,2017-12-08 01:31:24.789000000,1,104,16,0 days 00:00:09.753000000,0 days 00:00:19.151000000,9753000000,19151000000
150,2,20,Economy,30,False,1.0,bachelor,89,12.0,38,student,16,1,Male,True,2017-12-08 01:38:04.907000000,2017-12-08 01:38:43.926000000,2017-12-08 01:37:51.832000000,2017-12-08 01:38:15.549000000,1,104,16,0 days 00:00:13.075000000,0 days 00:00:28.377000000,13075000000,28377000000
151,2,20,Economy,30,False,1.0,bachelor,89,70.0,28,student,78,5,Male,True,2017-12-08 01:43:22.931000000,2017-12-08 01:44:28.058000000,2017-12-08 01:43:19.123000000,2017-12-08 01:44:23.872000000,1,42,14,0 days 00:00:03.808000000,0 days 00:00:04.186000000,3808000000,4186000000
152,0,20,Economy,30,False,1.0,bachelor,89,84.0,28,student,80,6,Male,True,2017-12-08 01:44:54.300000000,2017-12-08 01:45:32.696000000,2017-12-08 01:44:48.816000000,2017-12-08 01:45:24.998000000,1,40,2,0 days 00:00:05.484000000,0 days 00:00:07.698000000,5484000000,7698000000
153,2,20,Economy,30,False,1.0,bachelor,89,58.0,30,student,64,4,Male,True,2017-12-08 01:41:52.316000000,2017-12-08 01:43:18.582000000,2017-12-08 01:41:44.821000000,2017-12-08 01:42:53.201000000,1,56,16,0 days 00:00:07.495000000,0 days 00:00:25.381000000,7495000000,25381000000
154,4,20,Economy,30,False,1.0,bachelor,89,100.0,22,student,98,8,Male,True,2017-12-08 01:47:08.410000000,2017-12-08 01:47:55.502000000,2017-12-08 01:47:03.265000000,2017-12-08 01:47:49.153000000,1,22,14,0 days 00:00:05.145000000,0 days 00:00:06.349000000,5145000000,6349000000
155,2,20,Economy,30,False,1.0,bachelor,89,120.0,20,student,124,10,Male,True,2017-12-08 01:49:52.491000000,2017-12-08 01:50:41.614000000,2017-12-08 01:49:49.514000000,2017-12-08 01:50:33.304000000,1,-4,18,0 days 00:00:02.977000000,0 days 00:00:08.310000000,2977000000,8310000000
156,2,20,Economy,30,False,1.0,bachelor,89,42.0,32,student,48,3,Male,True,2017-12-08 01:40:24.784000000,2017-12-08 01:41:14.067000000,2017-12-08 01:40:10.193000000,2017-12-08 01:41:05.583000000,1,72,14,0 days 00:00:14.591000000,0 days 00:00:08.484000000,14591000000,8484000000
157,2,20,Economy,30,False,1.0,bachelor,89,92.0,26,student,84,7,Male,True,2017-12-08 01:45:51.642000000,2017-12-08 01:46:42.575000000,2017-12-08 01:45:43.307000000,2017-12-08 01:46:32.433000000,1,36,4,0 days 00:00:08.335000000,0 days 00:00:10.142000000,8335000000,10142000000
158,2,20,Economy,30,False,1.0,bachelor,89,110.0,20,student,106,9,Male,True,2017-12-08 01:48:21.471000000,2017-12-08 01:49:18.700000000,2017-12-08 01:48:16.191000000,2017-12-08 01:49:12.365000000,1,14,8,0 days 00:00:05.280000000,0 days 00:00:06.335000000,5280000000,6335000000
159,4,20,Economy,30,False,1.0,bachelor,89,26.0,34,student,34,2,Male,True,2017-12-08 01:39:00.296000000,2017-12-08 01:39:49.504000000,2017-12-08 01:38:54.631000000,2017-12-08 01:39:41.098000000,1,86,18,0 days 00:00:05.665000000,0 days 00:00:08.406000000,5665000000,8406000000
