,round,response,rt,user,session,subj_id
0,1,0,14.187,usuario20,s3t1330,usuario20s3t1330
1,2,0,8.427,usuario20,s3t1330,usuario20s3t1330
2,3,1,33.354,usuario20,s3t1330,usuario20s3t1330
3,4,0,6.72,usuario20,s3t1330,usuario20s3t1330
4,5,0,1.8,usuario20,s3t1330,usuario20s3t1330
5,6,1,1.277,usuario20,s3t1330,usuario20s3t1330
6,7,0,5.699,usuario20,s3t1330,usuario20s3t1330
7,8,0,11.525,usuario20,s3t1330,usuario20s3t1330
8,9,0,2.58,usuario20,s3t1330,usuario20s3t1330
9,10,0,2.681,usuario20,s3t1330,usuario20s3t1330
10,11,1,1.263,usuario20,s3t1330,usuario20s3t1330
11,12,1,1.049,usuario20,s3t1330,usuario20s3t1330
12,13,0,1.881,usuario20,s3t1330,usuario20s3t1330
13,14,1,1.391,usuario20,s3t1330,usuario20s3t1330
14,15,1,1.123,usuario20,s3t1330,usuario20s3t1330
15,16,1,0.681,usuario20,s3t1330,usuario20s3t1330
16,17,0,2.187,usuario20,s3t1330,usuario20s3t1330
17,18,1,13.791,usuario20,s3t1330,usuario20s3t1330
18,19,0,5.788,usuario20,s3t1330,usuario20s3t1330
19,20,0,2.204,usuario20,s3t1330,usuario20s3t1330
20,21,1,11.905,usuario20,s3t1330,usuario20s3t1330
21,22,1,4.767,usuario20,s3t1330,usuario20s3t1330
22,23,1,3.572,usuario20,s3t1330,usuario20s3t1330
23,24,1,2.956,usuario20,s3t1330,usuario20s3t1330
24,25,0,2.334,usuario20,s3t1330,usuario20s3t1330
25,26,0,9.924,usuario20,s3t1330,usuario20s3t1330
26,27,0,31.283,usuario20,s3t1330,usuario20s3t1330
27,28,1,2.94,usuario20,s3t1330,usuario20s3t1330
28,29,1,5.195,usuario20,s3t1330,usuario20s3t1330
29,30,0,1.501,usuario20,s3t1330,usuario20s3t1330
30,31,1,2.19,usuario20,s3t1330,usuario20s3t1330
31,32,0,6.354,usuario20,s3t1330,usuario20s3t1330
32,33,0,1.221,usuario20,s3t1330,usuario20s3t1330
33,34,0,1.228,usuario20,s3t1330,usuario20s3t1330
34,35,0,1.133,usuario20,s3t1330,usuario20s3t1330
35,36,1,7.64,usuario20,s3t1330,usuario20s3t1330
36,37,1,3.738,usuario20,s3t1330,usuario20s3t1330
37,38,1,2.675,usuario20,s3t1330,usuario20s3t1330
38,39,1,4.25,usuario20,s3t1330,usuario20s3t1330
39,40,0,1.508,usuario20,s3t1330,usuario20s3t1330
40,41,1,1.939,usuario20,s3t1330,usuario20s3t1330
41,42,1,1.641,usuario20,s3t1330,usuario20s3t1330
42,43,1,3.446,usuario20,s3t1330,usuario20s3t1330
43,44,1,0.677,usuario20,s3t1330,usuario20s3t1330
44,45,1,0.717,usuario20,s3t1330,usuario20s3t1330
45,46,0,1.021,usuario20,s3t1330,usuario20s3t1330
46,47,0,1.393,usuario20,s3t1330,usuario20s3t1330
47,48,0,0.637,usuario20,s3t1330,usuario20s3t1330
48,49,0,0.749,usuario20,s3t1330,usuario20s3t1330
49,50,0,2.019,usuario20,s3t1330,usuario20s3t1330
0,1,0,8.247,usuario7,s3t1330,usuario7s3t1330
1,2,1,13.295,usuario7,s3t1330,usuario7s3t1330
2,3,0,12.679,usuario7,s3t1330,usuario7s3t1330
3,4,1,7.367,usuario7,s3t1330,usuario7s3t1330
4,5,1,7.034,usuario7,s3t1330,usuario7s3t1330
5,6,0,2.854,usuario7,s3t1330,usuario7s3t1330
6,7,0,5.12,usuario7,s3t1330,usuario7s3t1330
7,8,1,3.817,usuario7,s3t1330,usuario7s3t1330
8,9,1,4.016,usuario7,s3t1330,usuario7s3t1330
9,10,0,5.295,usuario7,s3t1330,usuario7s3t1330
10,11,1,6.956,usuario7,s3t1330,usuario7s3t1330
11,12,1,4.743,usuario7,s3t1330,usuario7s3t1330
12,13,1,3.614,usuario7,s3t1330,usuario7s3t1330
13,14,1,6.083,usuario7,s3t1330,usuario7s3t1330
14,15,0,14.25,usuario7,s3t1330,usuario7s3t1330
15,16,0,5.026,usuario7,s3t1330,usuario7s3t1330
16,17,0,11.211,usuario7,s3t1330,usuario7s3t1330
17,18,0,8.793,usuario7,s3t1330,usuario7s3t1330
18,19,1,4.13,usuario7,s3t1330,usuario7s3t1330
19,20,1,4.833,usuario7,s3t1330,usuario7s3t1330
20,21,1,8.433,usuario7,s3t1330,usuario7s3t1330
21,22,1,5.306,usuario7,s3t1330,usuario7s3t1330
22,23,1,4.801,usuario7,s3t1330,usuario7s3t1330
23,24,0,2.959,usuario7,s3t1330,usuario7s3t1330
24,25,0,4.101,usuario7,s3t1330,usuario7s3t1330
25,26,1,3.514,usuario7,s3t1330,usuario7s3t1330
26,27,0,2.922,usuario7,s3t1330,usuario7s3t1330
27,28,1,3.275,usuario7,s3t1330,usuario7s3t1330
28,29,0,3.102,usuario7,s3t1330,usuario7s3t1330
29,30,0,2.667,usuario7,s3t1330,usuario7s3t1330
30,31,0,3.246,usuario7,s3t1330,usuario7s3t1330
31,32,1,2.022,usuario7,s3t1330,usuario7s3t1330
32,33,0,2.909,usuario7,s3t1330,usuario7s3t1330
33,34,1,1.737,usuario7,s3t1330,usuario7s3t1330
34,35,1,1.774,usuario7,s3t1330,usuario7s3t1330
35,36,0,2.897,usuario7,s3t1330,usuario7s3t1330
36,37,0,5.215,usuario7,s3t1330,usuario7s3t1330
37,38,1,7.492,usuario7,s3t1330,usuario7s3t1330
38,39,0,1.926,usuario7,s3t1330,usuario7s3t1330
39,40,0,2.403,usuario7,s3t1330,usuario7s3t1330
40,41,0,2.137,usuario7,s3t1330,usuario7s3t1330
41,42,1,1.982,usuario7,s3t1330,usuario7s3t1330
42,43,0,2.394,usuario7,s3t1330,usuario7s3t1330
43,44,0,2.355,usuario7,s3t1330,usuario7s3t1330
44,45,1,2.434,usuario7,s3t1330,usuario7s3t1330
45,46,1,4.233,usuario7,s3t1330,usuario7s3t1330
46,47,0,2.725,usuario7,s3t1330,usuario7s3t1330
47,48,0,2.373,usuario7,s3t1330,usuario7s3t1330
48,49,1,3.285,usuario7,s3t1330,usuario7s3t1330
49,50,1,3.397,usuario7,s3t1330,usuario7s3t1330
0,1,1,4.946,usuario16,s3t1330,usuario16s3t1330
1,2,0,3.676,usuario16,s3t1330,usuario16s3t1330
2,3,1,3.793,usuario16,s3t1330,usuario16s3t1330
3,4,1,3.152,usuario16,s3t1330,usuario16s3t1330
4,5,0,3.005,usuario16,s3t1330,usuario16s3t1330
5,6,1,3.511,usuario16,s3t1330,usuario16s3t1330
6,7,1,2.41,usuario16,s3t1330,usuario16s3t1330
7,8,1,2.693,usuario16,s3t1330,usuario16s3t1330
8,9,0,1.808,usuario16,s3t1330,usuario16s3t1330
9,10,1,2.533,usuario16,s3t1330,usuario16s3t1330
10,11,1,2.566,usuario16,s3t1330,usuario16s3t1330
11,12,0,3.01,usuario16,s3t1330,usuario16s3t1330
12,13,1,3.112,usuario16,s3t1330,usuario16s3t1330
13,14,0,3.511,usuario16,s3t1330,usuario16s3t1330
14,15,1,2.899,usuario16,s3t1330,usuario16s3t1330
15,16,0,1.987,usuario16,s3t1330,usuario16s3t1330
16,17,0,4.927,usuario16,s3t1330,usuario16s3t1330
17,18,0,3.199,usuario16,s3t1330,usuario16s3t1330
18,19,0,2.451,usuario16,s3t1330,usuario16s3t1330
19,20,1,2.325,usuario16,s3t1330,usuario16s3t1330
20,21,0,3.64,usuario16,s3t1330,usuario16s3t1330
21,22,1,2.492,usuario16,s3t1330,usuario16s3t1330
22,23,0,3.778,usuario16,s3t1330,usuario16s3t1330
23,24,0,4.502,usuario16,s3t1330,usuario16s3t1330
24,25,0,3.097,usuario16,s3t1330,usuario16s3t1330
25,26,1,3.16,usuario16,s3t1330,usuario16s3t1330
26,27,0,2.442,usuario16,s3t1330,usuario16s3t1330
27,28,0,2.081,usuario16,s3t1330,usuario16s3t1330
28,29,0,3.736,usuario16,s3t1330,usuario16s3t1330
29,30,1,7.192,usuario16,s3t1330,usuario16s3t1330
30,31,1,2.539,usuario16,s3t1330,usuario16s3t1330
31,32,0,1.933,usuario16,s3t1330,usuario16s3t1330
32,33,1,2.863,usuario16,s3t1330,usuario16s3t1330
33,34,1,7.021,usuario16,s3t1330,usuario16s3t1330
34,35,1,2.662,usuario16,s3t1330,usuario16s3t1330
35,36,0,2.226,usuario16,s3t1330,usuario16s3t1330
36,37,1,2.971,usuario16,s3t1330,usuario16s3t1330
37,38,1,2.128,usuario16,s3t1330,usuario16s3t1330
38,39,0,2.721,usuario16,s3t1330,usuario16s3t1330
39,40,1,2.534,usuario16,s3t1330,usuario16s3t1330
40,41,1,2.391,usuario16,s3t1330,usuario16s3t1330
41,42,0,2.051,usuario16,s3t1330,usuario16s3t1330
42,43,1,2.316,usuario16,s3t1330,usuario16s3t1330
43,44,1,1.833,usuario16,s3t1330,usuario16s3t1330
44,45,0,1.591,usuario16,s3t1330,usuario16s3t1330
45,46,1,2.645,usuario16,s3t1330,usuario16s3t1330
46,47,0,3.652,usuario16,s3t1330,usuario16s3t1330
47,48,1,1.924,usuario16,s3t1330,usuario16s3t1330
48,49,1,1.387,usuario16,s3t1330,usuario16s3t1330
49,50,0,1.396,usuario16,s3t1330,usuario16s3t1330
0,1,1,8.703,usuario13,s3t1330,usuario13s3t1330
1,2,0,13.654,usuario13,s3t1330,usuario13s3t1330
2,3,0,14.798,usuario13,s3t1330,usuario13s3t1330
3,4,0,7.169,usuario13,s3t1330,usuario13s3t1330
4,5,0,8.707,usuario13,s3t1330,usuario13s3t1330
5,6,0,7.406,usuario13,s3t1330,usuario13s3t1330
6,7,0,5.993,usuario13,s3t1330,usuario13s3t1330
7,8,0,8.127,usuario13,s3t1330,usuario13s3t1330
8,9,0,15.635,usuario13,s3t1330,usuario13s3t1330
9,10,1,11.09,usuario13,s3t1330,usuario13s3t1330
10,11,1,7.982,usuario13,s3t1330,usuario13s3t1330
11,12,1,2.979,usuario13,s3t1330,usuario13s3t1330
12,13,0,6.671,usuario13,s3t1330,usuario13s3t1330
13,14,0,3.879,usuario13,s3t1330,usuario13s3t1330
14,15,0,6.741,usuario13,s3t1330,usuario13s3t1330
15,16,1,5.199,usuario13,s3t1330,usuario13s3t1330
16,17,0,5.385,usuario13,s3t1330,usuario13s3t1330
17,18,0,2.027,usuario13,s3t1330,usuario13s3t1330
18,19,0,5.572,usuario13,s3t1330,usuario13s3t1330
19,20,1,6.999,usuario13,s3t1330,usuario13s3t1330
20,21,1,4.134,usuario13,s3t1330,usuario13s3t1330
21,22,1,3.843,usuario13,s3t1330,usuario13s3t1330
22,23,1,3.753,usuario13,s3t1330,usuario13s3t1330
23,24,1,4.467,usuario13,s3t1330,usuario13s3t1330
24,25,1,7.006,usuario13,s3t1330,usuario13s3t1330
25,26,1,3.277,usuario13,s3t1330,usuario13s3t1330
26,27,0,5.158,usuario13,s3t1330,usuario13s3t1330
27,28,1,9.521,usuario13,s3t1330,usuario13s3t1330
28,29,0,2.905,usuario13,s3t1330,usuario13s3t1330
29,30,1,1.233,usuario13,s3t1330,usuario13s3t1330
30,31,0,1.318,usuario13,s3t1330,usuario13s3t1330
31,32,1,0.98,usuario13,s3t1330,usuario13s3t1330
32,33,0,1.266,usuario13,s3t1330,usuario13s3t1330
33,34,1,1.147,usuario13,s3t1330,usuario13s3t1330
34,35,0,1.136,usuario13,s3t1330,usuario13s3t1330
35,36,1,1.346,usuario13,s3t1330,usuario13s3t1330
36,37,0,2.582,usuario13,s3t1330,usuario13s3t1330
37,38,0,1.366,usuario13,s3t1330,usuario13s3t1330
38,39,0,1.657,usuario13,s3t1330,usuario13s3t1330
39,40,0,1.387,usuario13,s3t1330,usuario13s3t1330
40,41,0,1.859,usuario13,s3t1330,usuario13s3t1330
41,42,0,1.301,usuario13,s3t1330,usuario13s3t1330
42,43,0,1.285,usuario13,s3t1330,usuario13s3t1330
43,44,0,1.369,usuario13,s3t1330,usuario13s3t1330
44,45,0,5.566,usuario13,s3t1330,usuario13s3t1330
45,46,0,4.693,usuario13,s3t1330,usuario13s3t1330
46,47,0,4.792,usuario13,s3t1330,usuario13s3t1330
47,48,0,2.309,usuario13,s3t1330,usuario13s3t1330
48,49,1,1.542,usuario13,s3t1330,usuario13s3t1330
49,50,0,1.794,usuario13,s3t1330,usuario13s3t1330
0,1,1,13.076,usuario2,s3t1330,usuario2s3t1330
1,2,1,9.325,usuario2,s3t1330,usuario2s3t1330
2,3,0,5.44,usuario2,s3t1330,usuario2s3t1330
3,4,1,7.343,usuario2,s3t1330,usuario2s3t1330
4,5,1,13.799,usuario2,s3t1330,usuario2s3t1330
5,6,1,15.931,usuario2,s3t1330,usuario2s3t1330
6,7,1,11.249,usuario2,s3t1330,usuario2s3t1330
7,8,0,4.115,usuario2,s3t1330,usuario2s3t1330
8,9,1,6.701,usuario2,s3t1330,usuario2s3t1330
9,10,0,9.778,usuario2,s3t1330,usuario2s3t1330
10,11,0,8.202,usuario2,s3t1330,usuario2s3t1330
11,12,1,2.334,usuario2,s3t1330,usuario2s3t1330
12,13,1,1.842,usuario2,s3t1330,usuario2s3t1330
13,14,1,11.374,usuario2,s3t1330,usuario2s3t1330
14,15,0,7.557,usuario2,s3t1330,usuario2s3t1330
15,16,1,5.528,usuario2,s3t1330,usuario2s3t1330
16,17,1,4.85,usuario2,s3t1330,usuario2s3t1330
17,18,0,6.496,usuario2,s3t1330,usuario2s3t1330
18,19,0,3.163,usuario2,s3t1330,usuario2s3t1330
19,20,1,2.506,usuario2,s3t1330,usuario2s3t1330
20,21,1,7.107,usuario2,s3t1330,usuario2s3t1330
21,22,0,3.266,usuario2,s3t1330,usuario2s3t1330
22,23,0,2.631,usuario2,s3t1330,usuario2s3t1330
23,24,0,4.199,usuario2,s3t1330,usuario2s3t1330
24,25,0,2.36,usuario2,s3t1330,usuario2s3t1330
25,26,0,3.955,usuario2,s3t1330,usuario2s3t1330
26,27,1,2.759,usuario2,s3t1330,usuario2s3t1330
27,28,1,3.102,usuario2,s3t1330,usuario2s3t1330
28,29,1,3.858,usuario2,s3t1330,usuario2s3t1330
29,30,1,2.738,usuario2,s3t1330,usuario2s3t1330
30,31,0,2.258,usuario2,s3t1330,usuario2s3t1330
31,32,0,2.403,usuario2,s3t1330,usuario2s3t1330
32,33,0,7.597,usuario2,s3t1330,usuario2s3t1330
33,34,1,4.646,usuario2,s3t1330,usuario2s3t1330
34,35,0,5.157,usuario2,s3t1330,usuario2s3t1330
35,36,1,7.702,usuario2,s3t1330,usuario2s3t1330
36,37,1,29.991,usuario2,s3t1330,usuario2s3t1330
37,38,0,5.39,usuario2,s3t1330,usuario2s3t1330
38,39,0,3.041,usuario2,s3t1330,usuario2s3t1330
39,40,1,11.7,usuario2,s3t1330,usuario2s3t1330
40,41,1,8.136,usuario2,s3t1330,usuario2s3t1330
41,42,1,8.268,usuario2,s3t1330,usuario2s3t1330
42,43,0,2.97,usuario2,s3t1330,usuario2s3t1330
43,44,0,7.305,usuario2,s3t1330,usuario2s3t1330
44,45,0,5.246,usuario2,s3t1330,usuario2s3t1330
45,46,0,6.21,usuario2,s3t1330,usuario2s3t1330
46,47,0,6.105,usuario2,s3t1330,usuario2s3t1330
47,48,1,3.697,usuario2,s3t1330,usuario2s3t1330
48,49,1,2.082,usuario2,s3t1330,usuario2s3t1330
49,50,1,2.875,usuario2,s3t1330,usuario2s3t1330
0,1,0,7.747,usuario11,s3t1330,usuario11s3t1330
1,2,1,3.492,usuario11,s3t1330,usuario11s3t1330
2,3,1,3.432,usuario11,s3t1330,usuario11s3t1330
3,4,0,2.055,usuario11,s3t1330,usuario11s3t1330
4,5,0,1.173,usuario11,s3t1330,usuario11s3t1330
5,6,1,2.689,usuario11,s3t1330,usuario11s3t1330
6,7,1,1.08,usuario11,s3t1330,usuario11s3t1330
7,8,1,2.634,usuario11,s3t1330,usuario11s3t1330
8,9,1,0.911,usuario11,s3t1330,usuario11s3t1330
9,10,1,1.23,usuario11,s3t1330,usuario11s3t1330
10,11,1,0.898,usuario11,s3t1330,usuario11s3t1330
11,12,1,1.62,usuario11,s3t1330,usuario11s3t1330
12,13,1,1.855,usuario11,s3t1330,usuario11s3t1330
13,14,1,3.872,usuario11,s3t1330,usuario11s3t1330
14,15,1,1.203,usuario11,s3t1330,usuario11s3t1330
15,16,1,1.319,usuario11,s3t1330,usuario11s3t1330
16,17,1,2.062,usuario11,s3t1330,usuario11s3t1330
17,18,0,3.253,usuario11,s3t1330,usuario11s3t1330
18,19,0,1.69,usuario11,s3t1330,usuario11s3t1330
19,20,0,1.682,usuario11,s3t1330,usuario11s3t1330
20,21,0,1.222,usuario11,s3t1330,usuario11s3t1330
21,22,0,1.079,usuario11,s3t1330,usuario11s3t1330
22,23,0,1.374,usuario11,s3t1330,usuario11s3t1330
23,24,0,1.158,usuario11,s3t1330,usuario11s3t1330
24,25,0,1.45,usuario11,s3t1330,usuario11s3t1330
25,26,0,0.921,usuario11,s3t1330,usuario11s3t1330
26,27,0,2.967,usuario11,s3t1330,usuario11s3t1330
27,28,0,1.473,usuario11,s3t1330,usuario11s3t1330
28,29,0,1.87,usuario11,s3t1330,usuario11s3t1330
29,30,0,1.439,usuario11,s3t1330,usuario11s3t1330
30,31,0,1.152,usuario11,s3t1330,usuario11s3t1330
31,32,0,2.368,usuario11,s3t1330,usuario11s3t1330
32,33,1,2.039,usuario11,s3t1330,usuario11s3t1330
33,34,0,3.924,usuario11,s3t1330,usuario11s3t1330
34,35,0,1.697,usuario11,s3t1330,usuario11s3t1330
35,36,0,1.04,usuario11,s3t1330,usuario11s3t1330
36,37,0,1.136,usuario11,s3t1330,usuario11s3t1330
37,38,0,1.192,usuario11,s3t1330,usuario11s3t1330
38,39,0,1.311,usuario11,s3t1330,usuario11s3t1330
39,40,0,1.122,usuario11,s3t1330,usuario11s3t1330
40,41,0,1.247,usuario11,s3t1330,usuario11s3t1330
41,42,0,1.34,usuario11,s3t1330,usuario11s3t1330
42,43,0,1.053,usuario11,s3t1330,usuario11s3t1330
43,44,0,1.845,usuario11,s3t1330,usuario11s3t1330
44,45,0,1.347,usuario11,s3t1330,usuario11s3t1330
45,46,0,1.463,usuario11,s3t1330,usuario11s3t1330
46,47,0,1.526,usuario11,s3t1330,usuario11s3t1330
47,48,0,1.086,usuario11,s3t1330,usuario11s3t1330
48,49,0,1.345,usuario11,s3t1330,usuario11s3t1330
49,50,0,1.24,usuario11,s3t1330,usuario11s3t1330
0,1,1,58.436,usuario4,s3t1330,usuario4s3t1330
1,2,0,9.671,usuario4,s3t1330,usuario4s3t1330
2,3,0,11.475,usuario4,s3t1330,usuario4s3t1330
3,4,1,8.753,usuario4,s3t1330,usuario4s3t1330
4,5,0,10.781,usuario4,s3t1330,usuario4s3t1330
5,6,0,6.259,usuario4,s3t1330,usuario4s3t1330
6,7,1,11.514,usuario4,s3t1330,usuario4s3t1330
7,8,1,13.25,usuario4,s3t1330,usuario4s3t1330
8,9,1,7.254,usuario4,s3t1330,usuario4s3t1330
9,10,1,10.291,usuario4,s3t1330,usuario4s3t1330
10,11,1,8.794,usuario4,s3t1330,usuario4s3t1330
11,12,0,4.773,usuario4,s3t1330,usuario4s3t1330
12,13,1,11.578,usuario4,s3t1330,usuario4s3t1330
13,14,1,6.677,usuario4,s3t1330,usuario4s3t1330
14,15,1,6.519,usuario4,s3t1330,usuario4s3t1330
15,16,1,3.322,usuario4,s3t1330,usuario4s3t1330
16,17,1,5.715,usuario4,s3t1330,usuario4s3t1330
17,18,1,6.879,usuario4,s3t1330,usuario4s3t1330
18,19,1,3.453,usuario4,s3t1330,usuario4s3t1330
19,20,0,11.053,usuario4,s3t1330,usuario4s3t1330
20,21,0,5.731,usuario4,s3t1330,usuario4s3t1330
21,22,0,8.477,usuario4,s3t1330,usuario4s3t1330
22,23,0,3.042,usuario4,s3t1330,usuario4s3t1330
23,24,0,2.886,usuario4,s3t1330,usuario4s3t1330
24,25,0,2.972,usuario4,s3t1330,usuario4s3t1330
25,26,0,4.331,usuario4,s3t1330,usuario4s3t1330
26,27,0,3.994,usuario4,s3t1330,usuario4s3t1330
27,28,1,6.418,usuario4,s3t1330,usuario4s3t1330
28,29,0,17.199,usuario4,s3t1330,usuario4s3t1330
29,30,1,9.955,usuario4,s3t1330,usuario4s3t1330
30,31,1,9.877,usuario4,s3t1330,usuario4s3t1330
31,32,1,8.654,usuario4,s3t1330,usuario4s3t1330
32,33,0,4.736,usuario4,s3t1330,usuario4s3t1330
33,34,0,8.191,usuario4,s3t1330,usuario4s3t1330
34,35,0,3.404,usuario4,s3t1330,usuario4s3t1330
35,36,1,5.667,usuario4,s3t1330,usuario4s3t1330
36,37,1,7.561,usuario4,s3t1330,usuario4s3t1330
37,38,0,3.499,usuario4,s3t1330,usuario4s3t1330
38,39,0,3.58,usuario4,s3t1330,usuario4s3t1330
39,40,0,5.284,usuario4,s3t1330,usuario4s3t1330
40,41,0,8.397,usuario4,s3t1330,usuario4s3t1330
41,42,1,5.617,usuario4,s3t1330,usuario4s3t1330
42,43,1,5.863,usuario4,s3t1330,usuario4s3t1330
43,44,1,3.462,usuario4,s3t1330,usuario4s3t1330
44,45,1,3.694,usuario4,s3t1330,usuario4s3t1330
45,46,1,7.228,usuario4,s3t1330,usuario4s3t1330
46,47,1,2.885,usuario4,s3t1330,usuario4s3t1330
47,48,1,3.165,usuario4,s3t1330,usuario4s3t1330
48,49,1,3.074,usuario4,s3t1330,usuario4s3t1330
49,50,1,2.475,usuario4,s3t1330,usuario4s3t1330
0,1,1,23.631,usuario15,s3t1330,usuario15s3t1330
1,2,0,23.137,usuario15,s3t1330,usuario15s3t1330
2,3,1,11.605,usuario15,s3t1330,usuario15s3t1330
3,4,1,4.347,usuario15,s3t1330,usuario15s3t1330
4,5,0,5.289,usuario15,s3t1330,usuario15s3t1330
5,6,0,3.752,usuario15,s3t1330,usuario15s3t1330
6,7,0,5.316,usuario15,s3t1330,usuario15s3t1330
7,8,0,2.91,usuario15,s3t1330,usuario15s3t1330
8,9,0,2.549,usuario15,s3t1330,usuario15s3t1330
9,10,1,24.487,usuario15,s3t1330,usuario15s3t1330
10,11,0,27.289,usuario15,s3t1330,usuario15s3t1330
11,12,0,17.506,usuario15,s3t1330,usuario15s3t1330
12,13,0,4.712,usuario15,s3t1330,usuario15s3t1330
13,14,0,3.43,usuario15,s3t1330,usuario15s3t1330
14,15,0,20.652,usuario15,s3t1330,usuario15s3t1330
15,16,1,14.729,usuario15,s3t1330,usuario15s3t1330
16,17,1,15.271,usuario15,s3t1330,usuario15s3t1330
17,18,0,3.693,usuario15,s3t1330,usuario15s3t1330
18,19,0,5.764,usuario15,s3t1330,usuario15s3t1330
19,20,1,6.238,usuario15,s3t1330,usuario15s3t1330
20,21,1,4.022,usuario15,s3t1330,usuario15s3t1330
21,22,1,5.414,usuario15,s3t1330,usuario15s3t1330
22,23,0,6.014,usuario15,s3t1330,usuario15s3t1330
23,24,1,5.522,usuario15,s3t1330,usuario15s3t1330
24,25,1,4.003,usuario15,s3t1330,usuario15s3t1330
25,26,1,4.943,usuario15,s3t1330,usuario15s3t1330
26,27,0,6.985,usuario15,s3t1330,usuario15s3t1330
27,28,1,3.198,usuario15,s3t1330,usuario15s3t1330
28,29,1,9.537,usuario15,s3t1330,usuario15s3t1330
29,30,0,3.475,usuario15,s3t1330,usuario15s3t1330
30,31,0,3.244,usuario15,s3t1330,usuario15s3t1330
31,32,0,3.488,usuario15,s3t1330,usuario15s3t1330
32,33,0,3.725,usuario15,s3t1330,usuario15s3t1330
33,34,1,4.601,usuario15,s3t1330,usuario15s3t1330
34,35,1,3.581,usuario15,s3t1330,usuario15s3t1330
35,36,1,3.193,usuario15,s3t1330,usuario15s3t1330
36,37,1,7.272,usuario15,s3t1330,usuario15s3t1330
37,38,1,3.98,usuario15,s3t1330,usuario15s3t1330
38,39,1,2.72,usuario15,s3t1330,usuario15s3t1330
39,40,1,2.861,usuario15,s3t1330,usuario15s3t1330
40,41,1,5.374,usuario15,s3t1330,usuario15s3t1330
41,42,1,2.965,usuario15,s3t1330,usuario15s3t1330
42,43,1,2.058,usuario15,s3t1330,usuario15s3t1330
43,44,0,2.906,usuario15,s3t1330,usuario15s3t1330
44,45,0,2.845,usuario15,s3t1330,usuario15s3t1330
45,46,0,2.087,usuario15,s3t1330,usuario15s3t1330
46,47,1,3.273,usuario15,s3t1330,usuario15s3t1330
47,48,1,1.844,usuario15,s3t1330,usuario15s3t1330
48,49,1,2.667,usuario15,s3t1330,usuario15s3t1330
49,50,1,2.095,usuario15,s3t1330,usuario15s3t1330
0,1,0,7.574,usuario19,s3t1330,usuario19s3t1330
1,2,0,9.812,usuario19,s3t1330,usuario19s3t1330
2,3,1,8.712,usuario19,s3t1330,usuario19s3t1330
3,4,1,7.626,usuario19,s3t1330,usuario19s3t1330
4,5,0,3.762,usuario19,s3t1330,usuario19s3t1330
5,6,0,1.724,usuario19,s3t1330,usuario19s3t1330
6,7,0,3.702,usuario19,s3t1330,usuario19s3t1330
7,8,1,6.076,usuario19,s3t1330,usuario19s3t1330
8,9,1,6.626,usuario19,s3t1330,usuario19s3t1330
9,10,0,4.072,usuario19,s3t1330,usuario19s3t1330
10,11,0,4.237,usuario19,s3t1330,usuario19s3t1330
11,12,0,9.729,usuario19,s3t1330,usuario19s3t1330
12,13,0,2.44,usuario19,s3t1330,usuario19s3t1330
13,14,0,1.577,usuario19,s3t1330,usuario19s3t1330
14,15,0,4.144,usuario19,s3t1330,usuario19s3t1330
15,16,0,1.846,usuario19,s3t1330,usuario19s3t1330
16,17,0,8.305,usuario19,s3t1330,usuario19s3t1330
17,18,0,8.614,usuario19,s3t1330,usuario19s3t1330
18,19,0,5.123,usuario19,s3t1330,usuario19s3t1330
19,20,1,6.293,usuario19,s3t1330,usuario19s3t1330
20,21,0,5.194,usuario19,s3t1330,usuario19s3t1330
21,22,0,6.987,usuario19,s3t1330,usuario19s3t1330
22,23,1,8.518,usuario19,s3t1330,usuario19s3t1330
23,24,0,6.176,usuario19,s3t1330,usuario19s3t1330
24,25,0,5.5,usuario19,s3t1330,usuario19s3t1330
25,26,0,7.062,usuario19,s3t1330,usuario19s3t1330
26,27,1,2.145,usuario19,s3t1330,usuario19s3t1330
27,28,0,6.207,usuario19,s3t1330,usuario19s3t1330
28,29,1,6.139,usuario19,s3t1330,usuario19s3t1330
29,30,1,3.932,usuario19,s3t1330,usuario19s3t1330
30,31,1,4.235,usuario19,s3t1330,usuario19s3t1330
31,32,1,2.715,usuario19,s3t1330,usuario19s3t1330
32,33,1,1.869,usuario19,s3t1330,usuario19s3t1330
33,34,1,2.143,usuario19,s3t1330,usuario19s3t1330
34,35,1,2.523,usuario19,s3t1330,usuario19s3t1330
35,36,1,2.898,usuario19,s3t1330,usuario19s3t1330
36,37,1,3.232,usuario19,s3t1330,usuario19s3t1330
37,38,1,1.749,usuario19,s3t1330,usuario19s3t1330
38,39,1,1.886,usuario19,s3t1330,usuario19s3t1330
39,40,1,1.683,usuario19,s3t1330,usuario19s3t1330
40,41,1,2.113,usuario19,s3t1330,usuario19s3t1330
41,42,1,3.695,usuario19,s3t1330,usuario19s3t1330
42,43,1,2.112,usuario19,s3t1330,usuario19s3t1330
43,44,1,1.612,usuario19,s3t1330,usuario19s3t1330
44,45,1,1.491,usuario19,s3t1330,usuario19s3t1330
45,46,1,1.751,usuario19,s3t1330,usuario19s3t1330
46,47,1,2.043,usuario19,s3t1330,usuario19s3t1330
47,48,1,1.88,usuario19,s3t1330,usuario19s3t1330
48,49,1,1.522,usuario19,s3t1330,usuario19s3t1330
49,50,1,1.831,usuario19,s3t1330,usuario19s3t1330
0,1,1,13.508,usuario8,s3t1330,usuario8s3t1330
