,round,player,action_player,opponent,action_opponent,payoff,time_php,time_js,who_played,session,treatment,actions
3443,14,s5m20_usuario10,D,['s5m20_usuario4'],C,4,4300.69994926,4274,user,s5m20,changing,DCD
3444,14,s5m20_usuario11,D,['s5m20_usuario14'],D,1,6378.49998474,6345,user,s5m20,changing,DDD
3445,14,s5m20_usuario12,D,['s5m20_usuario6'],D,1,14687.100172,14656,user,s5m20,changing,DDD
3446,14,s5m20_usuario13,C,['s5m20_usuario2'],D,0,1775.70009232,1746,user,s5m20,changing,CCC
3447,14,s5m20_usuario14,D,['s5m20_usuario11'],D,1,7810.59980392,7779,user,s5m20,changing,DDD
3448,14,s5m20_usuario15,D,['s5m20_usuario7'],C,4,26239.9997711,26213,user,s5m20,changing,CDD
3449,14,s5m20_usuario16,C,['s5m20_usuario1'],D,0,1894.70005035,1869,user,s5m20,changing,DDC
3450,14,s5m20_usuario17,C,['s5m20_usuario9'],D,0,2170.30000687,2146,user,s5m20,changing,CCC
3451,14,s5m20_usuario18,D,['s5m20_usuario3'],C,4,2776.60012245,2759,user,s5m20,changing,DCD
3452,15,s5m20_usuario1,D,['s5m20_usuario7'],C,4,5347.70011902,5315,user,s5m20,changing,DCD
3453,15,s5m20_usuario2,D,['s5m20_usuario18'],C,4,4750.79989433,4724,user,s5m20,changing,DCD
3454,15,s5m20_usuario3,C,['s5m20_usuario6'],D,0,3411.90004349,3386,user,s5m20,changing,CDC
3455,15,s5m20_usuario4,D,['s5m20_usuario11'],D,1,984.3001365660001,961,user,s5m20,changing,CDD
3456,15,s5m20_usuario5,C,['s5m20_usuario17'],C,3,5934.90004539,5904,user,s5m20,changing,DDC
3457,15,s5m20_usuario6,D,['s5m20_usuario3'],C,4,2757.49993324,2733,user,s5m20,changing,DDD
3458,15,s5m20_usuario7,C,['s5m20_usuario1'],D,0,2689.50009346,2664,user,s5m20,changing,CDC
3459,15,s5m20_usuario8,D,['s5m20_usuario13'],C,4,1944.60010529,1917,user,s5m20,changing,DDD
3460,15,s5m20_usuario9,D,['s5m20_usuario15'],D,1,2889.69993591,2862,user,s5m20,changing,DCD
3461,15,s5m20_usuario10,C,['s5m20_usuario12'],D,0,1736.6001606,1710,user,s5m20,changing,DCC
3462,15,s5m20_usuario11,D,['s5m20_usuario4'],D,1,14304.000139200001,14271,user,s5m20,changing,DDD
3463,15,s5m20_usuario12,D,['s5m20_usuario10'],C,4,3277.09984779,3252,user,s5m20,changing,DDD
3464,15,s5m20_usuario13,C,['s5m20_usuario8'],D,0,2093.79982948,2066,user,s5m20,changing,CDC
3465,15,s5m20_usuario14,D,['s5m20_usuario16'],C,4,3393.80002022,3369,user,s5m20,changing,DDD
3466,15,s5m20_usuario15,D,['s5m20_usuario9'],D,1,16253.600120500001,16221,user,s5m20,changing,DCD
3467,15,s5m20_usuario16,C,['s5m20_usuario14'],D,0,3490.20004272,3465,user,s5m20,changing,CDC
3468,15,s5m20_usuario17,C,['s5m20_usuario5'],C,3,2411.79990768,2384,user,s5m20,changing,CDC
3469,15,s5m20_usuario18,C,['s5m20_usuario2'],D,0,3051.69987679,3025,user,s5m20,changing,DCC
3470,16,s5m20_usuario1,C,['s5m20_usuario7'],D,0,3868.0999279,3844,user,s5m20,changing,DCC
3471,16,s5m20_usuario2,C,['s5m20_usuario9'],D,0,4832.19981194,4808,user,s5m20,changing,DCC
3472,16,s5m20_usuario3,D,['s5m20_usuario12'],D,1,1459.39993858,1432,user,s5m20,changing,CDD
3473,16,s5m20_usuario4,D,['s5m20_usuario16'],D,1,1068.40014458,1040,user,s5m20,changing,DDD
3474,16,s5m20_usuario5,C,['s5m20_usuario11'],D,0,2619.50016022,2595,user,s5m20,changing,CCC
3475,16,s5m20_usuario6,D,['s5m20_usuario8'],C,4,2098.29998016,2073,user,s5m20,changing,DCD
3476,16,s5m20_usuario7,D,['s5m20_usuario1'],C,4,2985.59999466,2959,user,s5m20,changing,CDD
3477,16,s5m20_usuario8,C,['s5m20_usuario6'],D,0,7354.700088500001,7294,user,s5m20,changing,DCC
3478,16,s5m20_usuario9,D,['s5m20_usuario2'],C,4,3146.20018005,3119,user,s5m20,changing,DDD
3479,16,s5m20_usuario10,D,['s5m20_usuario17'],C,4,5079.90002632,5047,user,s5m20,changing,CDD
3480,16,s5m20_usuario11,D,['s5m20_usuario5'],C,4,16240.2999401,16212,user,s5m20,changing,DDD
3481,16,s5m20_usuario12,D,['s5m20_usuario3'],D,1,2438.29989433,2413,user,s5m20,changing,DCD
3482,16,s5m20_usuario13,C,['s5m20_usuario15'],D,0,1713.39988708,1687,user,s5m20,changing,CDC
3483,16,s5m20_usuario14,D,['s5m20_usuario18'],C,4,3681.59985542,3655,user,s5m20,changing,DCD
3484,16,s5m20_usuario15,D,['s5m20_usuario13'],C,4,10680.5999279,10650,user,s5m20,changing,DDD
3485,16,s5m20_usuario16,D,['s5m20_usuario4'],D,1,4375.60009956,4349,user,s5m20,changing,CDD
3486,16,s5m20_usuario17,C,['s5m20_usuario10'],D,0,2654.90007401,2630,user,s5m20,changing,CCC
3487,16,s5m20_usuario18,C,['s5m20_usuario14'],D,0,2220.19982338,2200,user,s5m20,changing,CDC
3488,17,s5m20_usuario1,C,['s5m20_usuario12'],D,0,5571.19989395,5538,user,s5m20,changing,CDC
3489,17,s5m20_usuario2,D,['s5m20_usuario6'],D,1,1807.60002136,1788,user,s5m20,changing,CDD
3490,17,s5m20_usuario3,D,['s5m20_usuario5'],D,1,1316.6000843,1291,user,s5m20,changing,DDD
3491,17,s5m20_usuario4,D,['s5m20_usuario8'],D,1,1086.19999886,1056,user,s5m20,changing,DDD
3492,17,s5m20_usuario5,D,['s5m20_usuario3'],D,1,7266.90006256,7237,user,s5m20,changing,CDD
3493,17,s5m20_usuario6,D,['s5m20_usuario2'],D,1,1953.49979401,1927,user,s5m20,changing,DCD
3494,17,s5m20_usuario7,D,['s5m20_usuario11'],D,1,5982.00011253,5951,user,s5m20,changing,DCD
3495,17,s5m20_usuario8,D,['s5m20_usuario4'],D,1,2250.49996376,2225,user,s5m20,changing,CDD
3496,17,s5m20_usuario9,D,['s5m20_usuario10'],D,1,5820.39999962,5782,user,s5m20,changing,DCD
3497,17,s5m20_usuario10,D,['s5m20_usuario9'],D,1,12146.1000443,12084,user,s5m20,changing,DCD
3498,17,s5m20_usuario11,D,['s5m20_usuario7'],D,1,19862.399816499998,19830,user,s5m20,changing,DCD
3499,17,s5m20_usuario12,D,['s5m20_usuario1'],C,4,9765.69986343,9736,user,s5m20,changing,DDD
3500,17,s5m20_usuario13,C,['s5m20_usuario17'],C,3,2452.90017128,2426,user,s5m20,changing,CDC
3501,17,s5m20_usuario14,D,['s5m20_usuario15'],D,1,2848.50001335,2821,user,s5m20,changing,DCD
3502,17,s5m20_usuario15,D,['s5m20_usuario14'],D,1,8851.09996796,8788,user,s5m20,changing,DCD
3503,17,s5m20_usuario16,D,['s5m20_usuario18'],C,4,2459.10000801,2433,user,s5m20,changing,DDD
3504,17,s5m20_usuario17,C,['s5m20_usuario13'],C,3,2942.50011444,2915,user,s5m20,changing,CDC
3505,17,s5m20_usuario18,C,['s5m20_usuario16'],D,0,2908.39982033,2882,user,s5m20,changing,CDC
3506,18,s5m20_usuario1,D,['s5m20_usuario8'],C,4,1902.29988098,1879,user,s5m20,changing,CDD
3507,18,s5m20_usuario2,C,['s5m20_usuario7'],C,3,14487.6999855,14433,user,s5m20,changing,DDC
3508,18,s5m20_usuario3,D,['s5m20_usuario6'],D,1,1231.69994354,1201,user,s5m20,changing,DDD
3509,18,s5m20_usuario4,C,['s5m20_usuario11'],D,0,2702.70013809,2662,user,s5m20,changing,DDC
3510,18,s5m20_usuario5,D,['s5m20_usuario18'],D,1,11196.7999935,11162,user,s5m20,changing,DDD
3511,18,s5m20_usuario6,D,['s5m20_usuario3'],D,1,1878.90005112,1853,user,s5m20,changing,DDD
3512,18,s5m20_usuario7,C,['s5m20_usuario2'],C,3,2646.60000801,2616,user,s5m20,changing,DDC
3513,18,s5m20_usuario8,C,['s5m20_usuario1'],D,0,2581.19988441,2564,user,s5m20,changing,DDC
3514,18,s5m20_usuario9,D,['s5m20_usuario15'],D,1,6194.49996948,6165,user,s5m20,changing,DDD
3515,18,s5m20_usuario10,D,['s5m20_usuario16'],D,1,5622.30014801,5591,user,s5m20,changing,DDD
3516,18,s5m20_usuario11,D,['s5m20_usuario4'],C,4,8001.60002708,7972,user,s5m20,changing,DDD
3517,18,s5m20_usuario12,D,['s5m20_usuario13'],C,4,6911.29994392,6882,user,s5m20,changing,DCD
3518,18,s5m20_usuario13,C,['s5m20_usuario12'],D,0,1111.09995842,1085,user,s5m20,changing,CCC
3519,18,s5m20_usuario14,D,['s5m20_usuario17'],C,4,2306.9999218000003,2290,user,s5m20,changing,DDD
3520,18,s5m20_usuario15,D,['s5m20_usuario9'],D,1,12798.900127399998,12778,user,s5m20,changing,DDD
3521,18,s5m20_usuario16,D,['s5m20_usuario10'],D,1,1379.19998169,1352,user,s5m20,changing,DCD
3522,18,s5m20_usuario17,C,['s5m20_usuario14'],D,0,2328.40013504,2299,user,s5m20,changing,CCC
3523,18,s5m20_usuario18,D,['s5m20_usuario5'],D,1,4782.50002861,4757,user,s5m20,changing,CDD
3524,19,s5m20_usuario1,D,['s5m20_usuario12'],D,1,2466.59994125,2440,user,s5m20,changing,DCD
3525,19,s5m20_usuario2,D,['s5m20_usuario14'],D,1,6817.60001183,6784,user,s5m20,changing,CCD
3526,19,s5m20_usuario3,D,['s5m20_usuario11'],D,1,2092.70000458,2066,user,s5m20,changing,DDD
3527,19,s5m20_usuario4,D,['s5m20_usuario18'],D,1,1805.80019951,1777,user,s5m20,changing,CDD
3528,19,s5m20_usuario5,D,['s5m20_usuario15'],D,1,2698.70018959,2674,user,s5m20,changing,DDD
3529,19,s5m20_usuario6,D,['s5m20_usuario9'],C,4,1978.89995575,1952,user,s5m20,changing,DDD
3530,19,s5m20_usuario7,C,['s5m20_usuario16'],D,0,2848.99997711,2820,user,s5m20,changing,CCC
3531,19,s5m20_usuario8,D,['s5m20_usuario13'],C,4,1164.10017014,1142,user,s5m20,changing,CDD
3532,19,s5m20_usuario9,C,['s5m20_usuario6'],D,0,3076.29990578,3051,user,s5m20,changing,DDC
3533,19,s5m20_usuario10,D,['s5m20_usuario17'],C,4,4416.30005836,4391,user,s5m20,changing,DDD
3534,19,s5m20_usuario11,D,['s5m20_usuario3'],D,1,14552.1001816,14520,user,s5m20,changing,DCD
3535,19,s5m20_usuario12,D,['s5m20_usuario1'],D,1,6485.80002785,6452,user,s5m20,changing,DCD
3536,19,s5m20_usuario13,C,['s5m20_usuario8'],D,0,1671.50020599,1647,user,s5m20,changing,CDC
3537,19,s5m20_usuario14,D,['s5m20_usuario2'],D,1,2849.69997406,2822,user,s5m20,changing,DCD
3538,19,s5m20_usuario15,D,['s5m20_usuario5'],D,1,8823.39978218,8794,user,s5m20,changing,DDD
3539,19,s5m20_usuario16,D,['s5m20_usuario7'],C,4,1329.99992371,1303,user,s5m20,changing,DDD
3540,19,s5m20_usuario17,C,['s5m20_usuario10'],D,0,2584.70010757,2557,user,s5m20,changing,CDC
3541,19,s5m20_usuario18,D,['s5m20_usuario4'],D,1,2105.50022125,2081,user,s5m20,changing,DDD
3542,20,s5m20_usuario1,D,['s5m20_usuario11'],D,1,3424.90005493,3398,user,s5m20,changing,DDD
3543,20,s5m20_usuario2,C,['s5m20_usuario9'],D,0,2122.29990959,2094,user,s5m20,changing,DDC
3544,20,s5m20_usuario3,D,['s5m20_usuario4'],D,1,855.2999496460001,826,user,s5m20,changing,DDD
3545,20,s5m20_usuario4,D,['s5m20_usuario3'],D,1,1766.90006256,1740,user,s5m20,changing,DDD
3546,20,s5m20_usuario5,D,['s5m20_usuario10'],D,1,7240.90003967,7218,user,s5m20,changing,DDD
3547,20,s5m20_usuario6,D,['s5m20_usuario12'],D,1,2434.90004539,2408,user,s5m20,changing,DCD
3548,20,s5m20_usuario7,C,['s5m20_usuario13'],C,3,4000.20003319,3971,user,s5m20,changing,CDC
3549,20,s5m20_usuario8,D,['s5m20_usuario18'],D,1,2425.59981346,2397,user,s5m20,changing,DCD
3550,20,s5m20_usuario9,D,['s5m20_usuario2'],C,4,3267.89999008,3242,user,s5m20,changing,CDD
3551,20,s5m20_usuario10,D,['s5m20_usuario5'],D,1,4027.69994736,4009,user,s5m20,changing,DCD
3552,20,s5m20_usuario11,D,['s5m20_usuario1'],D,1,5855.59988022,5823,user,s5m20,changing,DDD
3553,20,s5m20_usuario12,D,['s5m20_usuario6'],D,1,10819.9999332,10788,user,s5m20,changing,DDD
3554,20,s5m20_usuario13,C,['s5m20_usuario7'],C,3,2124.19986725,2099,user,s5m20,changing,CDC
3555,20,s5m20_usuario14,D,['s5m20_usuario15'],D,1,2135.20002365,2111,user,s5m20,changing,DDD
3556,20,s5m20_usuario15,D,['s5m20_usuario14'],D,1,4347.19991684,4319,user,s5m20,changing,DDD
3557,20,s5m20_usuario16,D,['s5m20_usuario17'],D,1,1179.69989777,1162,user,s5m20,changing,DCD
3558,20,s5m20_usuario17,D,['s5m20_usuario16'],D,1,1847.89991379,1822,user,s5m20,changing,CDD
3559,20,s5m20_usuario18,D,['s5m20_usuario8'],D,1,2246.09994888,2217,user,s5m20,changing,DDD
3560,21,s5m20_usuario1,C,['s5m20_usuario17'],D,0,2882.80010223,2856,user,s5m20,changing,DDC
3561,21,s5m20_usuario2,C,['s5m20_usuario3'],D,0,1997.20001221,1973,user,s5m20,changing,CDC
3562,21,s5m20_usuario3,D,['s5m20_usuario2'],C,4,1276.99995041,1253,user,s5m20,changing,DDD
3563,21,s5m20_usuario4,D,['s5m20_usuario5'],C,4,1048.59995842,1022,user,s5m20,changing,DDD
3564,21,s5m20_usuario5,C,['s5m20_usuario4'],D,0,2769.29998398,2744,user,s5m20,changing,DDC
3565,21,s5m20_usuario6,D,['s5m20_usuario7'],C,4,2502.4998188,2476,user,s5m20,changing,DDD
3566,21,s5m20_usuario7,C,['s5m20_usuario6'],D,0,2824.09977913,2794,user,s5m20,changing,CCC
3567,21,s5m20_usuario8,C,['s5m20_usuario14'],D,0,1809.49997902,1785,user,s5m20,changing,DDC
3568,21,s5m20_usuario9,D,['s5m20_usuario10'],C,4,2176.69987679,2160,user,s5m20,changing,DCD
3569,21,s5m20_usuario10,C,['s5m20_usuario9'],D,0,3204.69999313,3178,user,s5m20,changing,DDC
3570,21,s5m20_usuario11,D,['s5m20_usuario18'],D,1,12183.4998131,12155,user,s5m20,changing,DDD
3571,21,s5m20_usuario12,D,['s5m20_usuario13'],C,4,3428.40003967,3399,user,s5m20,changing,DDD
3572,21,s5m20_usuario13,C,['s5m20_usuario12'],D,0,1686.69986725,1660,user,s5m20,changing,CCC
3573,21,s5m20_usuario14,D,['s5m20_usuario8'],C,4,2448.4000206,2419,user,s5m20,changing,DDD
3574,21,s5m20_usuario15,D,['s5m20_usuario16'],D,1,8900.30002594,8872,user,s5m20,changing,DDD
3575,21,s5m20_usuario16,D,['s5m20_usuario15'],D,1,1952.3999691,1925,user,s5m20,changing,DDD
3576,21,s5m20_usuario17,D,['s5m20_usuario1'],C,4,2002.59995461,1977,user,s5m20,changing,DDD
3577,21,s5m20_usuario18,D,['s5m20_usuario11'],D,1,2767.40002632,2741,user,s5m20,changing,DDD
3578,22,s5m20_usuario1,D,['s5m20_usuario2'],D,1,2714.20001984,2686,user,s5m20,changing,CDD
3579,22,s5m20_usuario2,D,['s5m20_usuario1'],D,1,10182.899951899999,10137,user,s5m20,changing,CDD
3580,22,s5m20_usuario3,C,['s5m20_usuario15'],D,0,2531.50010109,2505,user,s5m20,changing,DCC
3581,22,s5m20_usuario4,C,['s5m20_usuario7'],C,3,1876.80006027,1852,user,s5m20,changing,DCC
3582,22,s5m20_usuario5,C,['s5m20_usuario12'],D,0,4649.69992638,4622,user,s5m20,changing,CDC
3583,22,s5m20_usuario6,D,['s5m20_usuario9'],D,1,1941.4999484999998,1914,user,s5m20,changing,DCD
3584,22,s5m20_usuario7,C,['s5m20_usuario4'],C,3,2311.80000305,2282,user,s5m20,changing,CDC
3585,22,s5m20_usuario8,C,['s5m20_usuario16'],C,3,1274.70016479,1251,user,s5m20,changing,CDC
3586,22,s5m20_usuario9,D,['s5m20_usuario6'],D,1,4171.10013962,4140,user,s5m20,changing,DCD
3587,22,s5m20_usuario10,C,['s5m20_usuario13'],C,3,2245.39995193,2226,user,s5m20,changing,CDC
3588,22,s5m20_usuario11,D,['s5m20_usuario14'],D,1,11730.0000191,11698,user,s5m20,changing,DDD
3589,22,s5m20_usuario12,D,['s5m20_usuario5'],C,4,2858.29997063,2831,user,s5m20,changing,DCD
3590,22,s5m20_usuario13,C,['s5m20_usuario10'],C,3,1330.69992065,1306,user,s5m20,changing,CDC
3591,22,s5m20_usuario14,D,['s5m20_usuario11'],D,1,2389.50014114,2360,user,s5m20,changing,DCD
3592,22,s5m20_usuario15,D,['s5m20_usuario3'],C,4,4454.99992371,4427,user,s5m20,changing,DDD
3593,22,s5m20_usuario16,C,['s5m20_usuario8'],C,3,16532.0999622,16468,user,s5m20,changing,DDC
3594,22,s5m20_usuario17,C,['s5m20_usuario18'],C,3,1522.09997177,1496,user,s5m20,changing,DCC
3595,22,s5m20_usuario18,C,['s5m20_usuario17'],C,3,1700.59990883,1674,user,s5m20,changing,DDC
3596,23,s5m20_usuario1,D,['s5m20_usuario10'],D,1,2795.30000687,2770,user,s5m20,changing,DDD
3597,23,s5m20_usuario2,D,['s5m20_usuario8'],C,4,1173.89988899,1148,user,s5m20,changing,DDD
3598,23,s5m20_usuario3,C,['s5m20_usuario14'],D,0,2471.60005569,2445,user,s5m20,changing,CDC
3599,23,s5m20_usuario4,C,['s5m20_usuario11'],D,0,1041.89991951,1018,user,s5m20,changing,CCC
3600,23,s5m20_usuario5,C,['s5m20_usuario16'],C,3,6473.39987755,6438,user,s5m20,changing,CDC
3601,23,s5m20_usuario6,D,['s5m20_usuario18'],C,4,1522.20010757,1502,user,s5m20,changing,DDD
3602,23,s5m20_usuario7,C,['s5m20_usuario12'],D,0,2764.19997215,2735,user,s5m20,changing,CCC
3603,23,s5m20_usuario8,C,['s5m20_usuario2'],D,0,1806.10013008,1782,user,s5m20,changing,CCC
3604,23,s5m20_usuario9,D,['s5m20_usuario13'],C,4,5714.30015564,5650,user,s5m20,changing,DDD
3605,23,s5m20_usuario10,D,['s5m20_usuario1'],D,1,1551.30004883,1525,user,s5m20,changing,CCD
3606,23,s5m20_usuario11,D,['s5m20_usuario4'],C,4,14803.6000729,14775,user,s5m20,changing,DDD
3607,23,s5m20_usuario12,D,['s5m20_usuario7'],C,4,5527.09984779,5495,user,s5m20,changing,DCD
3608,23,s5m20_usuario13,C,['s5m20_usuario9'],D,0,1371.39987946,1354,user,s5m20,changing,CCC
3609,23,s5m20_usuario14,D,['s5m20_usuario3'],C,4,1560.60004234,1532,user,s5m20,changing,DDD
3610,23,s5m20_usuario15,D,['s5m20_usuario17'],C,4,18229.7999859,18201,user,s5m20,changing,DCD
3611,23,s5m20_usuario16,C,['s5m20_usuario5'],C,3,1293.29991341,1264,user,s5m20,changing,CCC
3612,23,s5m20_usuario17,C,['s5m20_usuario15'],D,0,1876.09982491,1849,user,s5m20,changing,CCC
3613,23,s5m20_usuario18,C,['s5m20_usuario6'],D,0,2079.20002937,2054,user,s5m20,changing,CCC
3614,24,s5m20_usuario1,C,['s5m20_usuario17'],C,3,1643.80002022,1619,user,s5m20,changing,DDC
3615,24,s5m20_usuario2,D,['s5m20_usuario3'],C,4,1353.60002518,1333,user,s5m20,changing,DCD
3616,24,s5m20_usuario3,C,['s5m20_usuario2'],D,0,2220.70002556,2194,user,s5m20,changing,CDC
3617,24,s5m20_usuario4,D,['s5m20_usuario9'],D,1,1725.19993782,1697,user,s5m20,changing,CDD
3618,24,s5m20_usuario5,C,['s5m20_usuario13'],C,3,3167.90008545,3139,user,s5m20,changing,CCC
3619,24,s5m20_usuario6,D,['s5m20_usuario10'],C,4,1967.20004082,1935,user,s5m20,changing,DCD
3620,24,s5m20_usuario7,C,['s5m20_usuario16'],C,3,2497.90000916,2474,user,s5m20,changing,CDC
3621,24,s5m20_usuario8,C,['s5m20_usuario15'],D,0,1846.49991989,1822,user,s5m20,changing,CDC
3622,24,s5m20_usuario9,D,['s5m20_usuario4'],D,1,2625.0,2606,user,s5m20,changing,DCD
3623,24,s5m20_usuario10,C,['s5m20_usuario6'],D,0,4790.8000946,4760,user,s5m20,changing,DDC
3624,24,s5m20_usuario11,D,['s5m20_usuario12'],D,1,12710.100174,12681,user,s5m20,changing,DCD
3625,24,s5m20_usuario12,D,['s5m20_usuario11'],D,1,6072.09992409,6040,user,s5m20,changing,DCD
3626,24,s5m20_usuario13,C,['s5m20_usuario5'],C,3,1529.00004387,1502,user,s5m20,changing,CDC
3627,24,s5m20_usuario14,D,['s5m20_usuario18'],C,4,2252.30002403,2228,user,s5m20,changing,DCD
3628,24,s5m20_usuario15,D,['s5m20_usuario8'],C,4,3414.49999809,3388,user,s5m20,changing,DCD
3629,24,s5m20_usuario16,C,['s5m20_usuario7'],C,3,1643.30005646,1617,user,s5m20,changing,CCC
3630,24,s5m20_usuario17,C,['s5m20_usuario1'],C,3,1821.09999657,1798,user,s5m20,changing,CDC
3631,24,s5m20_usuario18,C,['s5m20_usuario14'],D,0,1982.1999073,1955,user,s5m20,changing,CDC
3632,25,s5m20_usuario1,C,['s5m20_usuario10'],C,3,1956.79998398,1928,user,s5m20,changing,CCC
3633,25,s5m20_usuario2,D,['s5m20_usuario7'],C,4,5606.40001297,5577,user,s5m20,changing,DCD
3634,25,s5m20_usuario3,D,['s5m20_usuario5'],C,4,1305.50003052,1279,user,s5m20,changing,CDD
3635,25,s5m20_usuario4,D,['s5m20_usuario6'],D,1,1334.59997177,1306,user,s5m20,changing,DDD
3636,25,s5m20_usuario5,C,['s5m20_usuario3'],D,0,1812.29996681,1788,user,s5m20,changing,CCC
3637,25,s5m20_usuario6,D,['s5m20_usuario4'],D,1,1551.19991302,1532,user,s5m20,changing,DCD
3638,25,s5m20_usuario7,C,['s5m20_usuario2'],D,0,2106.30011559,2076,user,s5m20,changing,CCC
3639,25,s5m20_usuario8,D,['s5m20_usuario9'],D,1,1169.50011253,1148,user,s5m20,changing,CDD
3640,25,s5m20_usuario9,D,['s5m20_usuario8'],D,1,4263.00001144,4237,user,s5m20,changing,DDD
3641,25,s5m20_usuario10,C,['s5m20_usuario1'],C,3,1978.39999199,1960,user,s5m20,changing,CDC
3642,25,s5m20_usuario11,D,['s5m20_usuario14'],D,1,10344.399929000001,10312,user,s5m20,changing,DDD
3643,25,s5m20_usuario12,D,['s5m20_usuario18'],D,1,11951.3001442,11919,user,s5m20,changing,DDD
3644,25,s5m20_usuario13,C,['s5m20_usuario16'],C,3,1927.50000954,1909,user,s5m20,changing,CCC
3645,25,s5m20_usuario14,D,['s5m20_usuario11'],D,1,1434.00001526,1411,user,s5m20,changing,DCD
3646,25,s5m20_usuario15,D,['s5m20_usuario17'],C,4,4938.69996071,4912,user,s5m20,changing,DCD
3647,25,s5m20_usuario16,C,['s5m20_usuario13'],C,3,1235.39996147,1209,user,s5m20,changing,CCC
3648,25,s5m20_usuario17,C,['s5m20_usuario15'],D,0,1988.0001545000002,1963,user,s5m20,changing,CCC
3649,25,s5m20_usuario18,D,['s5m20_usuario12'],D,1,3515.40017128,3490,user,s5m20,changing,CDD
3650,26,s5m20_usuario1,C,['s5m20_usuario14'],D,0,1547.6000309,1520,user,s5m20,changing,CCC
3651,26,s5m20_usuario2,D,['s5m20_usuario8'],D,1,1662.69993782,1633,user,s5m20,changing,DCD
3652,26,s5m20_usuario3,D,['s5m20_usuario13'],C,4,2423.09999466,2398,user,s5m20,changing,DCD
3653,26,s5m20_usuario4,D,['s5m20_usuario5'],C,4,911.50021553,886,user,s5m20,changing,DDD
3654,26,s5m20_usuario5,C,['s5m20_usuario4'],D,0,4011.60001755,3982,user,s5m20,changing,CDC
3655,26,s5m20_usuario6,D,['s5m20_usuario16'],C,4,1753.40008736,1726,user,s5m20,changing,DDD
3656,26,s5m20_usuario7,C,['s5m20_usuario15'],D,0,1692.29984283,1670,user,s5m20,changing,CDC
3657,26,s5m20_usuario8,D,['s5m20_usuario2'],D,1,1502.79998779,1483,user,s5m20,changing,DDD
3658,26,s5m20_usuario9,C,['s5m20_usuario17'],D,0,1516.4000988,1484,user,s5m20,changing,DDC
3659,26,s5m20_usuario10,C,['s5m20_usuario18'],D,0,1591.49980545,1564,user,s5m20,changing,CCC
3660,26,s5m20_usuario11,D,['s5m20_usuario12'],D,1,5338.39988708,5306,user,s5m20,changing,DDD
3661,26,s5m20_usuario12,D,['s5m20_usuario11'],D,1,3037.60004044,3012,user,s5m20,changing,DDD
3662,26,s5m20_usuario13,C,['s5m20_usuario3'],D,0,1732.80000687,1705,user,s5m20,changing,CCC
3663,26,s5m20_usuario14,D,['s5m20_usuario1'],C,4,1503.39984894,1474,user,s5m20,changing,DDD
3664,26,s5m20_usuario15,D,['s5m20_usuario7'],C,4,3605.90004921,3579,user,s5m20,changing,DCD
3665,26,s5m20_usuario16,C,['s5m20_usuario6'],D,0,1087.10002899,1061,user,s5m20,changing,CCC
3666,26,s5m20_usuario17,D,['s5m20_usuario9'],C,4,5473.69980812,5421,user,s5m20,changing,CDD
3667,26,s5m20_usuario18,D,['s5m20_usuario10'],C,4,2961.8999958,2933,user,s5m20,changing,DDD
3668,27,s5m20_usuario1,C,['s5m20_usuario5'],D,0,3284.10005569,3253,user,s5m20,changing,CDC
3669,27,s5m20_usuario2,D,['s5m20_usuario17'],C,4,4876.49989128,4851,user,s5m20,changing,DDD
3670,27,s5m20_usuario3,C,['s5m20_usuario11'],D,0,3100.6000042,3072,user,s5m20,changing,DCC
3671,27,s5m20_usuario4,C,['s5m20_usuario7'],D,0,1469.59996223,1445,user,s5m20,changing,DCC
3672,27,s5m20_usuario5,D,['s5m20_usuario1'],C,4,2433.69984627,2410,user,s5m20,changing,CDD
3673,27,s5m20_usuario6,D,['s5m20_usuario12'],D,1,1635.99991798,1610,user,s5m20,changing,DCD
3674,27,s5m20_usuario7,D,['s5m20_usuario4'],C,4,2579.40006256,2553,user,s5m20,changing,CDD
3675,27,s5m20_usuario8,D,['s5m20_usuario15'],D,1,4460.3998661000005,4436,user,s5m20,changing,DDD
3676,27,s5m20_usuario9,D,['s5m20_usuario16'],C,4,2257.20000267,2231,user,s5m20,changing,CDD
3677,27,s5m20_usuario10,D,['s5m20_usuario13'],C,4,2414.49999809,2395,user,s5m20,changing,CDD
3678,27,s5m20_usuario11,D,['s5m20_usuario3'],C,4,2254.1000843,2226,user,s5m20,changing,DDD
3679,27,s5m20_usuario12,D,['s5m20_usuario6'],D,1,8019.79994774,7992,user,s5m20,changing,DDD
3680,27,s5m20_usuario13,C,['s5m20_usuario10'],D,0,1479.30002213,1453,user,s5m20,changing,CDC
3681,27,s5m20_usuario14,D,['s5m20_usuario18'],D,1,1381.79993629,1354,user,s5m20,changing,DCD
3682,27,s5m20_usuario15,D,['s5m20_usuario8'],D,1,2470.2000618,2443,user,s5m20,changing,DCD
3683,27,s5m20_usuario16,C,['s5m20_usuario9'],D,0,2135.20002365,2111,user,s5m20,changing,CDC
3684,27,s5m20_usuario17,C,['s5m20_usuario2'],D,0,4233.29997063,4208,user,s5m20,changing,DCC
3685,27,s5m20_usuario18,D,['s5m20_usuario14'],D,1,2338.09995651,2318,user,s5m20,changing,DCD
3686,28,s5m20_usuario1,C,['s5m20_usuario5'],C,3,1361.99998856,1337,user,s5m20,changing,CDC
