,round,player,action_player,opponent,action_opponent,payoff,time_php,rt,who_played,session,treatment,actions,response,abs_time,prev
2006,15,s4m8_usuario5,C,['s4m8_usuario3'],D,0,1284.39998627,1.261,user,s4m8,fix,CDC,1,1.261,CD
2007,15,s4m8_usuario3,D,['s4m8_usuario5'],C,4,1602.99992561,-1.586,user,s4m8,fix,DCD,0,1.586,DC
2008,15,s4m8_usuario12,C,['s4m8_usuario6'],C,3,5478.60002518,5.453,user,s4m8,fix,CCC,1,5.453,CC
2009,15,s4m8_usuario6,C,['s4m8_usuario12'],C,3,1017.10009575,1.0,user,s4m8,fix,CCC,1,1.0,CC
2010,16,s4m8_usuario2,C,['s4m8_usuario7'],C,3,2992.70009995,2.969,user,s4m8,fix,CCC,1,2.969,CC
2011,16,s4m8_usuario7,C,['s4m8_usuario2'],C,3,1199.39994812,1.183,user,s4m8,fix,CCC,1,1.183,CC
2012,16,s4m8_usuario14,C,['s4m8_usuario13'],C,3,10231.200218200001,10.201,user,s4m8,fix,CCC,1,10.201,CC
2013,16,s4m8_usuario13,C,['s4m8_usuario14'],C,3,884.6001625060001,0.856,user,s4m8,fix,CCC,1,0.856,CC
2014,16,s4m8_usuario9,C,['s4m8_usuario10'],C,3,2641.99995995,2.615,user,s4m8,fix,CCC,1,2.615,CC
2015,16,s4m8_usuario10,C,['s4m8_usuario9'],C,3,5721.69995308,5.692,user,s4m8,fix,CCC,1,5.692,CC
2016,16,s4m8_usuario8,C,['s4m8_usuario1'],D,0,3805.90009689,3.779,user,s4m8,fix,DCC,1,3.779,DC
2017,16,s4m8_usuario1,D,['s4m8_usuario8'],C,4,9267.50016212,-9.239,user,s4m8,fix,CDD,0,9.239,CD
2018,16,s4m8_usuario11,C,['s4m8_usuario4'],C,3,5333.19997787,5.304,user,s4m8,fix,CDC,1,5.304,CD
2019,16,s4m8_usuario4,C,['s4m8_usuario11'],C,3,1551.30004883,1.528,user,s4m8,fix,DCC,1,1.528,DC
2020,16,s4m8_usuario5,C,['s4m8_usuario3'],D,0,1547.19996452,1.53,user,s4m8,fix,CDC,1,1.53,CD
2021,16,s4m8_usuario3,D,['s4m8_usuario5'],C,4,1777.10008621,-1.752,user,s4m8,fix,DCD,0,1.752,DC
2022,16,s4m8_usuario12,C,['s4m8_usuario6'],C,3,6047.39999771,6.018,user,s4m8,fix,CCC,1,6.018,CC
2023,16,s4m8_usuario6,C,['s4m8_usuario12'],C,3,1965.69991112,1.941,user,s4m8,fix,CCC,1,1.941,CC
2024,17,s4m8_usuario2,C,['s4m8_usuario7'],C,3,3346.19998932,3.322,user,s4m8,fix,CCC,1,3.322,CC
2025,17,s4m8_usuario7,C,['s4m8_usuario2'],C,3,774.100065231,0.752,user,s4m8,fix,CCC,1,0.752,CC
2026,17,s4m8_usuario14,C,['s4m8_usuario13'],C,3,10713.6998177,10.686,user,s4m8,fix,CCC,1,10.686,CC
2027,17,s4m8_usuario13,C,['s4m8_usuario14'],C,3,613.499879837,0.587,user,s4m8,fix,CCC,1,0.587,CC
2028,17,s4m8_usuario9,C,['s4m8_usuario10'],C,3,3820.60003281,3.796,user,s4m8,fix,CCC,1,3.796,CC
2029,17,s4m8_usuario10,C,['s4m8_usuario9'],C,3,5899.89995956,5.872,user,s4m8,fix,CCC,1,5.872,CC
2030,17,s4m8_usuario8,C,['s4m8_usuario1'],D,0,1803.50017548,1.777,user,s4m8,fix,CDC,1,1.777,CD
2031,17,s4m8_usuario1,D,['s4m8_usuario8'],C,4,1818.09997559,-1.794,user,s4m8,fix,DCD,0,1.794,DC
2032,17,s4m8_usuario11,C,['s4m8_usuario4'],C,3,5444.49996948,5.415,user,s4m8,fix,CCC,1,5.415,CC
2033,17,s4m8_usuario4,C,['s4m8_usuario11'],C,3,1628.49998474,1.605,user,s4m8,fix,CCC,1,1.605,CC
2034,17,s4m8_usuario5,D,['s4m8_usuario3'],D,1,1641.4000988,-1.618,user,s4m8,fix,CDD,0,1.618,CD
2035,17,s4m8_usuario3,D,['s4m8_usuario5'],D,1,1045.09997368,-1.02,user,s4m8,fix,DCD,0,1.02,DC
2036,17,s4m8_usuario12,C,['s4m8_usuario6'],C,3,3516.2999630000004,3.491,user,s4m8,fix,CCC,1,3.491,CC
2037,17,s4m8_usuario6,C,['s4m8_usuario12'],C,3,1150.59995651,1.135,user,s4m8,fix,CCC,1,1.135,CC
2038,18,s4m8_usuario2,C,['s4m8_usuario7'],C,3,2388.19980621,2.365,user,s4m8,fix,CCC,1,2.365,CC
2039,18,s4m8_usuario7,C,['s4m8_usuario2'],C,3,3990.29994011,3.963,user,s4m8,fix,CCC,1,3.963,CC
2040,18,s4m8_usuario14,C,['s4m8_usuario13'],C,3,9763.00001144,9.729,user,s4m8,fix,CCC,1,9.729,CC
2041,18,s4m8_usuario13,C,['s4m8_usuario14'],C,3,746.900081635,0.731,user,s4m8,fix,CCC,1,0.731,CC
2042,18,s4m8_usuario9,C,['s4m8_usuario10'],C,3,7608.50000381,7.588,user,s4m8,fix,CCC,1,7.588,CC
2043,18,s4m8_usuario10,C,['s4m8_usuario9'],C,3,7482.70010948,7.453,user,s4m8,fix,CCC,1,7.453,CC
2044,18,s4m8_usuario8,C,['s4m8_usuario1'],C,3,2295.79997063,2.28,user,s4m8,fix,CDC,1,2.28,CD
2045,18,s4m8_usuario1,C,['s4m8_usuario8'],C,3,4020.20001411,3.994,user,s4m8,fix,DCC,1,3.994,DC
2046,18,s4m8_usuario11,C,['s4m8_usuario4'],C,3,6984.40003395,6.953,user,s4m8,fix,CCC,1,6.953,CC
2047,18,s4m8_usuario4,C,['s4m8_usuario11'],C,3,2794.6999073,2.773,user,s4m8,fix,CCC,1,2.773,CC
2048,18,s4m8_usuario5,D,['s4m8_usuario3'],D,1,1139.50014114,-1.112,user,s4m8,fix,DDD,0,1.112,DD
2049,18,s4m8_usuario3,D,['s4m8_usuario5'],D,1,508.39996337900004,-0.485,user,s4m8,fix,DDD,0,0.485,DD
2050,18,s4m8_usuario12,C,['s4m8_usuario6'],C,3,5471.40002251,5.438,user,s4m8,fix,CCC,1,5.438,CC
2051,18,s4m8_usuario6,C,['s4m8_usuario12'],C,3,1121.50001526,1.106,user,s4m8,fix,CCC,1,1.106,CC
2052,19,s4m8_usuario2,C,['s4m8_usuario7'],C,3,2344.09999847,2.318,user,s4m8,fix,CCC,1,2.318,CC
2053,19,s4m8_usuario7,C,['s4m8_usuario2'],C,3,630.899906158,0.605,user,s4m8,fix,CCC,1,0.605,CC
2054,19,s4m8_usuario14,C,['s4m8_usuario13'],C,3,5380.80000877,5.35,user,s4m8,fix,CCC,1,5.35,CC
2055,19,s4m8_usuario13,C,['s4m8_usuario14'],C,3,592.000007629,0.568,user,s4m8,fix,CCC,1,0.568,CC
2056,19,s4m8_usuario9,C,['s4m8_usuario10'],C,3,7371.09994888,7.342,user,s4m8,fix,CCC,1,7.342,CC
2057,19,s4m8_usuario10,C,['s4m8_usuario9'],C,3,3148.49996567,3.125,user,s4m8,fix,CCC,1,3.125,CC
2058,19,s4m8_usuario8,C,['s4m8_usuario1'],C,3,3791.80002213,3.767,user,s4m8,fix,CCC,1,3.767,CC
2059,19,s4m8_usuario1,C,['s4m8_usuario8'],C,3,2917.39988327,2.902,user,s4m8,fix,CCC,1,2.902,CC
2060,19,s4m8_usuario11,C,['s4m8_usuario4'],C,3,5145.2999115,5.124,user,s4m8,fix,CCC,1,5.124,CC
2061,19,s4m8_usuario4,C,['s4m8_usuario11'],C,3,2553.99990082,2.53,user,s4m8,fix,CCC,1,2.53,CC
2062,19,s4m8_usuario5,D,['s4m8_usuario3'],D,1,923.399925232,-0.9,user,s4m8,fix,DDD,0,0.9,DD
2063,19,s4m8_usuario3,D,['s4m8_usuario5'],D,1,472.500085831,-0.447,user,s4m8,fix,DDD,0,0.447,DD
2064,19,s4m8_usuario12,C,['s4m8_usuario6'],C,3,4911.29994392,4.885,user,s4m8,fix,CCC,1,4.885,CC
2065,19,s4m8_usuario6,C,['s4m8_usuario12'],C,3,870.199918747,0.844,user,s4m8,fix,CCC,1,0.844,CC
2066,20,s4m8_usuario2,C,['s4m8_usuario7'],C,3,1424.99995232,1.408,user,s4m8,fix,CCC,1,1.408,CC
2067,20,s4m8_usuario7,C,['s4m8_usuario2'],C,3,679.6998977659999,0.663,user,s4m8,fix,CCC,1,0.663,CC
2068,20,s4m8_usuario14,C,['s4m8_usuario13'],C,3,8151.99995041,8.125,user,s4m8,fix,CCC,1,8.125,CC
2069,20,s4m8_usuario13,C,['s4m8_usuario14'],C,3,867.899894714,0.839,user,s4m8,fix,CCC,1,0.839,CC
2070,20,s4m8_usuario9,C,['s4m8_usuario10'],C,3,2764.60003853,2.741,user,s4m8,fix,CCC,1,2.741,CC
2071,20,s4m8_usuario10,C,['s4m8_usuario9'],C,3,7239.00008202,7.21,user,s4m8,fix,CCC,1,7.21,CC
2072,20,s4m8_usuario8,D,['s4m8_usuario1'],C,4,2410.59994698,-2.385,user,s4m8,fix,CCD,0,2.385,CC
2073,20,s4m8_usuario1,C,['s4m8_usuario8'],D,0,1664.90006447,1.638,user,s4m8,fix,CCC,1,1.638,CC
2074,20,s4m8_usuario11,C,['s4m8_usuario4'],C,3,5011.30008698,4.982,user,s4m8,fix,CCC,1,4.982,CC
2075,20,s4m8_usuario4,C,['s4m8_usuario11'],C,3,1804.00013924,1.781,user,s4m8,fix,CCC,1,1.781,CC
2076,20,s4m8_usuario5,D,['s4m8_usuario3'],D,1,670.7000732419999,-0.644,user,s4m8,fix,DDD,0,0.644,DD
2077,20,s4m8_usuario3,D,['s4m8_usuario5'],D,1,593.600034714,-0.571,user,s4m8,fix,DDD,0,0.571,DD
2078,20,s4m8_usuario12,C,['s4m8_usuario6'],C,3,5081.8002224,5.051,user,s4m8,fix,CCC,1,5.051,CC
2079,20,s4m8_usuario6,C,['s4m8_usuario12'],C,3,1323.69995117,1.301,user,s4m8,fix,CCC,1,1.301,CC
2080,21,s4m8_usuario2,C,['s4m8_usuario7'],C,3,3834.60021019,3.818,user,s4m8,fix,CCC,1,3.818,CC
2081,21,s4m8_usuario7,C,['s4m8_usuario2'],C,3,853.999853134,0.838,user,s4m8,fix,CCC,1,0.838,CC
2082,21,s4m8_usuario14,C,['s4m8_usuario13'],C,3,9580.10005951,9.553,user,s4m8,fix,CCC,1,9.553,CC
2083,21,s4m8_usuario13,C,['s4m8_usuario14'],C,3,704.4999599460001,0.679,user,s4m8,fix,CCC,1,0.679,CC
2084,21,s4m8_usuario9,C,['s4m8_usuario10'],C,3,1930.40013313,1.913,user,s4m8,fix,CCC,1,1.913,CC
2085,21,s4m8_usuario10,C,['s4m8_usuario9'],C,3,2729.5999527,2.704,user,s4m8,fix,CCC,1,2.704,CC
2086,21,s4m8_usuario8,C,['s4m8_usuario1'],D,0,6885.9000206,6.859,user,s4m8,fix,DCC,1,6.859,DC
2087,21,s4m8_usuario1,D,['s4m8_usuario8'],C,4,1641.00003242,-1.617,user,s4m8,fix,CDD,0,1.617,CD
2088,21,s4m8_usuario11,C,['s4m8_usuario4'],C,3,5556.30016327,5.53,user,s4m8,fix,CCC,1,5.53,CC
2089,21,s4m8_usuario4,C,['s4m8_usuario11'],C,3,1545.70007324,1.522,user,s4m8,fix,CCC,1,1.522,CC
2090,21,s4m8_usuario5,D,['s4m8_usuario3'],D,1,645.599842072,-0.619,user,s4m8,fix,DDD,0,0.619,DD
2091,21,s4m8_usuario3,D,['s4m8_usuario5'],D,1,640.8998966219999,-0.614,user,s4m8,fix,DDD,0,0.614,DD
2092,21,s4m8_usuario12,C,['s4m8_usuario6'],C,3,5919.29984093,5.892,user,s4m8,fix,CCC,1,5.892,CC
2093,21,s4m8_usuario6,C,['s4m8_usuario12'],C,3,818.699836731,0.788,user,s4m8,fix,CCC,1,0.788,CC
2094,22,s4m8_usuario2,C,['s4m8_usuario7'],C,3,7155.59983253,7.096,user,s4m8,fix,CCC,1,7.096,CC
2095,22,s4m8_usuario7,C,['s4m8_usuario2'],C,3,577.2998332980001,0.561,user,s4m8,fix,CCC,1,0.561,CC
2096,22,s4m8_usuario14,C,['s4m8_usuario13'],C,3,13570.999860799999,13.544,user,s4m8,fix,CCC,1,13.544,CC
2097,22,s4m8_usuario13,C,['s4m8_usuario14'],C,3,673.900127411,0.653,user,s4m8,fix,CCC,1,0.653,CC
2098,22,s4m8_usuario9,C,['s4m8_usuario10'],C,3,1371.0000515000002,1.346,user,s4m8,fix,CCC,1,1.346,CC
2099,22,s4m8_usuario10,C,['s4m8_usuario9'],C,3,4002.40015984,3.978,user,s4m8,fix,CCC,1,3.978,CC
2100,22,s4m8_usuario8,D,['s4m8_usuario1'],D,1,3527.80008316,-3.503,user,s4m8,fix,CDD,0,3.503,CD
2101,22,s4m8_usuario1,D,['s4m8_usuario8'],D,1,3601.70006752,-3.578,user,s4m8,fix,DCD,0,3.578,DC
2102,22,s4m8_usuario11,D,['s4m8_usuario4'],C,4,6310.9998703,-6.291,user,s4m8,fix,CCD,0,6.291,CC
2103,22,s4m8_usuario4,C,['s4m8_usuario11'],D,0,1402.40001678,1.386,user,s4m8,fix,CCC,1,1.386,CC
2104,22,s4m8_usuario5,D,['s4m8_usuario3'],D,1,648.5998630519999,-0.623,user,s4m8,fix,DDD,0,0.623,DD
2105,22,s4m8_usuario3,D,['s4m8_usuario5'],D,1,608.000040054,-0.582,user,s4m8,fix,DDD,0,0.582,DD
2106,22,s4m8_usuario12,C,['s4m8_usuario6'],C,3,4951.60007477,4.928,user,s4m8,fix,CCC,1,4.928,CC
2107,22,s4m8_usuario6,C,['s4m8_usuario12'],C,3,1354.30002213,1.338,user,s4m8,fix,CCC,1,1.338,CC
2108,23,s4m8_usuario2,C,['s4m8_usuario7'],C,3,7398.40006828,7.368,user,s4m8,fix,CCC,1,7.368,CC
2109,23,s4m8_usuario7,C,['s4m8_usuario2'],C,3,1426.69987679,1.4,user,s4m8,fix,CCC,1,1.4,CC
2110,23,s4m8_usuario14,C,['s4m8_usuario13'],C,3,5383.59999657,5.354,user,s4m8,fix,CCC,1,5.354,CC
2111,23,s4m8_usuario13,C,['s4m8_usuario14'],C,3,733.90007019,0.71,user,s4m8,fix,CCC,1,0.71,CC
2112,23,s4m8_usuario9,C,['s4m8_usuario10'],C,3,16480.399847,16.454,user,s4m8,fix,CCC,1,16.454,CC
2113,23,s4m8_usuario10,C,['s4m8_usuario9'],C,3,5616.99986458,5.589,user,s4m8,fix,CCC,1,5.589,CC
2114,23,s4m8_usuario8,C,['s4m8_usuario1'],D,0,3116.5997982,3.091,user,s4m8,fix,DDC,1,3.091,DD
2115,23,s4m8_usuario1,D,['s4m8_usuario8'],C,4,3676.10001564,-3.651,user,s4m8,fix,DDD,0,3.651,DD
2116,23,s4m8_usuario11,C,['s4m8_usuario4'],D,0,5732.39994049,5.701,user,s4m8,fix,DCC,1,5.701,DC
2117,23,s4m8_usuario4,D,['s4m8_usuario11'],C,4,2415.99988937,-2.39,user,s4m8,fix,CDD,0,2.39,CD
2118,23,s4m8_usuario5,D,['s4m8_usuario3'],D,1,716.1998748780001,-0.691,user,s4m8,fix,DDD,0,0.691,DD
2119,23,s4m8_usuario3,D,['s4m8_usuario5'],D,1,535.499811172,-0.518,user,s4m8,fix,DDD,0,0.518,DD
2120,23,s4m8_usuario12,C,['s4m8_usuario6'],C,3,5451.20000839,5.421,user,s4m8,fix,CCC,1,5.421,CC
2121,23,s4m8_usuario6,C,['s4m8_usuario12'],C,3,1213.50002289,1.186,user,s4m8,fix,CCC,1,1.186,CC
2122,24,s4m8_usuario2,C,['s4m8_usuario7'],C,3,5284.60001945,5.254,user,s4m8,fix,CCC,1,5.254,CC
2123,24,s4m8_usuario7,C,['s4m8_usuario2'],C,3,800.899982452,0.774,user,s4m8,fix,CCC,1,0.774,CC
2124,24,s4m8_usuario14,C,['s4m8_usuario13'],C,3,3656.20017052,3.631,user,s4m8,fix,CCC,1,3.631,CC
2125,24,s4m8_usuario13,C,['s4m8_usuario14'],C,3,721.6999530789999,0.704,user,s4m8,fix,CCC,1,0.704,CC
2126,24,s4m8_usuario9,C,['s4m8_usuario10'],C,3,12236.7999554,12.205,user,s4m8,fix,CCC,1,12.205,CC
2127,24,s4m8_usuario10,C,['s4m8_usuario9'],C,3,3710.99996567,3.684,user,s4m8,fix,CCC,1,3.684,CC
2128,24,s4m8_usuario8,C,['s4m8_usuario1'],C,3,3223.19984436,3.196,user,s4m8,fix,CDC,1,3.196,CD
2129,24,s4m8_usuario1,C,['s4m8_usuario8'],C,3,1560.30011177,1.537,user,s4m8,fix,DCC,1,1.537,DC
2130,24,s4m8_usuario11,C,['s4m8_usuario4'],C,3,6541.39995575,6.511,user,s4m8,fix,CDC,1,6.511,CD
2131,24,s4m8_usuario4,C,['s4m8_usuario11'],C,3,7543.80011559,7.518,user,s4m8,fix,DCC,1,7.518,DC
2132,24,s4m8_usuario5,D,['s4m8_usuario3'],D,1,1310.09984016,-1.283,user,s4m8,fix,DDD,0,1.283,DD
2133,24,s4m8_usuario3,D,['s4m8_usuario5'],D,1,1825.29997826,-1.81,user,s4m8,fix,DDD,0,1.81,DD
2134,24,s4m8_usuario12,C,['s4m8_usuario6'],C,3,5456.50005341,5.429,user,s4m8,fix,CCC,1,5.429,CC
2135,24,s4m8_usuario6,C,['s4m8_usuario12'],C,3,1502.39992142,1.486,user,s4m8,fix,CCC,1,1.486,CC
2136,25,s4m8_usuario2,C,['s4m8_usuario7'],C,3,2567.49987602,2.543,user,s4m8,fix,CCC,1,2.543,CC
2137,25,s4m8_usuario7,C,['s4m8_usuario2'],C,3,596.599817276,0.57,user,s4m8,fix,CCC,1,0.57,CC
2138,25,s4m8_usuario14,C,['s4m8_usuario13'],C,3,5276.09992027,5.216,user,s4m8,fix,CCC,1,5.216,CC
2139,25,s4m8_usuario13,C,['s4m8_usuario14'],C,3,686.500072479,0.659,user,s4m8,fix,CCC,1,0.659,CC
2140,25,s4m8_usuario9,C,['s4m8_usuario10'],C,3,1059.99994278,1.032,user,s4m8,fix,CCC,1,1.032,CC
2141,25,s4m8_usuario10,C,['s4m8_usuario9'],C,3,5406.29982948,5.348,user,s4m8,fix,CCC,1,5.348,CC
2142,25,s4m8_usuario8,D,['s4m8_usuario1'],C,4,2896.10004425,-2.88,user,s4m8,fix,CCD,0,2.88,CC
2143,25,s4m8_usuario1,C,['s4m8_usuario8'],D,0,1117.89989471,1.094,user,s4m8,fix,CCC,1,1.094,CC
2144,25,s4m8_usuario11,C,['s4m8_usuario4'],C,3,10741.199970200001,10.713,user,s4m8,fix,CCC,1,10.713,CC
2145,25,s4m8_usuario4,C,['s4m8_usuario11'],C,3,1598.70004654,1.575,user,s4m8,fix,CCC,1,1.575,CC
2146,25,s4m8_usuario5,D,['s4m8_usuario3'],D,1,2965.49987793,-2.939,user,s4m8,fix,DDD,0,2.939,DD
2147,25,s4m8_usuario3,D,['s4m8_usuario5'],D,1,530.800104141,-0.507,user,s4m8,fix,DDD,0,0.507,DD
2148,25,s4m8_usuario12,C,['s4m8_usuario6'],C,3,6034.90018845,6.009,user,s4m8,fix,CCC,1,6.009,CC
2149,25,s4m8_usuario6,C,['s4m8_usuario12'],C,3,1000.80013275,0.977,user,s4m8,fix,CCC,1,0.977,CC
2150,26,s4m8_usuario2,C,['s4m8_usuario7'],C,3,2252.50005722,2.23,user,s4m8,fix,CCC,1,2.23,CC
2151,26,s4m8_usuario7,C,['s4m8_usuario2'],C,3,704.799890518,0.681,user,s4m8,fix,CCC,1,0.681,CC
2152,26,s4m8_usuario14,C,['s4m8_usuario13'],C,3,10230.7999134,10.205,user,s4m8,fix,CCC,1,10.205,CC
2153,26,s4m8_usuario13,C,['s4m8_usuario14'],C,3,731.600046158,0.706,user,s4m8,fix,CCC,1,0.706,CC
2154,26,s4m8_usuario9,C,['s4m8_usuario10'],C,3,8172.80006409,8.145,user,s4m8,fix,CCC,1,8.145,CC
2155,26,s4m8_usuario10,C,['s4m8_usuario9'],C,3,5435.10007858,5.408,user,s4m8,fix,CCC,1,5.408,CC
2156,26,s4m8_usuario8,C,['s4m8_usuario1'],D,0,2664.09993172,2.638,user,s4m8,fix,DCC,1,2.638,DC
2157,26,s4m8_usuario1,D,['s4m8_usuario8'],C,4,1902.1999836,-1.876,user,s4m8,fix,CDD,0,1.876,CD
2158,26,s4m8_usuario11,D,['s4m8_usuario4'],C,4,5518.30005646,-5.487,user,s4m8,fix,CCD,0,5.487,CC
2159,26,s4m8_usuario4,C,['s4m8_usuario11'],D,0,1830.49988747,1.805,user,s4m8,fix,CCC,1,1.805,CC
2160,26,s4m8_usuario5,D,['s4m8_usuario3'],D,1,1685.59980392,-1.661,user,s4m8,fix,DDD,0,1.661,DD
2161,26,s4m8_usuario3,D,['s4m8_usuario5'],D,1,638.7999057769999,-0.623,user,s4m8,fix,DDD,0,0.623,DD
2162,26,s4m8_usuario12,C,['s4m8_usuario6'],C,3,4339.6999836,4.313,user,s4m8,fix,CCC,1,4.313,CC
2163,26,s4m8_usuario6,C,['s4m8_usuario12'],C,3,680.999994278,0.664,user,s4m8,fix,CCC,1,0.664,CC
2164,27,s4m8_usuario2,C,['s4m8_usuario7'],C,3,5123.6000061,5.095,user,s4m8,fix,CCC,1,5.095,CC
2165,27,s4m8_usuario7,C,['s4m8_usuario2'],C,3,531.699895859,0.508,user,s4m8,fix,CCC,1,0.508,CC
2166,27,s4m8_usuario14,C,['s4m8_usuario13'],C,3,5429.39996719,5.402,user,s4m8,fix,CCC,1,5.402,CC
2167,27,s4m8_usuario13,C,['s4m8_usuario14'],C,3,587.199926376,0.563,user,s4m8,fix,CCC,1,0.563,CC
2168,27,s4m8_usuario9,C,['s4m8_usuario10'],C,3,4657.79995918,4.638,user,s4m8,fix,CCC,1,4.638,CC
2169,27,s4m8_usuario10,C,['s4m8_usuario9'],C,3,5292.70005226,5.263,user,s4m8,fix,CCC,1,5.263,CC
2170,27,s4m8_usuario8,C,['s4m8_usuario1'],D,0,2106.80007935,2.082,user,s4m8,fix,CDC,1,2.082,CD
2171,27,s4m8_usuario1,D,['s4m8_usuario8'],C,4,2971.50015831,-2.948,user,s4m8,fix,DCD,0,2.948,DC
2172,27,s4m8_usuario11,D,['s4m8_usuario4'],D,1,4701.60007477,-4.677,user,s4m8,fix,DCD,0,4.677,DC
2173,27,s4m8_usuario4,D,['s4m8_usuario11'],D,1,1993.70002747,-1.977,user,s4m8,fix,CDD,0,1.977,CD
2174,27,s4m8_usuario5,D,['s4m8_usuario3'],D,1,764.9998664860001,-0.741,user,s4m8,fix,DDD,0,0.741,DD
2175,27,s4m8_usuario3,D,['s4m8_usuario5'],D,1,520.4999446869999,-0.494,user,s4m8,fix,DDD,0,0.494,DD
2176,27,s4m8_usuario12,C,['s4m8_usuario6'],C,3,4958.30011368,4.931,user,s4m8,fix,CCC,1,4.931,CC
2177,27,s4m8_usuario6,C,['s4m8_usuario12'],C,3,812.299966812,0.79,user,s4m8,fix,CCC,1,0.79,CC
2178,28,s4m8_usuario2,C,['s4m8_usuario7'],C,3,2499.59993362,2.475,user,s4m8,fix,CCC,1,2.475,CC
2179,28,s4m8_usuario7,C,['s4m8_usuario2'],C,3,658.499956131,0.642,user,s4m8,fix,CCC,1,0.642,CC
2180,28,s4m8_usuario14,C,['s4m8_usuario13'],C,3,5980.00001907,5.95,user,s4m8,fix,CCC,1,5.95,CC
2181,28,s4m8_usuario13,C,['s4m8_usuario14'],C,3,841.599941254,0.81,user,s4m8,fix,CCC,1,0.81,CC
2182,28,s4m8_usuario9,C,['s4m8_usuario10'],C,3,8174.40009117,8.144,user,s4m8,fix,CCC,1,8.144,CC
2183,28,s4m8_usuario10,C,['s4m8_usuario9'],C,3,5343.60003471,5.311,user,s4m8,fix,CCC,1,5.311,CC
2184,28,s4m8_usuario8,C,['s4m8_usuario1'],C,3,2481.60004616,2.458,user,s4m8,fix,CDC,1,2.458,CD
2185,28,s4m8_usuario1,C,['s4m8_usuario8'],C,3,1261.10005379,1.246,user,s4m8,fix,DCC,1,1.246,DC
2186,28,s4m8_usuario11,D,['s4m8_usuario4'],D,1,7599.89976883,-7.571,user,s4m8,fix,DDD,0,7.571,DD
2187,28,s4m8_usuario4,D,['s4m8_usuario11'],D,1,1349.2000103,-1.327,user,s4m8,fix,DDD,0,1.327,DD
2188,28,s4m8_usuario5,D,['s4m8_usuario3'],D,1,1166.39995575,-1.142,user,s4m8,fix,DDD,0,1.142,DD
2189,28,s4m8_usuario3,D,['s4m8_usuario5'],D,1,614.000082016,-0.596,user,s4m8,fix,DDD,0,0.596,DD
2190,28,s4m8_usuario12,C,['s4m8_usuario6'],C,3,4398.39982986,4.376,user,s4m8,fix,CCC,1,4.376,CC
2191,28,s4m8_usuario6,C,['s4m8_usuario12'],C,3,733.300209045,0.71,user,s4m8,fix,CCC,1,0.71,CC
2192,29,s4m8_usuario2,C,['s4m8_usuario7'],C,3,2970.29995918,2.945,user,s4m8,fix,CCC,1,2.945,CC
2193,29,s4m8_usuario7,C,['s4m8_usuario2'],C,3,764.199972153,0.741,user,s4m8,fix,CCC,1,0.741,CC
2194,29,s4m8_usuario14,C,['s4m8_usuario13'],C,3,9461.40003204,9.443,user,s4m8,fix,CCC,1,9.443,CC
2195,29,s4m8_usuario13,C,['s4m8_usuario14'],C,3,683.5000514980001,0.659,user,s4m8,fix,CCC,1,0.659,CC
2196,29,s4m8_usuario9,C,['s4m8_usuario10'],C,3,4139.69993591,4.114,user,s4m8,fix,CCC,1,4.114,CC
2197,29,s4m8_usuario10,C,['s4m8_usuario9'],C,3,3651.29995346,3.625,user,s4m8,fix,CCC,1,3.625,CC
2198,29,s4m8_usuario8,C,['s4m8_usuario1'],C,3,1481.30011559,1.452,user,s4m8,fix,CCC,1,1.452,CC
2199,29,s4m8_usuario1,C,['s4m8_usuario8'],C,3,960.200071335,0.943,user,s4m8,fix,CCC,1,0.943,CC
2200,29,s4m8_usuario11,D,['s4m8_usuario4'],D,1,7570.10006905,-7.541,user,s4m8,fix,DDD,0,7.541,DD
2201,29,s4m8_usuario4,D,['s4m8_usuario11'],D,1,1420.60017586,-1.399,user,s4m8,fix,DDD,0,1.399,DD
2202,29,s4m8_usuario5,D,['s4m8_usuario3'],D,1,661.000013351,-0.635,user,s4m8,fix,DDD,0,0.635,DD
2203,29,s4m8_usuario3,D,['s4m8_usuario5'],D,1,756.20007515,-0.732,user,s4m8,fix,DDD,0,0.732,DD
2204,29,s4m8_usuario12,C,['s4m8_usuario6'],C,3,4112.20002174,4.086,user,s4m8,fix,CCC,1,4.086,CC
2205,29,s4m8_usuario6,C,['s4m8_usuario12'],C,3,1058.5000515000002,1.028,user,s4m8,fix,CCC,1,1.028,CC
2206,30,s4m8_usuario2,C,['s4m8_usuario7'],C,3,3516.79992676,3.493,user,s4m8,fix,CCC,1,3.493,CC
2207,30,s4m8_usuario7,C,['s4m8_usuario2'],C,3,826.699972153,0.811,user,s4m8,fix,CCC,1,0.811,CC
2208,30,s4m8_usuario14,C,['s4m8_usuario13'],C,3,3512.70008087,3.489,user,s4m8,fix,CCC,1,3.489,CC
2209,30,s4m8_usuario13,C,['s4m8_usuario14'],C,3,549.900054932,0.522,user,s4m8,fix,CCC,1,0.522,CC
2210,30,s4m8_usuario9,C,['s4m8_usuario10'],C,3,5762.19987869,5.733,user,s4m8,fix,CCC,1,5.733,CC
2211,30,s4m8_usuario10,C,['s4m8_usuario9'],C,3,4236.99998856,4.21,user,s4m8,fix,CCC,1,4.21,CC
2212,30,s4m8_usuario8,C,['s4m8_usuario1'],C,3,2745.80001831,2.722,user,s4m8,fix,CCC,1,2.722,CC
