10019.9999809, D, 145, 1, first, 2, MCC, first, 0.141414141414, 2
3409.99984741, C, 55, 2, C, 5, MCC, user, 0.628482972136, 6
5259.99999046, C, 55, 3, C, 5, MCC, user, 0.6699669967, 6
2839.99991417, C, 55, 4, C, 4, MCC, user, 0.595141700405, 5
3180.00006676, C, 55, 5, C, 4, MCC, user, 0.542253521127, 5
3430.00006676, C, 55, 6, C, 6, MCC, user, 0.725609756098, 7
4590.00015259, D, 55, 7, C, 3, MCC, user, 0.326424870466, 3
2899.99985695, D, 55, 8, D, 3, MCC, user, 0.234449760766, 3
5250.0, D, 55, 9, D, 3, MCC, user, 0.213973799127, 3
2220.00002861, D, 55, 10, D, 2, MCC, user, 0.157303370787, 2
3159.99984741, C, 55, 11, D, 2, MCC, user, 0.230769230769, 3
4660.00008583, D, 55, 12, C, 3, MCC, user, 0.139072847682, 3
4960.00003815, D, 55, 13, D, 2, MCC, user, 0.0551181102362, 2
3529.99997139, C, 55, 16, D, 2, MCC, auto, 0.207920792079, 3
5379.99987602, C, 55, 17, C, 2, MCC, user, 0.259259259259, 3
4190.00005722, C, 55, 18, C, 1, MCC, user, 0.112903225806, 2
9200.00004768, C, 55, 19, C, 2, MCC, user, 0.244186046512, 3
6119.99988556, D, 55, 20, C, 0, MCC, user, 0.0, 0
3199.99980927, D, 55, 21, D, 2, MCC, user, 0.122807017544, 2
2170.00007629, D, 55, 22, D, 2, MCC, user, 0.189189189189, 2
4090.00015259, D, 55, 23, D, 2, MCC, user, 0.0551181102362, 2
1839.99991417, D, 55, 24, D, 1, MCC, user, 0.0, 1
2970.00002861, D, 55, 25, D, 2, MCC, user, 0.134615384615, 2
2019.99998093, D, 55, 26, D, 1, MCC, user, 0.0, 1
2520.00021935, D, 55, 27, D, 3, MCC, user, 0.2, 3
3190.00005722, D, 55, 28, D, 0, MCC, user, 0.0, 0
3789.99996185, D, 55, 29, D, 2, MCC, user, 0.177215189873, 2
3349.99990463, D, 55, 30, D, 1, MCC, user, 0.0, 1
1839.99991417, D, 55, 31, D, 0, MCC, user, 0.0, 0
6040.00020027, D, 55, 32, D, 0, MCC, user, 0.0, 0
4620.00012398, C, 55, 33, D, 1, MCC, user, 0.0804597701149, 2
10359.9998951, D, 55, 34, C, 0, MCC, user, 0.0, 0
18049.9999523, D, 55, 35, D, 1, MCC, user, 0.0, 1
4149.99985695, D, 55, 36, D, 0, MCC, user, 0.0, 0
4819.99993324, D, 55, 37, D, 3, MCC, user, 0.0, 3
2830.00016212, D, 55, 38, D, 3, MCC, user, 0.318181818182, 3
2390.0001049, D, 55, 39, D, 2, MCC, user, 0.189189189189, 2
3939.9998188, C, 55, 40, D, 0, MCC, user, 0.0, 1
4069.99993324, D, 55, 41, C, 2, MCC, user, 0.189189189189, 2
11649.9998569, D, 55, 42, D, 5, MCC, user, 0.344262295082, 5
11390.0001049, D, 55, 43, D, 2, MCC, user, 0.157303370787, 2
6069.99993324, D, 55, 44, D, 1, MCC, user, 0.0721649484536, 1
2350.00014305, D, 55, 45, D, 3, MCC, user, 0.139072847682, 3
2990.00000954, D, 55, 46, D, 3, MCC, user, 0.386503067485, 3
2599.99990463, D, 55, 47, D, 3, MCC, user, 0.202898550725, 3
2720.00002861, D, 55, 48, D, 2, MCC, user, 0.318181818182, 2
2300.00019073, D, 55, 49, D, 2, MCC, user, 0.0654205607477, 2
3520.00021935, D, 55, 50, D, 1, MCC, user, 0.10447761194, 1
1389.99986649, D, 55, 51, D, 3, MCC, user, 0.10447761194, 3
1829.99992371, D, 55, 52, D, 2, MCC, user, 0.0, 2
3160.00008583, D, 55, 53, D, 1, MCC, user, 0.0, 1
5630.00011444, C, 55, 54, D, 3, MCC, user, 0.390862944162, 4
5590.00015259, D, 55, 55, C, 3, MCC, user, 0.440559440559, 3
2309.99994278, D, 55, 56, D, 2, MCC, user, 0.148936170213, 2
3359.9998951, D, 55, 57, D, 2, MCC, user, 0.173553719008, 2
2650.00009537, D, 55, 58, D, 3, MCC, user, 0.301075268817, 3
3740.00000954, C, 33, 1, first, 3, MCC, first, 0.362549800797, 4
2569.99993324, C, 33, 2, C, 5, MCC, user, 0.601226993865, 6
2700.00004768, C, 33, 3, C, 5, MCC, user, 0.632107023411, 6
1990.00000954, C, 33, 4, C, 5, MCC, user, 0.645390070922, 6
2960.00003815, C, 33, 5, C, 4, MCC, user, 0.512195121951, 5
2959.99979973, C, 33, 6, C, 5, MCC, user, 0.559228650138, 6
3669.99983788, C, 33, 7, C, 4, MCC, user, 0.533898305085, 5
3940.00005722, C, 33, 8, C, 3, MCC, user, 0.37984496124, 4
2900.00009537, C, 33, 9, C, 3, MCC, user, 0.348659003831, 4
4309.99994278, C, 33, 10, C, 2, MCC, user, 0.246231155779, 3
1740.00000954, D, 33, 11, C, 2, MCC, user, 0.141414141414, 2
2559.99994278, C, 33, 12, D, 1, MCC, user, 0.0950226244344, 2
6410.00008583, D, 33, 13, C, 2, MCC, user, 0.0551181102362, 2
4819.99993324, C, 33, 14, D, 1, MCC, user, 0.139072847682, 2
2039.99996185, D, 33, 15, C, 2, MCC, user, 0.148936170213, 2
2090.00015259, D, 33, 16, D, 2, MCC, user, 0.157303370787, 2
2290.00020027, D, 33, 17, D, 2, MCC, user, 0.148936170213, 2
2350.00014305, D, 33, 18, D, 2, MCC, user, 0.148936170213, 2
2250.0, D, 33, 19, D, 2, MCC, user, 0.21875, 2
2490.00000954, D, 33, 20, D, 1, MCC, user, 0.148936170213, 1
1750.0, D, 33, 21, D, 2, MCC, user, 0.122807017544, 2
2759.99999046, D, 33, 22, D, 1, MCC, user, 0.0721649484536, 1
2240.00000954, D, 33, 23, D, 2, MCC, user, 0.0551181102362, 2
2769.99998093, D, 33, 24, D, 0, MCC, user, 0.0, 0
3559.99994278, D, 33, 25, D, 2, MCC, user, 0.122807017544, 2
14660.0000858, D, 33, 26, D, 0, MCC, user, 0.0, 0
2230.00001907, D, 33, 27, D, 2, MCC, user, 0.0804597701149, 2
2690.00005722, D, 33, 28, D, 0, MCC, user, 0.0, 0
2680.00006676, D, 33, 29, D, 3, MCC, user, 0.244186046512, 3
2300.00019073, D, 33, 30, D, 2, MCC, user, 0.189189189189, 2
1850.00014305, D, 33, 31, D, 1, MCC, user, 0.0804597701149, 1
2039.99996185, D, 33, 32, D, 1, MCC, user, 0.189189189189, 1
1980.00001907, D, 33, 33, D, 4, MCC, user, 0.301075268817, 4
1809.99994278, D, 33, 34, D, 2, MCC, user, 0.333333333333, 2
2579.99992371, D, 33, 35, D, 2, MCC, user, 0.0721649484536, 2
2079.99992371, D, 33, 36, D, 0, MCC, user, 0.0, 0
2360.00013351, D, 33, 37, D, 2, MCC, user, 0.0, 2
1779.99997139, D, 33, 38, D, 1, MCC, user, 0.0721649484536, 1
2750.0, D, 33, 39, D, 1, MCC, user, 0.0804597701149, 1
1180.00006676, D, 33, 40, D, 1, MCC, user, 0.0, 1
2529.99997139, D, 33, 41, D, 1, MCC, user, 0.0909090909091, 1
2640.0001049, C, 33, 42, D, 2, MCC, user, 0.175627240143, 3
2490.00000954, C, 33, 43, C, 2, MCC, user, 0.234449760766, 3
3359.9998951, C, 33, 44, C, 1, MCC, user, 0.148936170213, 2
2970.00002861, C, 33, 45, C, 1, MCC, user, 0.0804597701149, 2
2960.00003815, D, 33, 46, C, 1, MCC, user, 0.122807017544, 1
2509.99999046, D, 33, 47, D, 2, MCC, user, 0.0853658536585, 2
2460.00003815, D, 33, 48, D, 0, MCC, user, 0.0, 0
1870.00012398, D, 33, 49, D, 3, MCC, user, 0.139072847682, 3
1730.00001907, D, 33, 50, D, 0, MCC, user, 0.0, 0
1819.99993324, D, 33, 51, D, 2, MCC, user, 0.0510948905109, 2
1910.00008583, D, 33, 52, D, 2, MCC, user, 0.0, 2
1589.99991417, D, 33, 53, D, 0, MCC, user, 0.0, 0
3240.00000954, D, 33, 54, D, 2, MCC, user, 0.259259259259, 2
2480.00001907, D, 33, 55, D, 1, MCC, user, 0.148936170213, 1
3950.00004768, D, 33, 56, D, 2, MCC, user, 0.10447761194, 2
1740.00000954, D, 33, 57, D, 1, MCC, user, 0.0804597701149, 1
1640.0001049, D, 33, 58, D, 1, MCC, user, 0.0686274509804, 1
5490.00000954, C, 92, 1, first, 3, MCC, first, 0.288389513109, 4
16259.9999905, C, 92, 2, C, 5, MCC, user, 0.53216374269, 6
10429.9998283, C, 92, 3, C, 5, MCC, user, 0.528301886792, 6
13240.0000095, C, 92, 4, C, 4, MCC, user, 0.463722397476, 5
8139.99986649, D, 92, 5, C, 4, MCC, user, 0.365671641791, 4
8870.00012398, D, 92, 6, D, 6, MCC, user, 0.548192771084, 6
8400.00009537, C, 92, 7, D, 5, MCC, user, 0.632107023411, 6
5369.99988556, C, 92, 8, C, 5, MCC, user, 0.512195121951, 6
7549.99995232, C, 92, 9, C, 5, MCC, user, 0.48275862069, 6
4689.9998188, D, 92, 10, C, 3, MCC, user, 0.259259259259, 3
8769.99998093, D, 92, 11, D, 3, MCC, user, 0.35, 3
7390.0001049, D, 92, 12, D, 4, MCC, user, 0.326424870466, 4
8490.00000954, D, 92, 13, D, 2, MCC, user, 0.139072847682, 2
7920.00007629, C, 92, 14, D, 2, MCC, user, 0.198113207547, 3
5910.00008583, C, 92, 15, C, 2, MCC, user, 0.234449760766, 3
5480.00001907, D, 92, 16, C, 2, MCC, user, 0.179487179487, 2
11470.0000286, C, 92, 17, D, 2, MCC, user, 0.259259259259, 3
4080.00016212, D, 92, 18, C, 1, MCC, user, 0.112903225806, 1
6180.00006676, D, 92, 19, D, 1, MCC, user, 0.0853658536585, 1
11759.9999905, D, 92, 20, D, 2, MCC, user, 0.189189189189, 2
8960.00003815, D, 92, 21, D, 3, MCC, user, 0.212121212121, 3
9850.00014305, D, 92, 22, D, 2, MCC, user, 0.173553719008, 2
6119.99988556, D, 92, 23, D, 2, MCC, user, 0.2, 2
9990.00000954, D, 92, 24, D, 1, MCC, user, 0.189189189189, 1
7929.99982834, C, 92, 25, D, 1, MCC, user, 0.148936170213, 2
11850.0001431, D, 92, 26, C, 1, MCC, user, 0.148936170213, 1
7599.99990463, D, 92, 27, D, 3, MCC, user, 0.122807017544, 3
11619.9998856, D, 92, 28, D, 2, MCC, user, 0.207920792079, 2
11180.0000668, C, 92, 29, D, 2, MCC, user, 0.249011857708, 3
9669.99983788, C, 92, 30, C, 2, MCC, user, 0.247787610619, 3
5210.00003815, D, 92, 31, C, 2, MCC, user, 0.177215189873, 2
6940.00005722, D, 92, 32, D, 3, MCC, user, 0.461077844311, 3
11639.9998665, C, 92, 33, D, 3, MCC, user, 0.442379182156, 4
8350.00014305, C, 92, 34, C, 3, MCC, user, 0.371980676329, 4
5779.99997139, D, 92, 35, C, 3, MCC, user, 0.212121212121, 3
3889.99986649, D, 92, 36, D, 1, MCC, user, 0.189189189189, 1
5399.99985695, D, 92, 37, D, 3, MCC, user, 0.189189189189, 3
9199.99980927, D, 92, 38, D, 1, MCC, user, 0.122807017544, 1
13609.9998951, D, 92, 39, D, 1, MCC, user, 0.10447761194, 1
9310.0001812, D, 92, 40, D, 3, MCC, user, 0.432989690722, 3
10190.0000572, D, 92, 41, D, 3, MCC, user, 0.432989690722, 3
10690.0000572, D, 92, 42, D, 4, MCC, user, 0.237288135593, 4
8769.99998093, C, 92, 43, D, 3, MCC, user, 0.288389513109, 4
11009.9999905, D, 92, 44, C, 3, MCC, user, 0.244186046512, 3
6029.99997139, D, 92, 45, D, 2, MCC, user, 0.122807017544, 2
7240.00000954, D, 92, 46, D, 1, MCC, user, 0.122807017544, 1
6410.00008583, D, 92, 47, D, 3, MCC, user, 0.179487179487, 3
5269.99998093, D, 92, 48, D, 1, MCC, user, 0.148936170213, 1
7059.99994278, C, 92, 49, D, 2, MCC, user, 0.198113207547, 3
17309.9999428, D, 92, 50, C, 1, MCC, user, 0.189189189189, 1
7940.00005722, D, 92, 51, D, 2, MCC, user, 0.0853658536585, 2
13000.0, D, 92, 52, D, 2, MCC, user, 0.0853658536585, 2
9180.00006676, D, 92, 53, D, 2, MCC, user, 0.237288135593, 2
10669.9998379, D, 92, 54, D, 1, MCC, user, 0.0972222222222, 1
8309.99994278, D, 92, 55, D, 1, MCC, user, 0.148936170213, 1
9470.00002861, C, 92, 56, D, 1, MCC, user, 0.148936170213, 2
8940.00005722, D, 92, 57, C, 1, MCC, user, 0.134615384615, 1
10690.0000572, C, 92, 58, D, 2, MCC, user, 0.259259259259, 3
11230.0000191, D, 45, 1, first, 5, MCC, first, 0.393939393939, 5
7170.00007629, D, 45, 2, D, 7, MCC, user, 0.648562300319, 7
7480.00001907, D, 45, 3, D, 7, MCC, user, 0.604316546763, 7
10389.9998665, D, 45, 4, D, 6, MCC, user, 0.518518518519, 6
11279.9999714, D, 45, 5, D, 4, MCC, user, 0.270386266094, 4
8809.99994278, C, 45, 6, D, 5, MCC, user, 0.566473988439, 6
9759.99999046, C, 45, 7, C, 6, MCC, user, 0.736842105263, 7
10180.0000668, D, 45, 8, C, 7, MCC, user, 0.623287671233, 7
4559.99994278, D, 45, 9, D, 7, MCC, user, 0.604316546763, 7
4869.99988556, D, 45, 10, D, 4, MCC, user, 0.377593360996, 4
6879.99987602, C, 45, 11, D, 4, MCC, user, 0.554455445545, 5
4279.99997139, C, 45, 12, C, 3, MCC, user, 0.411764705882, 4
15539.9999619, D, 45, 13, C, 3, MCC, user, 0.27374301676, 3
4690.00005722, D, 45, 14, D, 4, MCC, user, 0.344262295082, 4
8799.99995232, D, 45, 15, D, 5, MCC, user, 0.411764705882, 5
4180.00006676, D, 45, 16, D, 4, MCC, user, 0.449541284404, 4
3160.00008583, D, 45, 17, D, 5, MCC, user, 0.411764705882, 5
4539.99996185, D, 45, 18, D, 3, MCC, user, 0.444444444444, 3
5619.99988556, D, 45, 19, D, 4, MCC, user, 0.386503067485, 4
5990.00000954, D, 45, 20, D, 4, MCC, user, 0.241379310345, 4
5730.00001907, D, 45, 21, D, 5, MCC, user, 0.388888888889, 5
3259.99999046, D, 45, 22, D, 4, MCC, user, 0.411764705882, 4
3730.00001907, D, 45, 23, D, 3, MCC, user, 0.326424870466, 3
4119.99988556, D, 45, 24, D, 3, MCC, user, 0.444444444444, 3
7719.99979019, D, 45, 25, D, 5, MCC, user, 0.471153846154, 5
5750.0, D, 45, 26, D, 4, MCC, user, 0.466666666667, 4
2720.00002861, D, 45, 27, D, 4, MCC, user, 0.354838709677, 4
10040.0002003, D, 45, 28, D, 4, MCC, user, 0.364161849711, 4
7589.99991417, D, 45, 29, D, 5, MCC, user, 0.459459459459, 5
3869.99988556, D, 45, 30, D, 5, MCC, user, 0.392523364486, 5
8019.99998093, D, 45, 31, D, 4, MCC, user, 0.368421052632, 4
3440.00005722, C, 45, 32, D, 5, MCC, user, 0.666666666667, 6
5340.00015259, C, 45, 33, C, 5, MCC, user, 0.69465648855, 6
6760.00022888, D, 45, 34, C, 6, MCC, user, 0.504504504505, 6
7000.0, D, 45, 35, D, 5, MCC, user, 0.411764705882, 5
11799.9999523, D, 45, 36, D, 3, MCC, user, 0.344262295082, 3
5470.00002861, D, 45, 37, D, 5, MCC, user, 0.48275862069, 5
17609.9998951, D, 45, 38, D, 4, MCC, user, 0.440559440559, 4
12779.9999714, D, 45, 39, D, 4, MCC, user, 0.411764705882, 4
3969.99979019, C, 45, 40, D, 5, MCC, user, 0.69465648855, 6
8400.00009537, C, 45, 41, C, 5, MCC, user, 0.677419354839, 6
6029.99997139, D, 45, 42, C, 5, MCC, user, 0.377593360996, 5
4970.00002861, D, 45, 43, D, 6, MCC, user, 0.518518518519, 6
6779.99997139, D, 45, 44, D, 4, MCC, user, 0.388888888889, 4
3880.00011444, D, 45, 45, D, 3, MCC, user, 0.244186046512, 3
4720.00002861, D, 45, 46, D, 3, MCC, user, 0.295774647887, 3
4940.00005722, D, 45, 47, D, 5, MCC, user, 0.449541284404, 5
4279.99997139, D, 45, 48, D, 4, MCC, user, 0.411764705882, 4
3649.99985695, D, 45, 49, D, 4, MCC, user, 0.310344827586, 4
3779.99997139, D, 45, 50, D, 3, MCC, user, 0.375, 3
4569.99993324, D, 45, 51, D, 4, MCC, user, 0.368421052632, 4
6929.99982834, D, 45, 52, D, 4, MCC, user, 0.368421052632, 4
3009.99999046, D, 45, 53, D, 5, MCC, user, 0.502762430939, 5
1799.99995232, D, 45, 54, D, 3, MCC, user, 0.318181818182, 3
2910.00008583, D, 45, 55, D, 3, MCC, user, 0.344262295082, 3
4859.9998951, D, 45, 56, D, 4, MCC, user, 0.301075268817, 4
13759.9999905, D, 45, 57, D, 3, MCC, user, 0.375, 3
9319.99993324, D, 45, 58, D, 5, MCC, user, 0.411764705882, 5
5579.99992371, C, 40, 1, first, 3, PC, first, 0.291666666667, 4
5640.0001049, C, 40, 2, C, 5, PC, user, 0.486404833837, 6
5109.9998951, C, 40, 3, C, 4, PC, user, 0.397163120567, 5
5540.00020027, C, 40, 4, C, 4, PC, user, 0.370860927152, 5
7070.00017166, C, 40, 5, C, 2, PC, user, 0.223744292237, 3
5930.00006676, C, 40, 6, C, 6, PC, user, 0.663608562691, 7
3500.0, C, 40, 7, C, 5, PC, user, 0.632107023411, 6
6009.99999046, C, 40, 8, C, 5, PC, user, 0.466666666667, 6
4190.00005722, C, 40, 9, C, 4, PC, user, 0.33734939759, 5
3920.00007629, C, 40, 10, C, 3, PC, user, 0.335793357934, 4
2859.9998951, C, 40, 11, C, 3, PC, user, 0.471153846154, 4
4809.99994278, C, 40, 12, C, 5, PC, user, 0.583333333333, 6
3970.00002861, C, 40, 13, C, 3, PC, user, 0.271844660194, 4
4779.99997139, C, 40, 14, C, 4, PC, user, 0.393939393939, 5
3309.99994278, C, 40, 15, C, 4, PC, user, 0.358974358974, 5
5099.99990463, C, 40, 16, C, 5, PC, user, 0.533898305085, 6
5970.00002861, C, 40, 17, C, 3, PC, user, 0.371980676329, 4
6430.00006676, C, 40, 18, C, 3, PC, user, 0.411764705882, 4
7580.00016212, C, 40, 19, C, 3, PC, user, 0.249011857708, 4
5859.9998951, D, 40, 20, C, 4, PC, user, 0.207920792079, 4
3940.00005722, C, 40, 21, D, 3, PC, user, 0.344262295082, 4
3830.00016212, C, 40, 22, C, 4, PC, user, 0.45652173913, 5
5549.99995232, C, 40, 23, C, 2, PC, user, 0.270386266094, 3
5250.0, C, 40, 24, C, 3, PC, user, 0.4375, 4
6670.00007629, C, 40, 25, C, 5, PC, user, 0.473684210526, 6
8000.0, C, 40, 26, C, 4, PC, user, 0.375, 5
5410.00008583, C, 40, 27, C, 5, PC, user, 0.471153846154, 6
4360.00013351, C, 40, 28, C, 4, PC, user, 0.368421052632, 5
4680.00006676, C, 40, 29, C, 4, PC, user, 0.442379182156, 5
2730.00001907, C, 40, 30, C, 2, PC, user, 0.247787610619, 3
3640.0001049, C, 40, 31, C, 3, PC, user, 0.390862944162, 4
4500.0, C, 40, 32, C, 4, PC, user, 0.512195121951, 5
9289.99996185, C, 40, 33, C, 4, PC, user, 0.545454545455, 5
6799.99995232, C, 40, 34, C, 3, PC, user, 0.288389513109, 4
6759.99999046, C, 40, 35, C, 4, PC, user, 0.37984496124, 5
3259.99999046, C, 40, 36, C, 2, PC, user, 0.230769230769, 3
2849.99990463, C, 40, 37, C, 5, PC, user, 0.487179487179, 6
4910.00008583, C, 40, 38, C, 3, PC, user, 0.310344827586, 4
3140.0001049, C, 40, 39, C, 3, PC, user, 0.291666666667, 4
3430.00006676, C, 40, 40, C, 6, PC, user, 0.74358974359, 7
9269.99998093, C, 40, 41, C, 5, PC, user, 0.677419354839, 6
2759.99999046, C, 40, 42, C, 4, PC, user, 0.411764705882, 5
3029.99997139, C, 40, 43, C, 5, PC, user, 0.5, 6
3109.9998951, C, 40, 44, C, 3, PC, user, 0.310344827586, 4
4480.00001907, C, 40, 45, C, 2, PC, user, 0.230769230769, 3
5990.00000954, C, 40, 46, C, 2, PC, user, 0.207920792079, 3
4370.00012398, C, 40, 47, C, 4, PC, user, 0.429824561404, 5
6539.99996185, C, 40, 48, C, 3, PC, user, 0.271844660194, 4
7129.99987602, C, 40, 49, C, 2, PC, user, 0.234449760766, 3
4930.00006676, C, 40, 50, C, 2, PC, user, 0.230769230769, 3
4000.0, C, 40, 51, C, 3, PC, user, 0.269230769231, 4
5829.99992371, C, 40, 52, C, 3, PC, user, 0.291666666667, 4
6259.99999046, C, 40, 53, C, 4, PC, user, 0.377593360996, 5
7200.00004768, C, 40, 54, C, 2, PC, user, 0.230769230769, 3
6299.99995232, C, 40, 55, C, 2, PC, user, 0.230769230769, 3
7730.00001907, C, 40, 56, C, 2, PC, user, 0.234449760766, 3
4029.99997139, C, 40, 57, C, 2, PC, user, 0.259259259259, 3
8420.00007629, C, 40, 58, C, 3, PC, user, 0.390862944162, 4
3259.99999046, D, 161, 1, first, 3, PD, first, 0.246231155779, 3
2340.00015259, D, 161, 2, D, 6, PD, user, 0.473684210526, 6
6819.99993324, D, 161, 3, D, 4, PD, user, 0.371980676329, 4
3000.0, D, 161, 4, D, 6, PD, user, 0.444444444444, 6
6089.99991417, D, 161, 5, D, 3, PD, user, 0.230769230769, 3
2539.99996185, D, 161, 6, D, 7, PD, user, 0.614035087719, 7
11500.0, D, 161, 7, D, 5, PD, user, 0.596412556054, 5
4210.00003815, D, 161, 8, D, 5, PD, user, 0.466666666667, 5
2799.99995232, D, 161, 9, D, 6, PD, user, 0.395161290323, 6
3139.99986649, D, 161, 10, D, 5, PD, user, 0.411764705882, 5
2400.00009537, D, 161, 11, D, 3, PD, user, 0.295774647887, 3
5839.99991417, D, 161, 12, D, 4, PD, user, 0.432989690722, 4
4279.99997139, D, 161, 13, D, 4, PD, user, 0.230769230769, 4
3750.0, D, 161, 14, D, 4, PD, user, 0.333333333333, 4
3009.99999046, D, 161, 15, D, 4, PD, user, 0.310344827586, 4
1569.99993324, D, 161, 16, D, 4, PD, user, 0.377593360996, 4
2370.00012398, D, 161, 17, D, 2, PD, user, 0.304347826087, 2
5210.00003815, D, 161, 18, D, 4, PD, user, 0.35, 4
9930.00006676, D, 161, 19, D, 5, PD, user, 0.333333333333, 5
10179.9998283, D, 161, 20, D, 5, PD, user, 0.21875, 5
5259.99999046, D, 161, 21, D, 2, PD, user, 0.304347826087, 2
3430.00006676, D, 161, 22, D, 3, PD, user, 0.440559440559, 3
5930.00006676, D, 161, 23, D, 4, PD, user, 0.230769230769, 4
1900.00009537, D, 161, 24, D, 3, PD, user, 0.411764705882, 3
2630.00011444, D, 161, 25, D, 6, PD, user, 0.519650655022, 6
4529.99997139, D, 161, 26, D, 5, PD, user, 0.390862944162, 5
3140.0001049, D, 161, 27, D, 4, PD, user, 0.390862944162, 4
2690.00005722, D, 161, 28, D, 3, PD, user, 0.27374301676, 3
3539.99996185, D, 161, 29, D, 4, PD, user, 0.432989690722, 4
1929.99982834, D, 161, 30, D, 3, PD, user, 0.202898550725, 3
1960.00003815, D, 161, 31, D, 3, PD, user, 0.383561643836, 3
2169.99983788, D, 161, 32, D, 4, PD, user, 0.411764705882, 4
1859.9998951, D, 161, 33, D, 5, PD, user, 0.428571428571, 5
12289.9999619, D, 161, 34, D, 4, PD, user, 0.259259259259, 4
1769.99998093, D, 161, 35, D, 5, PD, user, 0.393939393939, 5
1789.99996185, D, 161, 36, D, 3, PD, user, 0.225806451613, 3
959.999799728, D, 161, 37, D, 6, PD, user, 0.466666666667, 6
3700.00004768, D, 161, 38, D, 3, PD, user, 0.308176100629, 3
2359.9998951, D, 161, 39, D, 4, PD, user, 0.318181818182, 4
1909.99984741, D, 161, 40, D, 5, PD, user, 0.557522123894, 5
2140.0001049, D, 161, 41, D, 3, PD, user, 0.45652173913, 3
1579.99992371, D, 161, 42, D, 3, PD, user, 0.364161849711, 3
1529.99997139, D, 161, 43, D, 5, PD, user, 0.462809917355, 5
1750.0, D, 161, 44, D, 4, PD, user, 0.259259259259, 4
2079.99992371, D, 161, 45, D, 3, PD, user, 0.21875, 3
1699.99980927, D, 161, 46, D, 4, PD, user, 0.177215189873, 4
1549.99995232, D, 161, 47, D, 3, PD, user, 0.364161849711, 3
2470.00002861, D, 161, 48, D, 4, PD, user, 0.308176100629, 4
2379.99987602, D, 161, 49, D, 3, PD, user, 0.241379310345, 3
2589.99991417, D, 161, 50, D, 4, PD, user, 0.225806451613, 4
2559.99994278, D, 161, 51, D, 5, PD, user, 0.310344827586, 5
2390.0001049, D, 161, 52, D, 4, PD, user, 0.388888888889, 4
3620.00012398, D, 161, 53, D, 4, PD, user, 0.388888888889, 4
3089.99991417, D, 161, 54, D, 3, PD, user, 0.225806451613, 3
4690.00005722, D, 161, 55, D, 3, PD, user, 0.276315789474, 3
5750.0, D, 161, 56, D, 3, PD, user, 0.21875, 3
5710.00003815, D, 161, 57, D, 3, PD, user, 0.189189189189, 3
1830.00016212, D, 161, 58, D, 2, PD, user, 0.333333333333, 2
3630.00011444, D, 52, 1, first, 1, MCC, first, 0.0625, 1
5200.00004768, C, 52, 2, D, 2, MCC, user, 0.161849710983, 3
3009.99999046, D, 52, 3, C, 1, MCC, user, 0.0, 1
5759.99999046, C, 52, 4, D, 2, MCC, user, 0.163879598662, 3
5210.00003815, D, 52, 5, C, 1, MCC, user, 0.0, 1
3539.99996185, C, 52, 6, D, 1, MCC, user, 0.108527131783, 2
6990.00000954, D, 52, 7, C, 0, MCC, user, 0.0, 0
10650.0000954, D, 52, 8, D, 1, MCC, user, 0.0909090909091, 1
6189.9998188, C, 52, 9, D, 1, MCC, user, 0.0804597701149, 2
6369.99988556, D, 52, 10, C, 2, MCC, user, 0.189189189189, 2
10380.0001144, D, 52, 11, D, 0, MCC, user, 0.0, 0
9670.00007629, D, 52, 12, D, 1, MCC, user, 0.10447761194, 1
4830.00016212, C, 52, 13, D, 0, MCC, user, 0.0, 1
7269.99998093, D, 52, 14, C, 2, MCC, user, 0.0804597701149, 2
3619.99988556, C, 52, 15, D, 2, MCC, user, 0.259259259259, 3
4809.99994278, D, 52, 16, C, 2, MCC, user, 0.0909090909091, 2
2940.00005722, D, 52, 17, D, 0, MCC, user, 0.0, 0
6019.99998093, D, 52, 18, D, 3, MCC, user, 0.198113207547, 3
21269.9999809, C, 52, 19, D, 2, MCC, user, 0.181034482759, 3
3139.99986649, C, 52, 20, C, 2, MCC, user, 0.166666666667, 3
3580.00016212, D, 52, 21, C, 0, MCC, user, 0.0, 0
7429.99982834, D, 52, 22, D, 1, MCC, user, 0.148936170213, 1
6789.99996185, C, 52, 23, D, 1, MCC, user, 0.108527131783, 2
3950.00004768, D, 52, 24, C, 1, MCC, user, 0.0853658536585, 1
3839.99991417, C, 52, 25, D, 2, MCC, user, 0.134615384615, 3
16980.0000191, C, 52, 26, C, 1, MCC, user, 0.0573770491803, 2
3390.0001049, D, 52, 27, C, 1, MCC, user, 0.0972222222222, 1
5400.00009537, D, 52, 28, D, 2, MCC, user, 0.122807017544, 2
2339.99991417, D, 52, 29, D, 1, MCC, user, 0.160305343511, 1
2430.00006676, C, 52, 30, D, 0, MCC, user, 0.0, 1
6340.00015259, D, 52, 31, C, 1, MCC, user, 0.122807017544, 1
4440.00005722, C, 52, 32, D, 1, MCC, user, 0.109947643979, 2
2120.00012398, C, 52, 33, C, 1, MCC, user, 0.148936170213, 2
2720.00002861, C, 52, 34, C, 0, MCC, user, 0.0, 1
3849.99990463, C, 52, 35, C, 1, MCC, user, 0.141414141414, 2
3690.00005722, D, 52, 36, C, 1, MCC, user, 0.0510948905109, 1
5240.00000954, C, 52, 37, D, 1, MCC, user, 0.108527131783, 2
3869.99988556, D, 52, 38, C, 0, MCC, user, 0.0, 0
5620.00012398, C, 52, 39, D, 0, MCC, user, 0.0, 1
