,userid,a,v,t,z,a_st0,v_st0,t_st0,z_st0,a0,v0,t0,z0,a_st10,v_st10,t_st10,z_st10,a10,v10,t10,z10,a_st20,v_st20,t_st20,z_st20,a20,v20,t20,z20,a_st30,v_st30,t_st30,z_st30,a30,v30,t30,z30,a_st40,v_st40,t_st40,z_st40,a40,v40,t40,z40,a_st50,v_st50,t_st50,z_st50,a50,v50,t50,z50,s2,s1
6436,12,5.380617254614696,-0.9066089146365209,0.7568257374698739,0.5408059362748366,0.8879423190114576,0.19805427254044036,0.26126902180836825,0.08496216289691919,5.4934310116221505,-0.5964955508297543,0.5268638270077804,0.6027634216447891,0.8033316839161845,0.22591518208395503,0.30333741228139705,0.0891727875575847,4.678938374234748,-0.6961672565530538,0.5880733196049382,0.5731609173476883,0.8814222594852618,0.3668952445547099,0.32729784303844406,0.09230814050570375,3.971937425538852,-1.1828212537110199,0.758841859657521,0.5918911157768507,0.8318906898222329,0.2514072514734424,0.2574829311463898,0.08657025705699407,4.668173701720022,-0.7793908494591418,0.5494523006232186,0.59193183837474,0.7823575727643673,0.2517349177152578,0.2420930140206589,0.09835803865992361,4.293976261119613,-0.5277513623076369,0.4898214284664237,0.5509424282241769,0.9718397817487251,0.5048787337282628,0.38166380535914596,0.09881041895783348,3.7512852045090432,-1.4794485980430572,0.9304824329348662,0.5961018455082395,-224.0,-54
6490,112,5.3834082722428915,-0.8224747949213338,0.7330171991001962,0.568412248517659,0.99479205525784,0.23263826916260957,0.27748461433823945,0.08664539344009758,5.536798589364917,-0.7210235813455149,0.566855582177029,0.6256474767350307,0.8631086994224221,0.23495914053595077,0.2811621496451425,0.08501192480123472,4.930803594462703,-0.7347489307373359,0.5690736684997876,0.5947568138074977,0.7709024107623904,0.2249250981143927,0.24693477281342446,0.08615569507690912,4.556083100628666,-0.6916971267545879,0.5258539102217263,0.5701711436377843,0.8409176554526753,0.29754932351988583,0.32172171232325153,0.09096189890706084,4.370548239454971,-0.9437953830939225,0.6616775436749672,0.5934316792416771,0.5973460427621976,0.1842911587670275,0.24864546822782793,0.08636803788550809,4.346666864058676,-0.3928544472096566,0.5185038141949694,0.5235826446011932,0.7722850897124398,0.309978001040367,0.315569482532064,0.09612601449880509,3.923867782955554,-0.8911063708867494,0.6519190567135539,0.555535907856671,-296.0,-56
6548,82,3.8765560566418986,-0.2707619676311671,0.8009871082169938,0.5679267567677417,0.5071803009074876,0.19775397270572445,0.3124159351009286,0.08694789875704396,3.8106034361124497,-0.03878280661135917,0.6033546049341062,0.4919587360293703,0.4870235376771987,0.251225444616589,0.3753175247038064,0.08902944586630096,3.1888867600306936,0.12381465579740152,0.7497214071573315,0.4751785583719521,0.512550636481722,0.20060383089427108,0.2616806677236324,0.08930279561496804,3.7864650804115976,-0.2998134434462319,0.5608890045498341,0.5132836551435689,0.5031397993210741,0.1631800369955425,0.19777034811162986,0.07770268709144036,4.240706708551262,-0.21634863290182912,0.4414029310341243,0.6049194413730499,0.7733620481387876,0.24543920994869953,0.21846720593562802,0.08833188356328281,4.397300202711146,-0.7787523156238338,0.5005550238048296,0.5825427138729805,0.5057710531942838,0.2385361683889815,0.34071314127296204,0.0928914751880881,3.349168494842098,0.16965012686761582,0.6616138882494197,0.49309469188789135,291.0,-20
6606,28,3.007163907864156,0.10669215844549754,2.375507110978023,0.5608062904623614,0.5601895737161169,0.21268289524042783,0.3372348329089129,0.08848038516308424,3.853690744704234,0.39375151675036607,0.6436609636209348,0.4370161515006231,0.5443956870815271,0.19081734113416288,0.3089694353058526,0.0896515765287836,4.006896482776095,0.206488428766832,0.5865200466187682,0.4618807133413568,0.5485853788303748,0.1806383489029702,0.30725873566065964,0.08854810960957588,4.031095098307498,0.19634696273819235,0.5887389084755958,0.4702134760985035,0.5162430954779224,0.18306464684911888,0.29844796632163556,0.0883907544739977,4.020007716091302,0.0681318786915458,0.5740536679300305,0.4895198023039982,0.5471207484851981,0.2003431080231564,0.3314945017845956,0.08872096550738731,3.794104593085104,0.20432165885155915,0.6213482981030747,0.4797487307397593,0.5299442993942958,0.21605575447444428,0.3246414299406356,0.09121475709958905,3.654171950338388,-0.019779062111747975,0.6153727545034627,0.5226072578106011,679.0,16
6664,70,4.582785850386335,-0.4345289614869564,0.7980823105690609,0.5127152719240311,0.5315635285746044,0.20965486238064898,0.348820739151497,0.08938516480381516,3.659172852484406,-0.17818315819965974,0.657627296463372,0.5071126821737109,0.6429152016656242,0.18188630921703863,0.27575785648594076,0.09100677649732825,4.428581133496621,-0.39583385691738127,0.5413636194561776,0.5265359333417283,0.5737428300801297,0.15480343280099637,0.2609901610960766,0.08793265643449007,4.546242822357896,-0.1483210864690434,0.5229782392502768,0.5228975392811337,0.668026678112607,0.22590226007171896,0.22172129710225835,0.08708740334065283,4.0786602725373715,-0.6434950157442197,0.4915931391183987,0.5209322398115911,0.7470080771214735,0.21097881888156056,0.28526317623077335,0.08690062350930224,4.659175241493707,-0.6450066000084839,0.5653006125459131,0.5608594024791036,0.6518363701074004,0.1956919916535187,0.26739050192226205,0.08982604799102818,4.542160641816347,-0.39623273321900765,0.5194267998495281,0.5610053333614322,-477.0,-42
6722,152,4.4970831485983584,-0.3820779637192141,0.9591557500700503,0.44763543966195907,0.5859491007547628,0.16540460203585636,0.25531476784174495,0.08833044309906558,4.5158430391815045,-0.2514256643692306,0.5244368755129745,0.523898408053301,0.6443770038347879,0.21398814806489924,0.31452121239873954,0.0875098726654554,4.249243934736794,-0.5156136282686762,0.5997818077980259,0.5709969863397596,0.7172477897243543,0.15163451351515575,0.21990426523717083,0.0854387346957539,5.164074310915949,-0.39649315226536996,0.4601657889152265,0.500037644287576,0.5015194815411117,0.20196971126180632,0.2500802230107471,0.08854760835044555,3.754409466518432,-0.2639027010334449,0.5432525990689722,0.48567570378090713,0.5101481324166737,0.2335872663167946,0.3154948365388317,0.08935884151621419,3.359552355116095,-0.3292975687915405,0.6875599955228863,0.4898781651309657,0.695809728998328,0.19582614197095366,0.2532207685165938,0.09056610007242841,4.643413519757666,-0.5005133774749635,0.5022367298774638,0.5255145841718242,-417.0,-44
6780,135,6.347405272605151,-0.4598257476796853,1.129104087566651,0.6320165370444006,0.761686555556037,0.13264480027962516,0.23628649797174517,0.08995817311083422,5.7461531842891755,-0.2528525014807328,0.4701164738684888,0.548960291169491,0.6288642107656747,0.17740986074506362,0.2527070520385672,0.09075675935527054,4.464930665274792,-0.19652677858461232,0.5069654111757451,0.5385669933894149,0.7465355777522763,0.1286168860514437,0.24203973912418772,0.0903271125540519,5.713042504370159,-0.17470182841465198,0.4738694165762854,0.5485152016075975,0.7641094380423084,0.14749769536339913,0.25926695582200504,0.08605973778288491,5.496274259340212,-0.35214060827581434,0.5030863794103678,0.5807275366097044,0.9318775554736068,0.18645843925926492,0.2402492534615939,0.09137963959546062,5.525650510476391,-0.48184225528518937,0.4884090764544003,0.5867618870504566,0.7242423454543095,0.16367041789076092,0.251158456457002,0.09023327282651052,5.04638601688674,-0.34045750591759394,0.49679921903911717,0.5613145888227878,-188.0,-38
6832,51,4.738265873494796,-0.21493565756570196,1.3175895822207335,0.5799424934883742,0.5952216949099794,0.14621068724410485,0.2522931551868528,0.0884035001972841,4.793755671950295,-0.1278118220728951,0.5063355356622137,0.5140368176661732,0.6473417371638904,0.13897493474341405,0.2433126835256457,0.08614895139931897,5.184387170090008,-0.21528009833711026,0.48475847269182887,0.53936312051887,0.6429098393578561,0.14239463211384554,0.25106168128092016,0.0853600352941508,5.101415788178248,-0.16519273817358857,0.5043052241114194,0.5704309384146954,0.5474147982464228,0.15716973509842305,0.2574549931812548,0.08543137398263163,4.4827325269670695,0.07346109614566795,0.5205044618833848,0.47093176688384364,0.6280371096632684,0.19161460492866836,0.2911201460165952,0.0849217748088842,4.41686834140191,-0.36851980084710856,0.5703688127778516,0.5985337948816438,0.5226807975020702,0.1989130048612505,0.27869335908856574,0.08965831730525001,3.9067348172577887,-0.14993594098625085,0.5607901392526884,0.5352451635569699,184.0,-18
6890,110,3.971023441457433,-1.012100400495598,1.0144640064979948,0.5175348015939091,1.2061598810508796,0.5172261145514516,0.6682794418379435,0.09794686736940207,4.2963711455626195,-1.483480562205658,1.2264603970249994,0.6206892022227071,0.8788750488751222,0.3224784768046408,0.35065962701694653,0.0893785594359881,4.2960344594679265,-1.0273442724623756,0.7261126164748549,0.5971653555946299,0.8874220912567196,0.44525655458303215,0.31112323590193963,0.09747191590442342,3.6078085922098704,-1.4087293684174251,0.8205192325584231,0.5826207934837172,0.6775340312476285,0.26172920348724343,0.26245860008067246,0.09252224841216775,3.826462326423845,-0.7516526148442487,0.565486877498023,0.5215795082502177,0.6148932059109675,0.2592779920495723,0.3231154637097961,0.0899364485313372,3.699630534710741,-0.612248568577038,0.6700332304893296,0.5618503021076137,0.9645050107534248,0.6123247528442703,0.32400731439638575,0.10628694789793335,3.0508646155991817,-1.8272566240951353,1.0608673647790239,0.5639604429544407,-380.0,-56
6948,35,7.748144024555273,-0.5387165268066922,0.4282609526971631,0.5623628315071231,0.9410473426214943,0.13220834129214495,0.23000375849980603,0.08585918786361546,6.581105184833508,-0.37268126146751,0.4671713968298035,0.5873459601184461,0.9379163093315839,0.1285463381436954,0.22920183336825647,0.0843577087164918,6.629532553623344,-0.3678335635247018,0.4672947563939774,0.586536847356932,0.9224830110441233,0.14923346449239658,0.2471791015675261,0.08716552117771727,6.147842532489751,-0.44620685291664186,0.49076529388963197,0.5931423810630259,0.7881733478050498,0.1444042521094825,0.22230714382049083,0.08390827508084117,5.724506932885922,-0.3839786797557296,0.44734059588471164,0.5395236092828432,1.0053112265517432,0.19889140978671113,0.2621318922388994,0.08521724896834668,5.83105609783929,-0.6273197825623821,0.5273230324440796,0.6211189844737154,0.7251375548968853,0.17965758518177202,0.23550437286530673,0.0900322378221188,4.779234697781423,-0.48203810163596056,0.4846894663410788,0.5255217258839592,-472.0,-58
7006,121,3.80569034388711,-0.07991540981775222,1.3594945125508502,0.4018874786975302,0.5955475315808768,0.1618181878929238,0.275872852879964,0.0885913684432177,4.5942457793529305,0.17157601876455297,0.5324501264670949,0.4611290179678471,0.5262658227867287,0.1815384718680581,0.2967725798617248,0.0868125681664237,3.9671071027381837,-0.04293513475872875,0.575608958842211,0.49427110636431393,0.5350401881379451,0.17400093534900063,0.29369239355141774,0.08831121370987804,4.133256705805587,-0.04922317378365232,0.5697389492786351,0.5046741883019762,0.5826081418280198,0.25635844707829564,0.3166318665515061,0.09170402373449171,3.607113179180623,-0.5131814084260155,0.6357735747616057,0.5343049406514818,0.5835324148231067,0.26158854375479257,0.2939738936806039,0.08986255835266121,3.5692255498178294,-0.6068647116405618,0.6474285882866566,0.5485599178638313,0.5228293525849873,0.21306810759194073,0.2871660031515798,0.09078574087152638,3.7152321387326386,-0.26341024234341953,0.5789884337701042,0.5018196631053996,223.0,-19
7063,44,4.985433011707035,-0.19503479572900828,1.3286273220500466,0.5465552757279746,0.6424518073011952,0.1457790383581149,0.2519354457847355,0.08847754546862323,4.993005945469677,-0.1592854484573974,0.5080275826478464,0.555739692054946,0.5992877144168578,0.15845412661161337,0.2637702368981279,0.08730716394675156,4.58525735868001,-0.15296618557213368,0.5195092798926649,0.5286615221882586,0.6757721017173938,0.13645235732925756,0.23417178055411528,0.0875215707624377,5.3530368109989475,-0.21004711909957755,0.47694173034976717,0.5442235414662103,0.5654585732371888,0.1686947612590754,0.278196545018585,0.08883092243891756,4.320795782340799,-0.1674781195431111,0.5414412948820052,0.5293568833878219,0.5373666150119843,0.16133487754424167,0.26813665978267537,0.0866850050074675,4.364349121010291,-0.04983134280006168,0.5309886470431938,0.5080772363167461,0.6083078853326853,0.18301357107051108,0.26458896355174094,0.08977538995181317,4.371144202362573,-0.2567972265737915,0.5270215728279919,0.5465112536583465,312.0,-20
7121,39,5.521463474915521,-0.7211372169422496,0.44265905066141037,0.5044913211509209,0.8043975925098581,0.1976313364551257,0.24879032886467078,0.0876161318077767,5.016190147076038,-0.599607634908172,0.5075597735132866,0.57621164118983,0.7363625450440111,0.233470705040799,0.23493797427934648,0.08980500887178829,4.330781560126833,-0.6651315715854977,0.5146450132765168,0.5452047246645392,0.7070662905427338,0.16196778806637138,0.1983635609518305,0.08545792630057486,4.8554445430044355,-0.43002309489491275,0.43112740001011796,0.5029267825888085,0.8077906681829203,0.21959575331256226,0.26407810581538066,0.08635019850687917,4.853623038963779,-0.6693688259504397,0.53623733452313,0.5797539903532866,0.6476869704955437,0.287111129696543,0.22140729219004432,0.094055097107077,3.6084731680594175,-0.8347057026695123,0.534923296784404,0.5185248248694431,0.716240120148432,0.25682951801287296,0.2513016135805824,0.09182630207443226,4.0393235942073975,-0.7045302202855154,0.5424423532516351,0.5398036803265441,-248.0,-58
7179,50,3.411201320576685,-0.3574708530846958,0.9374558480625171,0.4194785519130258,0.44419975135204937,0.2626479102323032,0.2626569312099808,0.08926167961928788,2.9243869578541095,-0.20172537035891622,0.6659007210094112,0.48849647751891495,0.46684757540432886,0.2694384732616858,0.2876387507483588,0.09189794297986865,2.979071697978252,-0.22386485721270843,0.6933047483298119,0.500581570734671,0.5022182498320354,0.20683153339020025,0.2833547693520123,0.08598514891706988,3.672478261733495,-0.3017542109635979,0.5853046485441024,0.5012675336424547,0.599630820494076,0.23644827172146646,0.3014455549496646,0.09166921766488749,3.63250450894305,-0.5023333219124356,0.6425043612074113,0.5051514769110179,0.6369275878566988,0.18248216395473818,0.2153501201188907,0.0874304127182787,4.389385626991841,-0.4286224640594143,0.46285490201623836,0.4400173360765928,0.7372335566147395,0.38584688974417447,0.22676024245538265,0.09796314406899038,3.2981718386107755,-1.1454584631682068,0.5975702880461544,0.5486356586967907,191.0,-38
7237,25,4.216797975839598,-0.62696538504055,0.7103744094950777,0.48449150978250277,0.6415803598441939,0.1523247416088622,0.2043275536973934,0.08493177052926826,4.845847105563771,-0.32396553715561444,0.43974053473925,0.5276229143456518,0.5763981166009629,0.23448353900804683,0.29041997513768664,0.08616096621687708,3.8259105166559677,-0.570349727087089,0.6071553545558941,0.5689334318913946,0.7182777640642313,0.31754326504169605,0.20321229011638917,0.09228361324012412,3.6269179616210567,-0.9852571629679613,0.5234592409549926,0.5469017057897757,0.7087402911704264,0.2147154261272049,0.24295843713111873,0.08830356644440038,4.442903366666699,-0.6046978776107922,0.5090331741593347,0.535414236304883,0.7881996289547254,0.3510849927133787,0.2922753512616691,0.09481831559990724,3.6197313167076013,-1.1332035755667247,0.7074885022471086,0.5590788641477368,0.7588890469871141,0.31682777670397966,0.32277385767687733,0.09393735820898039,3.67115684578668,-0.9309165664229363,0.6789178229876344,0.5448668190578945,-128.0,-52
7295,127,2.886651782790611,-0.3038399060068081,0.7219765565781859,0.527033894449316,0.48425761892022967,0.25156065783752474,0.28018752238988925,0.08510846395927163,3.205167629017488,-0.4237478229959756,0.6411363688845179,0.5437141146423575,0.43678216288340627,0.2716086454412757,0.2621148422392391,0.08822042341960527,2.8580585976279362,-0.22917698751790264,0.674906560887612,0.49943858779145356,0.5177468156366555,0.3477238215599124,0.3196037915523809,0.08830528758606429,2.616765591310836,-0.5959801675400551,0.9095513389417924,0.5556146653239034,0.4260984672566455,0.3601113903012585,0.2965306392619601,0.08962743996077567,2.267328980415078,-0.1775732623365291,0.9865511713349542,0.5466086540529478,0.3735557739671134,0.3384229773194694,0.1671988718310726,0.08546018920197107,2.3155206280742195,-0.3097730384846197,0.5749451635667426,0.5137372999078831,0.4608250278717835,0.19964432701036566,0.22841084935993058,0.08616060211878085,3.6265928791544955,-0.07360547479920554,0.49856254629429825,0.4626227054085585,360.0,-20
7353,54,6.195236915833744,-0.8164252543184313,0.6000602005850676,0.572214400931819,0.7983610503645461,0.19639762514422163,0.2690714713381447,0.08815192533466099,5.041539246155865,-0.5877078042647882,0.5296958186814518,0.5712699761499228,0.7504022704349391,0.2186347289687475,0.22978822930327988,0.08888004052801972,4.531575279860877,-0.6475229694426723,0.5048888868063967,0.5566151573536912,0.9894139780767978,0.20948049720520873,0.2770680954959927,0.08601444685166322,5.6200374638342945,-0.6431546785165999,0.5393708190074513,0.6161112291006253,0.7323485659983321,0.2035289850720504,0.2621529548515789,0.0895032637666043,4.714433766407228,-0.6017532884603255,0.5266535347104042,0.5517439014555445,0.792318104987665,0.20043956915102423,0.26340234723732453,0.08878821968431766,4.898654425718982,-0.6019625716134323,0.5313485605776844,0.5670279803428699,0.8301493065849938,0.27562316329881775,0.31379069239494956,0.08945929239486734,4.431914475200192,-0.8075330603774724,0.6089046217512157,0.5853063758289285,-576.0,-58
7411,124,6.428939478420551,0.49213642565600907,0.5401797752402884,0.5709613601217948,0.7221717020544537,0.11430377673985363,0.19899944325897123,0.08009262792312864,5.904720682372529,0.2605484488328701,0.4111097558748718,0.5433473225094326,0.7858471244210276,0.14268116891807903,0.23356286209340654,0.08629324329972743,5.694725328736392,0.38541564337412076,0.4636287970311857,0.46772681218299,0.7968587434216721,0.17364386170978852,0.24512568467590395,0.08310733402400798,5.219332554304913,0.532293596725366,0.4953320645167226,0.43480051451278606,0.7386962333649838,0.20215471409276578,0.2610960561582228,0.08954974461454872,4.680827373499806,0.6350444606611677,0.5307015542050528,0.4436967773968693,0.90110264447094,0.38233832603176987,0.28193115721896445,0.0938144195462273,3.87581467227727,1.2486050818584047,0.6875380009653046,0.41261901150859454,0.846832143105515,0.26739631351062276,0.2654817743437123,0.09145348584833056,4.521118229425757,0.7820318484800297,0.5550459109596791,0.41601343281874614,1519.0,58
7469,156,8.408455807766329,-0.660391451816977,0.7249729038199842,0.6590664907588927,0.7503914519489003,0.14507367727673418,0.24699301557945613,0.08767678391427997,5.509243490069186,-0.32143167358675745,0.4967033762514878,0.5591711390512085,0.9423873938948186,0.1233975796302082,0.22519399418969674,0.08427487539637711,6.763819099958931,-0.34857846801928916,0.45769521496859655,0.5828557039366703,0.9211615586812963,0.14590003629598972,0.24243281814674783,0.08751092438644523,6.296955040058518,-0.4205892577584743,0.48082134308305685,0.592228981434941,0.9720608293737304,0.16208134517646486,0.244605888321457,0.08604098212684626,6.128528541832636,-0.4665371074286562,0.4975402295867322,0.5995975146296362,0.9568004025379796,0.17337235876529913,0.2542364737608026,0.0859756421823287,6.048416688507928,-0.515656787147423,0.5059480184874376,0.6077945898208031,0.988317184596249,0.17776022671959527,0.25180592016200337,0.09005332515815825,5.970567643497026,-0.4802107064056751,0.4968964251239391,0.6040167429143068,-488.0,-56
7527,49,5.758105906861903,-0.5853109980230018,0.8528817099623122,0.6193875702377399,0.6030335328411827,0.15677930212728378,0.2570954481925488,0.0871941766952804,4.71414181432686,-0.22741532757122418,0.514330521796195,0.5184625160376215,0.9073132829521057,0.19622258570292245,0.2581074038432109,0.08694257334642891,5.518138112175199,-0.5954421787213062,0.5206500587907024,0.6041992992443875,0.9999607000403166,0.20513411369361242,0.27529515520534636,0.08515682979257426,5.788736771754999,-0.6303120556966487,0.5370576716254729,0.6224847077007966,0.9273197814473433,0.20492242657034182,0.2662543575490729,0.08484335806200444,5.497074144985973,-0.6246811706854628,0.5288925948460371,0.6061356976053525,0.6198840683836992,0.15215677989249657,0.23324297605703248,0.08606949706866884,4.886813694168802,-0.31540531529418037,0.47849151601892553,0.5196035011428181,0.6128095739914778,0.19573735837153192,0.28241115142667284,0.08837466649116128,4.207051096425782,-0.283812821493468,0.5466898365150589,0.5562672350112255,-165.0,-48
7585,141,4.786854722801581,-0.28628492702516356,1.369049481040979,0.46751388716037906,0.6051176223097322,0.14886417785927333,0.2537027734691188,0.0874306305148926,4.683615059985638,-0.10682269968361738,0.5061210639786095,0.4845126948659808,0.5940848114052055,0.15803518613530107,0.26372961091284763,0.08665015359173431,4.642422838480157,-0.24993011787036704,0.5220998473457064,0.5368696767394907,0.6270482389015009,0.14112757196564193,0.24147823685602554,0.08737143861283232,4.965966525384797,-0.18661527200031916,0.49409507870454417,0.4942465360248146,0.6363756710227699,0.15978266910801725,0.26202819335003646,0.08581561214933066,4.791143221866923,-0.2638483805676724,0.5267963757735874,0.5545701390651762,0.6459908307078159,0.21499732137245992,0.2948340152801506,0.0870220980799312,4.127918566947419,-0.5190417740931152,0.5901178158037365,0.5599184020309105,0.8518065337076459,0.24656513463071458,0.28353358825763175,0.08954833600017643,4.794240933973356,-0.7155206339578117,0.5612397113115384,0.5928910953874529,39.0,-36
7643,163,4.660870366846492,-0.40047591930850834,1.4760113340786525,0.548564743059414,0.6619144090829682,0.14270440977971377,0.24694817958001625,0.08758730383148271,5.057117546269356,-0.22745568293995688,0.4960230201894092,0.5378371587567579,0.5808283531569899,0.18310551707008002,0.30409588960213774,0.08754119694966894,4.208441434531533,-0.29372491428211556,0.5776837597779722,0.536624241600802,0.6550010739339499,0.15885670189777396,0.2536632417281832,0.08541435637440555,4.940895990835167,-0.35464175566605416,0.5054236803850342,0.5463090598803255,0.6049728064292983,0.19210053278810862,0.2833530745390024,0.08455290690084992,4.267232013874015,-0.34418606532030876,0.5688995410497126,0.5739181779839053,0.6655768621451241,0.19149359542241365,0.28057750118309627,0.08843319399092534,4.58097462787034,-0.4315441560670004,0.5499240635845917,0.5607947042362161,0.6275861008229016,0.15880973314066807,0.25686215107836174,0.08963858825880015,4.714960723240191,-0.19942666442951745,0.49789325351966074,0.5190541553023439,96.0,-38
7701,119,3.234049454451052,-0.0776433467726407,1.3525845020866003,0.4281722576385591,0.5332310431078745,0.18783349776836103,0.2915329902577893,0.08848537701277767,3.981685815376674,-0.17766326899042184,0.5821550057718495,0.5227955488127686,0.4996951143430018,0.21949910744887055,0.33655589983574685,0.08853181909078518,3.438714961699182,-0.19994565022192895,0.6700066190584841,0.5097947051350111,0.516818947683681,0.1870468888883364,0.27768582499486266,0.08527150172105706,3.9360082834579644,0.2976182866636668,0.5565516930293637,0.48121484846017987,0.7668625930967821,0.277270450840272,0.2317291561643287,0.10320551202993816,3.9786094743522424,0.43109029187877024,0.4651477957074484,0.47024527076851447,0.5170644840409326,0.2709735630387417,0.317096661453366,0.08777656029651132,3.203760412844938,-0.4385317940856863,0.7183948093412382,0.5374300180774332,0.6978872737172802,0.2643018931481642,0.2790788939271494,0.09350313628835928,3.925984370201627,-0.7237419691682626,0.5865435448336852,0.5277259932379097,404.0,-14
7753,166,4.534325978612298,-0.12250450140769416,1.059963541015707,0.456827071076504,0.5728058814760378,0.1733650257872468,0.27028461331440584,0.08867927715854546,4.363425191415044,-0.26463644843775663,0.5364947696536263,0.5281812971037115,0.570580165537148,0.15075441799945086,0.2574622731582789,0.08538509996224773,4.6282803970482975,-0.03649415302335277,0.5060357551768838,0.4984139686171941,0.5686434268001017,0.14398308506458043,0.2520348587811867,0.0864148852673352,4.718249305061477,0.06392359951998249,0.5019577126050385,0.4741618454055714,0.6345288648773122,0.17307601480045148,0.2772950300340994,0.08630915484523344,4.556734351532303,-0.3024683751814473,0.5404151616542333,0.5635966763520482,0.5360538492198191,0.24748846616501174,0.260772925924039,0.09434102153658953,3.4592243487246725,-0.17247123712069437,0.5350045596119679,0.5056649425757321,0.5711254817250925,0.17335653807045615,0.2538348290623855,0.08987288217953765,4.293078785928952,-0.17102550041450235,0.5118695789309913,0.4594627633999128,312.0,-19
7808,34,6.298481405279349,-0.4000060934079182,0.5687963513832482,0.5409647733713103,0.801836048341891,0.13167275213238125,0.23467251917334825,0.08732064687695909,5.996497458685125,-0.26296631037746127,0.46365422264891604,0.5707079272963302,0.663872705246335,0.12948173125313395,0.23893315265244322,0.08711852853743741,5.359445313025817,-0.20248001916840735,0.4853463098863464,0.533842969552412,0.8542244513002202,0.20503514421578078,0.27957382392197927,0.085117699609828,5.201377814592467,-0.6369187161072224,0.5507393462505701,0.5916831563779404,0.9375794517740712,0.15901486824230412,0.24392407819038966,0.08760121462213454,6.0036656204359575,-0.43401993298782754,0.48429782096868657,0.5900177227121836,0.6010869386671065,0.21483237184139203,0.2674105146930451,0.08797684212384208,3.935668505076727,-0.4998214320441984,0.5753740692951288,0.5386735454946805,0.893835221317334,0.1464671350902338,0.23445078110192002,0.08874295912337665,6.0570059601174275,-0.39051854967774235,0.4760746271367308,0.5746242309463168,-124.0,-45
7863,47,4.073284812017616,-0.43646610782048273,1.6236343914956255,0.5029574393016464,0.8591469664266482,0.22689059155410204,0.28446215779092365,0.0876093944252342,4.980426026725178,-0.6853307929815214,0.559123531613609,0.5919233576293695,0.7039629851444646,0.16623493738868472,0.2579419062486466,0.0870212717254687,4.904731788212155,-0.37999061019501684,0.517460394098527,0.5580973913692495,0.5286961414435539,0.16093049942593737,0.26484928782229245,0.08726551882225424,4.3051530383828505,-0.03992544960402776,0.536466957737566,0.49994168052270044,1.037041971220847,0.35513123291733956,0.41713615457875824,0.0869631351673707,4.944104004901138,-1.0821008837923212,0.7559791119149403,0.6340969894498866,0.5492327905201071,0.17454054091333063,0.2851974711520136,0.08724431578722172,4.236637795153038,-0.06626858489387405,0.5549336170103771,0.5245028272199002,0.8438794229848584,0.2989888384436735,0.31747072988192604,0.0908536628675644,4.300883396677551,-0.8867308435367662,0.6319437573772146,0.5867345244900755,64.0,-40
7921,24,4.466733512741368,-0.8312247839375274,1.2666794858148547,0.5750973661658688,0.8575740736855944,0.24315484934280418,0.298875317970017,0.08812634054697806,4.880199762107241,-0.7768867879445489,0.5862593920611671,0.5998007395194065,0.6366740317880901,0.2228056858311954,0.3085167344692296,0.08873782296038209,4.073125866472741,-0.5195857715045582,0.61082115303441,0.5556901477302253,0.8942520826261731,0.24799381930597553,0.28456949276109306,0.08747255598663893,4.949329014652849,-0.766269095243361,0.572990411910041,0.6020142613478686,0.9087094756291265,0.2890064501105902,0.3398429792468359,0.08891185923723227,4.73258045683844,-0.8877195458617282,0.6574157160921765,0.6073148089311867,0.560423107823248,0.19577092865931223,0.2941182236170029,0.08885010396564173,4.006970705587308,-0.30628186080169617,0.579494390385052,0.5272866206707417,0.8385645938777878,0.269459407213635,0.27737797831262484,0.09015476568452302,4.548647521001394,-0.7779082916500711,0.5767958154998188,0.5925529381113567,-80.0,-52
7979,1,4.0808490745228285,-0.770174930722763,0.7777959196785238,0.46481651526375517,0.6129116078522691,0.19835832552782384,0.2752429913097792,0.08564243066019572,4.204998869556727,-0.4337935075483467,0.5561847011518055,0.5345372671959747,0.7416610311479516,0.2499338886932019,0.2679154349190246,0.0892905669966666,4.206652571688059,-0.7686117330340352,0.5797867205461072,0.5559571847324594,0.8411068543809905,0.30999602056055914,0.3423322657363218,0.0903816112975651,4.086555175962614,-0.9790049438608317,0.7105761638743284,0.5828636060086868,0.6889505226562882,0.3179915023647078,0.29018067983626716,0.10020318112528064,3.392999091171554,-0.9285088723166579,0.6824960384055446,0.49991396466265825,0.8656868517964182,0.47922935113310267,0.25410665343969596,0.09826912049167659,3.3857367169463357,-1.5762175219789791,0.7916244045687879,0.5752692350724872,0.7528932318407404,0.4006748220331347,0.20786408469776016,0.09590653246326059,3.413797929023389,-1.134835909422938,0.5553083108215197,0.5522446163897045,-228.0,-54
