,userid,a,v,t,z,a_st0,v_st0,t_st0,z_st0,a0,v0,t0,z0,a_st10,v_st10,t_st10,z_st10,a10,v10,t10,z10,a_st20,v_st20,t_st20,z_st20,a20,v20,t20,z20,a_st30,v_st30,t_st30,z_st30,a30,v30,t30,z30,a_st40,v_st40,t_st40,z_st40,a40,v40,t40,z40,a_st50,v_st50,t_st50,z_st50,a50,v50,t50,z50,a_st60,v_st60,t_st60,z_st60,a60,v60,t60,z60,s1
6530,7,3.7680484973315,0.12545211154562336,1.1387609962985168,0.3990147021629657,0.5993324866671123,0.16205104034893605,0.2648337563328842,0.08387081439538824,4.619705800684046,0.2128994463561926,0.5199636136519135,0.4129872814187841,0.5341011974350282,0.18390121112668234,0.30302645440552467,0.08822890402845286,4.026527842193572,0.08763174861807357,0.5804006489468154,0.4705258776883705,0.49447870985941517,0.2243576620355299,0.3746771933716072,0.08947582870997371,3.4703307921980437,-0.06616772821467044,0.6844885807901787,0.5094842211757505,0.48100465754757604,0.23397346817950845,0.3409767708464194,0.09134555374696768,3.3313246485035974,-0.02663420462826627,0.6949877417886758,0.47992970199417506,0.46842010445497106,0.2101692734059962,0.24336515329058228,0.08787318087521583,3.5545789711244953,0.12293164434890519,0.5598020053539221,0.44938040554285996,0.5083889264781569,0.2265887677657102,0.38737183971579886,0.08898422121174764,3.4830853076904758,0.09829816286265013,0.7011864968687767,0.4768471172378086,0,0,0,0,0,0,0,0,0
6590,134,4.850775674314292,-0.8128356522215386,0.636391040171978,0.5126836040438592,0.7870455521499541,0.17555863412950082,0.2591067195439824,0.08620356517969557,5.176507694093406,-0.5190242308115888,0.5149501354610833,0.5622335376669516,0.6086888357013575,0.24292892258260537,0.29454789691146305,0.09023214772930856,3.78219389902176,-0.5695480848341682,0.6223101123815022,0.5531527925922491,0.8390899706938718,0.32698973572028334,0.3127524809870783,0.09227782845816003,4.07040586025529,-1.071425765582425,0.6806548812657728,0.5914322212923728,0.7122483157459113,0.24954632012181144,0.29717015340712055,0.09288834963552642,3.9482890227820175,-0.7251447036730501,0.6070035681015827,0.5132041608766834,0.7393265452148482,0.2994450963648348,0.19492421029818174,0.09209963076890913,3.8220238781291846,-0.9121188542690138,0.4909228565572294,0.5540356612631531,0.7512380566164445,0.31414954623071895,0.3483305657166249,0.09814542170096227,3.708583705123727,-0.9825300431169384,0.7494043023717204,0.5440621206088513,0,0,0,0,0,0,0,0,-58
6650,131,6.831960499060128,-0.623030057511881,0.6531117541758713,0.5344121912330392,0.8114614392348044,0.17116847905569177,0.24453687801271473,0.08709478137662824,5.448658361405534,-0.5029701137191916,0.4945693365608283,0.5736430317300222,0.9282094974814498,0.25293593834556516,0.29465139264271706,0.08767689525300784,5.008519516137371,-0.7922635139666692,0.5845687726350072,0.6078369214986202,0.8648742096667195,0.21711920670145568,0.2877652067755763,0.08586919917603315,5.0638171929990285,-0.6793823341843305,0.5616507039772938,0.5916750518014587,0.7657374543142178,0.17738914034197545,0.24101567534318538,0.08970886529489625,5.077862582077663,-0.46469547952238077,0.48086958249108536,0.5385696548691722,0.7444652048355975,0.12959493324100957,0.2253235171422361,0.08321110997865032,5.648516632226525,-0.3442577456052673,0.4542159997878532,0.5100282941197236,0.9196103386596641,0.1580275391880016,0.24710376963595787,0.08484302530148151,6.020278808758065,-0.4707387341690368,0.4905559715189769,0.5949474468466672,0,0,0,0,0,0,0,0,-59
6709,125,7.950270753826509,-0.34682523742802307,0.2964810375813763,0.457992263419501,0.9776685908871847,0.15753244589590265,0.2514001902552412,0.08447211241111752,6.3247312465116075,-0.46771283976592976,0.4967774124797861,0.6087068785091805,0.8182509525219279,0.1063795506668566,0.21538072009628784,0.08571211960891731,6.61258118463796,-0.24360635606353867,0.42650149869288884,0.5179902943251844,0.8654541256601243,0.10515912690502509,0.2170115330119528,0.08303745516920522,6.780737229213995,-0.2780034996913249,0.4342819946965897,0.5368006341160538,0.9450104305619507,0.10792308678041054,0.22253824814612375,0.08519063095449729,7.192503795532548,-0.29188708526182133,0.44895707321925177,0.5720156565374249,0.9811043135402907,0.19274259690208545,0.25324063636200506,0.09001047028674167,5.699614763881105,-0.4928876003875189,0.49318472583827677,0.6003173074568587,0.6602630251314849,0.20079902874524472,0.22330097921846515,0.08787366553052038,4.2596132521301096,-0.5531481570899164,0.4835603921966222,0.5040873316500023,0,0,0,0,0,0,0,0,-55
6764,47,4.876024970213795,-0.47163784400338976,0.775821795353693,0.6394966902230192,0.625981245478044,0.18361030644125156,0.2810204765148653,0.08694974668427927,4.468040521052771,-0.32443731728142583,0.5554183491029479,0.5782480338442892,0.6006898383785721,0.17536838368687332,0.28798764519861547,0.08761638654860517,4.405514474210577,-0.2926504388008029,0.5546483383164111,0.547138658067035,0.5672980306941204,0.17882810964785303,0.2831436220654672,0.08754817684565214,4.251928232729889,-0.19084082551149048,0.5548555534205782,0.5458885392285763,0.7343709275886665,0.1580473993101479,0.2509239825295458,0.08770593667113945,5.282048484926055,-0.36148896572306827,0.5024054833996655,0.5712695800320864,0.5155230868800881,0.1903335886245003,0.31284250649232814,0.08737324859945322,3.8739577337919227,-0.16482523863918436,0.602010565949329,0.5080461790508679,0.8828247251233954,0.23906955081096057,0.29564932537985605,0.08651124328389673,4.98375139557401,-0.7592515893915254,0.5877582769226856,0.6085909427413181,0,0,0,0,0,0,0,0,-36
6824,29,5.101270624176744,-0.35075196730493946,1.0375726923123256,0.5325561085740825,0.7697079738294703,0.1872867949776248,0.27838266018542485,0.08475709904794089,5.093726219590106,-0.46862496270547105,0.5384709965260358,0.6096400777337165,0.6104874266371283,0.12257991565270979,0.2334723502465952,0.08468915314597818,5.299353154016524,-0.10312528116991515,0.469856079954705,0.5074151094885215,0.5936452986467633,0.15251589908855645,0.26219159735299946,0.08976746666967503,4.701091781520638,-0.1297812375672779,0.5152152503837827,0.5151308018637624,0.6873713664431332,0.13977172639144292,0.23708979109570852,0.08468990962197771,5.195850196376478,-0.26022842000512497,0.47512950322543457,0.48466998562586333,0.6613962860563669,0.19966961470904543,0.2705659762474155,0.0851807609289072,4.525885856347466,-0.4811496012397892,0.538498849643735,0.5877997270347918,0.6831434462459526,0.23056379564968707,0.33743513578697154,0.08718718205794289,4.173440378729454,-0.561775567994466,0.6456457737613148,0.5789681186161036,0,0,0,0,0,0,0,0,-40
6884,79,6.073123171961961,-0.6742379817131838,0.46702029811243534,0.5715660523227765,0.7948548542092324,0.1563402582899351,0.2576400102448813,0.08466712753421414,5.613398877559903,-0.3781670412680073,0.5087348295195264,0.6034252465210573,0.84070880057087,0.2328595814319192,0.28506340763784366,0.08917105083451843,4.801310045633581,-0.7241845322617727,0.573001086160812,0.5874375725093036,0.8227213301480987,0.28322694833391826,0.28148973186449366,0.08954682435021587,4.304234255059708,-0.8840425904583004,0.59869987673159,0.5817462023374481,0.7654196611798321,0.2110290353227235,0.2560978111800163,0.08701864420811833,4.643208334051904,-0.6401034541876216,0.5254860925786574,0.5610802596136353,0.7307139589885723,0.15896428802977947,0.1929356243514478,0.08469081766080476,5.131640395815538,-0.4315731968774154,0.4227601221293803,0.5321471607791165,0.7899671306333121,0.17569595708095123,0.23345868744008808,0.08705561717032759,5.263151626642366,-0.48773989444408,0.4783298283992058,0.5604544708816591,0,0,0,0,0,0,0,0,-58
6944,48,4.315960244307912,-0.5053871106453531,1.5262496002397044,0.4960150759184663,1.0070464500996548,0.2775182193940046,0.3323639927657269,0.08513321533689436,5.187252824936997,-0.8474142230493105,0.6305983799264484,0.6274265669963369,0.8323113241353435,0.2592537914306958,0.3181810268804299,0.08661178299929269,4.604022660991027,-0.8171120917129445,0.6269585586726684,0.5907931555104624,0.6345838358472595,0.2129405684203284,0.3123190769084848,0.09035950118620475,4.116941962585332,-0.5032298186989914,0.611579384644457,0.5534615904858504,0.7048417333186725,0.20338577138552905,0.2704982521672924,0.08835527646759428,4.5459027329986,-0.5846243359473409,0.5373294453639241,0.5289388038118865,0.692011304140213,0.1675012397645539,0.2579351524384019,0.08516673684864665,4.954240833672376,-0.3898731676934247,0.5138169627009868,0.5722499750965341,0.5738262793200857,0.1527573844995529,0.25681574621659936,0.08861939248243039,4.574397641760705,-0.06091317011441267,0.512575818265898,0.5287245625536231,0,0,0,0,0,0,0,0,-48
7004,49,6.077888148539612,-0.732676899600246,1.7878670951252866,0.6319603744299752,0.6494090479898104,0.16882192509549782,0.27879038066055006,0.08732779259715258,4.665825200006697,-0.286669386046235,0.5436743450001134,0.5568970588650721,0.9141229609093973,0.17706456562341152,0.26431301309042676,0.08627185027955127,5.806708886919393,-0.5455943934194001,0.5184503320279309,0.6038819592446697,0.7639718814335423,0.15551098074934988,0.25154257145477055,0.08797890005223555,5.317277217507015,-0.3136471789580648,0.48835408153004056,0.5606291273256386,0.9885096837327874,0.22415457496370245,0.28733118792655815,0.08635180379072926,5.4915224364005795,-0.6996301699736613,0.5659058332185601,0.6229832294898501,0.8599870194664133,0.16745192426820904,0.25649895292567987,0.08694242630129757,5.760607806924903,-0.5013134368386357,0.5019350692424056,0.5883800447179677,1.0247841701906406,0.21359285917782045,0.274471197311521,0.08729280159178722,5.798886981582221,-0.6424315932728282,0.54317356059545,0.6233223132356195,0,0,0,0,0,0,0,0,-53
7063,53,3.587998838843683,-0.16947472897699162,1.3001552691565712,0.5637406116674146,0.5042803967617249,0.19822902071541143,0.31773398064925273,0.08802767693084428,3.7878592538630125,-0.07562265486678191,0.6120019565865082,0.5250894599024486,0.5007605533060175,0.1871610162555406,0.2774677108680983,0.08794946740267631,3.846165025656393,0.028995796975764387,0.5719771562054524,0.5313383261441037,0.5127543994953102,0.18070312021538132,0.2516558013667397,0.08543778173065467,3.9781271016992075,0.17998405968127046,0.5326576683162543,0.47882139833886245,0.5672115609420029,0.17192096768197415,0.28955470067659045,0.08539269258950474,4.254262170770317,-0.17293712667810393,0.5539092894925288,0.5309148984514718,0.5275515238638514,0.24135277072709221,0.32069388640200025,0.0892600658802155,3.4423129937504457,-0.39580136255631904,0.6685429367042778,0.5382262256930345,0.4958984520093875,0.22743200790187137,0.313086559375289,0.08785338059357464,3.442331396774187,-0.25713153844292946,0.6507829793578515,0.5499048035482647,0,0,0,0,0,0,0,0,-10
7123,62,6.306322312170514,-0.9084136667069578,0.34474430057900146,0.5969974631761286,1.0466704655713097,0.3091154357389299,0.38072322266736414,0.08700139633000954,5.147735273125562,-0.9601706184244337,0.7078546698560134,0.6359628447713691,0.8205532400772191,0.25096860420431144,0.2922216841827757,0.08897958509319584,4.531007733586568,-0.7835477355761229,0.5930898450725017,0.5824751621709567,0.7950451776372454,0.25270773667305513,0.2920671694403826,0.08983813506326337,4.520733101907429,-0.767135996518539,0.5891653526914223,0.5778166754053219,0.9497634945585519,0.20646913805779538,0.2733433168968419,0.08884452761318574,5.488314712817858,-0.63848152956461,0.5409330201016275,0.6081126790192091,0.7892086523531198,0.21249057384985187,0.28495942232415233,0.08707603608943305,4.820957795399291,-0.6540651996440542,0.5648432049217254,0.5748684585016658,0.6435036327649615,0.19308473569927248,0.16292258366689036,0.08685518632664876,4.305477444594952,-0.5136700436158179,0.38608078523059886,0.4943877470118436,0,0,0,0,0,0,0,0,-60
7183,15,5.543291082240131,-1.427942518166141,0.4172526831802794,0.6369953248088196,0.636226418934759,0.2823120198330291,0.18148496884731463,0.09105153734690412,3.5675751444758648,-0.8191541550297446,0.4587710568879504,0.5250853918539559,0.6912282373225006,0.3146157465055422,0.2712805962595655,0.09824776932771648,3.566744512350004,-0.9372368118817318,0.6420112438966918,0.524932436993868,1.03633643022352,0.3630612581634544,0.4211498851811025,0.09139390777126741,4.612176224472065,-1.1219675982919526,0.795005208612654,0.6195695878168198,0.8932553276983276,0.3381837475388696,0.3338796133082206,0.08947155846777784,4.143030153296439,-1.0692529248395426,0.7184307180600811,0.5953671685996627,1.1569502929118292,0.6720416718109281,0.4848597292129221,0.10916198810158961,3.1311007650202924,-2.036511220535953,1.6172044862473087,0.5652333767515376,0.9937938591844406,0.35709988738591125,0.4519005642396646,0.09009522060619607,4.3305190458708,-1.1415917487049931,0.8458711547287613,0.605175815557312,0,0,0,0,0,0,0,0,-60
7243,164,4.1504706786337415,-1.265893276908249,0.3440303090585337,0.5034509164738346,0.6478206633349098,0.3866509779793054,0.19179961099476106,0.09977068738717126,2.956303938740295,-1.1471377465838029,0.570730474094335,0.5035192289066418,0.5927484028289245,0.23898448252170057,0.15740892549424906,0.08735215414834191,3.6350663205066835,-0.5796955056716413,0.40233298997251515,0.4378022378681839,0.7884826930652391,0.4584766792738624,0.13689433797474837,0.0965371627867844,3.2954505387334803,-1.4379613044368016,0.42760592777853335,0.5627766282171254,0.6396358395698067,0.3967568305812834,0.10888546431429237,0.09340388795717157,3.029697993868179,-1.2013768681343875,0.34399314465215364,0.5291433129927854,0.763966334023668,0.4561385624230733,0.22844112426952345,0.10362131673324235,3.0082795707582886,-1.4613588309762262,0.7193538763389571,0.5408434031666148,0.8177733274714485,0.43485654334283136,0.25029582204822315,0.09816921384403846,3.415336613361258,-1.3959804992892728,0.7255649204790886,0.5686946209122301,0,0,0,0,0,0,0,0,-60
7303,166,3.737400850888662,-0.2266199722388744,1.4601805963874526,0.4923139073649874,0.5394950692858204,0.18476129304675507,0.2763022441518666,0.08901506235362176,4.0383231163651985,-0.00871454210210286,0.5466952687832091,0.5107685726669999,0.5309544276842206,0.21119122373698773,0.2910627929182807,0.08803852829543422,3.695910485095348,-0.329743734732508,0.602507623751124,0.5223411381157045,0.5415150119045556,0.17368455264615454,0.2799854671765978,0.08758883362900714,4.132996943365068,-0.15854468612671963,0.55604337239387,0.5130580205977265,0.5477620275589512,0.1748940673321688,0.2774763704350745,0.08842430334633183,4.202052973979944,-0.15999904689877176,0.5552234245981138,0.5192092957250071,0.5063026008207924,0.1960437599066483,0.310765713761973,0.08752935694290123,3.7851083712789926,-0.17894209064541064,0.6085855728846497,0.5125450519746357,0.5684903251909514,0.20468953219217337,0.31256139308403263,0.0857150540424256,3.9811226904006722,-0.3444816434352962,0.6063304889555354,0.5565191118216416,0,0,0,0,0,0,0,0,-23
7362,42,4.009066395362405,-0.6864166009792821,0.8820052597603346,0.5171336123513322,0.8138479821995962,0.39931315663018896,0.30553134455341896,0.10426665266624502,3.3090004962539554,-1.2466411004208775,0.7790603822593205,0.5466732652691428,0.5999820743157581,0.27093409474786334,0.32433016348004373,0.09027901525100629,3.507186705867963,-0.6391729661449045,0.690045090587321,0.5560099335560001,0.8339945508474075,0.2536499818200641,0.3244922789692264,0.08996708686829977,4.535863820748838,-0.7958378662028457,0.6344049500660577,0.5775944926370112,0.5685676048201441,0.24294013110024124,0.2357005754935185,0.09012421968093498,3.7046502958600844,-0.5389172582949079,0.5514329228312651,0.5401938494296463,0.5219644910910272,0.1943087896502656,0.2704195047183735,0.08748275251568144,3.871174944981458,-0.2646128161884696,0.5603336014119578,0.49391032913465777,0.9506029639194652,0.3197275481036181,0.34630194632169004,0.08872680309100207,4.624223844624262,-0.9965218467199303,0.6909934030085025,0.6129138330160261,0,0,0,0,0,0,0,0,-52
7422,76,6.8717023138311255,-0.8207089049148247,0.6087704684449624,0.6011295757739599,0.8444477518614142,0.2266498531392234,0.27765535069645575,0.08608842435814236,4.9002829904370655,-0.7114516229131694,0.564778955497645,0.5909710728112562,0.8460852010885251,0.23514497746739138,0.2681461243528174,0.08647340684574154,4.878926610054787,-0.7602617111646848,0.5632417644757478,0.6030490370019657,0.8800474097500345,0.17598273200586156,0.2517534558979036,0.08837262064673283,5.647403127121772,-0.525261618164984,0.5081138633071884,0.5918973836823689,0.845645753506517,0.16118210555249754,0.2518961845319424,0.08609436767930655,5.657029910148535,-0.4779183859543799,0.49692392891112697,0.575676639727709,0.9062749369657398,0.18367092776658436,0.25827340983061114,0.08735494831729669,5.575011101500913,-0.5444453667226956,0.5176257344849305,0.5907227530702454,0.8674921424863552,0.2602623515761693,0.2797114206917108,0.08656777306241595,4.719464216418015,-0.83206563944616,0.5902641441021228,0.6004050267905626,0,0,0,0,0,0,0,0,-60
7482,50,3.061378835480206,-0.064745903959551,1.237887325279917,0.5323668057303063,0.4978836723967193,0.21861581212022166,0.3504157434738919,0.08880899211972886,3.5231992683079794,0.09968078813607614,0.6627280099578011,0.47982265384962586,0.49385168926392115,0.2127727994453689,0.31348336943235955,0.0876518159188643,3.5484458542873334,-0.18034998204500027,0.6321582805258188,0.505384140771795,0.5039180602054899,0.2536365835044644,0.4122406278382918,0.0901651702021366,3.159457776582919,-0.07948282906066197,0.7974259696967589,0.5088870002483807,0.45836965621963,0.22093191249865768,0.28729320226548016,0.08618720298337698,3.3548688826730237,-0.06271962751744097,0.6207861485588928,0.5051670836800477,0.4625686588637636,0.23311157749368214,0.2634457137130064,0.08954336024567253,3.2140332048379587,0.23312044743686258,0.6194750280724344,0.4900654809025496,0.5009965533557005,0.22355887933435367,0.3516151937818482,0.08615733190983663,3.3921574504216,0.22259563659571435,0.6873996188043778,0.48737670182855275,0,0,0,0,0,0,0,0,-2
7542,118,3.7755059315617463,-0.4572884411131769,1.5647739397280818,0.576372908702758,0.7091484338528581,0.22301367993445273,0.32441950227564303,0.08726687123971025,4.458698843635359,-0.5484399702895931,0.617286152935444,0.5946090850548292,0.5313394201379533,0.18610344358355074,0.28959215499786983,0.08649828932143099,4.030598798041573,-0.1955618082478656,0.5710307583929229,0.5439714971760111,0.5874089896451475,0.20121417266771102,0.32440156203645715,0.08648603386433687,3.9560344292251095,-0.3341570089887604,0.6130362598473399,0.5433398145143604,0.6601691739754273,0.20929646822617196,0.28826727551378095,0.08717200437088453,4.304603437620517,-0.4939229054168184,0.5716101170323236,0.5705964701551964,0.5939287698269804,0.16325249303913755,0.27204572297815544,0.08540929325532477,4.587890051346414,-0.27207044129649854,0.5369952809336038,0.5504873057901463,0.4891835373261366,0.2055399388811279,0.30023275718698067,0.08568939380665319,3.6471295418211804,-0.2005673139690831,0.6054538925369031,0.5266974822026356,0,0,0,0,0,0,0,0,-34
7602,157,6.0495015884788765,-0.8387875765130683,0.6413173815207858,0.5550737530098596,0.8623153113820642,0.20338480023823532,0.2789891531470285,0.0861443515695604,5.2742983339315925,-0.6331958849502357,0.5453009396253563,0.5949512817725491,0.7234236564340152,0.19557761975397117,0.23577137308483506,0.08656994317503584,4.678139139543076,-0.5481550310445372,0.493870258174454,0.5337476996127914,0.8378124102859095,0.23489221962231877,0.25846828597076293,0.08555866702503705,4.744280880486787,-0.7233719475667005,0.5456227655773164,0.5848919021525828,0.790227895887727,0.2242841662128807,0.2829940413383128,0.08826543246351047,4.6978734048498625,-0.6869173146829133,0.5695975064864613,0.5677284923188897,0.8849701762812915,0.2477541661615286,0.2993481364869401,0.08604166673509411,4.969348835614936,-0.7849717662029502,0.6021627898452777,0.6084988009466179,0.6904477659635135,0.1998605268030261,0.24982591171005655,0.08985937238396495,4.480919705985549,-0.5474136931894125,0.49842845239493483,0.5143350561439552,0,0,0,0,0,0,0,0,-60
7662,156,7.1394699728311695,-0.6304202997746506,0.7028974351837138,0.6260684423063542,0.971700410123021,0.1508807407616156,0.23662751930566625,0.08482733441407135,6.342823164459381,-0.4409462063893389,0.47973503494853936,0.5990990379795801,0.856422823813564,0.13543508525821252,0.23621637767263848,0.0867490250536284,6.067852502993695,-0.3082539413602266,0.4783314114132298,0.5866117775653743,0.9779104324448932,0.24321544577808826,0.3019790592166898,0.0860836238850195,5.365471243856244,-0.7498536818218621,0.5917023598932866,0.617533406170095,0.8746527793596361,0.18294223595562817,0.26376206304599104,0.08711055318758783,5.498228653677082,-0.533709841677794,0.5210127128108101,0.5853261082861609,0.6862537950031274,0.15957432428873936,0.25132710922084706,0.08883177275184123,4.989457412787252,-0.3464366812851076,0.5016434463865396,0.5444156540629007,0.891095143614655,0.19402299217829394,0.25418890885508766,0.08728740879946117,5.489789158748522,-0.5939612423581326,0.5162642570856225,0.6010421723621036,0,0,0,0,0,0,0,0,-56
7722,85,3.318868518039035,-0.45280794117256123,1.2531036655155927,0.43683384664378705,0.7543611216081665,0.19575317146328114,0.2629408520353058,0.08770468353671139,4.720298080593384,-0.583235950129922,0.5397278172917642,0.5456055536748927,0.7162164544720172,0.2394908577427396,0.2614600211230007,0.08950810062938792,4.167919582943551,-0.7185094710008019,0.5607177207584915,0.5340212894965819,0.8110046295759953,0.2951652486323819,0.35564669595280096,0.09241897805177425,4.080935009480313,-0.9537965959836773,0.7227012084626351,0.5737933070065095,0.5678274952874185,0.2847978120869361,0.5618686291522341,0.09087776526539182,2.8648005061170347,-0.07564660418326995,1.0167267174137422,0.5061330795931341,0.4853075097076665,0.2459824888948876,0.38329355145107225,0.09237684206021698,3.21413324213093,-0.21064650654757883,0.7544344704727651,0.500760646097025,0.776787782857705,0.38675247419270953,0.3015879963766502,0.10142140236785906,3.351732985190287,-1.2501013713848437,0.8041685865256416,0.5462892377655806,0,0,0,0,0,0,0,0,-42
7782,20,4.119937677008654,-0.2299363291577921,1.6542846189913194,0.6004342320026871,0.5634225726099621,0.16031875599141365,0.25638674553953067,0.08730098767016121,4.375691547938957,0.021146588312275286,0.5261198667660275,0.5313060072630784,0.5119215884527062,0.197060043215971,0.357735723309201,0.08728513074751858,3.7107074359252223,-0.07277215110666276,0.6503133195611183,0.5155405685494335,0.5282748344611915,0.18618674712952119,0.30177193168886635,0.08606065215420822,3.9571583634174354,-0.19937905488603563,0.5893067624919947,0.5379010087332298,0.5167426269651031,0.2051025869854094,0.34773037570200793,0.08815385657771409,3.7645770146359805,-0.21235002219360546,0.6466347717042303,0.5360849722748161,0.6036877249091637,0.12785830197574663,0.23045043576338256,0.08400662272198883,5.282667534027447,-0.13097594988345462,0.4646818462797849,0.5505800729119068,0.5780248382217326,0.17626421163165581,0.28603688127877047,0.08791091769610311,4.29540454266146,-0.18353296298346722,0.5610988208089183,0.5422099356330344,0,0,0,0,0,0,0,0,-14
7842,69,4.175353743271453,-0.6095324086350542,0.8607919180798134,0.5192194008530111,0.49779266971623704,0.2146705735724341,0.23764929957945097,0.08761753054407069,3.549158483848195,-0.3287784757297763,0.5481234485394311,0.5117367952749743,0.7361160775441917,0.20210463607979276,0.257735485843471,0.08764600811847659,4.6718536497553,-0.6159889109781402,0.5283444482006208,0.5522899721210083,0.5578162949565165,0.29420094723500245,0.27050871632385687,0.09255332242516127,3.2537424608798764,-0.6826080438405219,0.6617744312439043,0.5424014915070882,0.7330541094918872,0.22652412959529436,0.2701319735630775,0.08915599702603175,4.3594929732082015,-0.6723555643204239,0.5570198307910605,0.5451026441133763,0.7129899940221675,0.22537681770407014,0.2854016773088722,0.09125582680454854,4.276364414579539,-0.6470343495287139,0.5774543050505505,0.5243337829685889,0.539289741750111,0.23171004454206895,0.322761106128164,0.08771076513884732,3.570920665313338,-0.39146684332164594,0.6568619901151455,0.5465375705341069,0,0,0,0,0,0,0,0,-50
7902,34,5.751001125607215,-0.4406762825729876,0.9642344942102612,0.5936303039359668,0.6911059153267409,0.15153763483974933,0.24185229400690814,0.08693282479147435,5.233305036100791,-0.32653135650865506,0.4867921717168953,0.5499175954508216,0.6520461622294252,0.15957719126154737,0.23858783701096595,0.08917745267900298,4.897326742614728,-0.22949784979077095,0.4853541460489642,0.5611888562485358,0.6768010353922105,0.13250815059485468,0.2378298822338839,0.08641188428501823,5.428380095569725,-0.2830046824908344,0.4803132708264197,0.5280133527841321,0.8975944927149065,0.20635064415514268,0.2771769902216076,0.08537202033823496,5.3505922053004955,-0.6474915020210975,0.5518934806537935,0.6084259064478313,0.6807797740861368,0.1723854351475917,0.25359298942123076,0.08615787257190496,4.881950692463762,-0.35813005104428025,0.5039097166047194,0.5685432543275665,0.6525095004447983,0.1566310783078702,0.24337930312962278,0.0904859578374607,4.7559367544889986,-0.15737209050002254,0.48197977205806203,0.5221757109312184,0,0,0,0,0,0,0,0,-42
7958,124,5.953531694476574,-0.6859207864008618,0.4378091694781282,0.5057883213771555,0.8252317681761456,0.21025024774545406,0.28065222954202934,0.08837411362449182,4.929384506130612,-0.6378496332926956,0.5523211152317716,0.5776828036643483,0.7210678753878674,0.20392933330221996,0.24117991590274487,0.08967787878964277,4.484586210506737,-0.5974311018703264,0.5107202707392068,0.5299939880478888,0.7419730787761084,0.16273119647178383,0.23322602096946338,0.08577359860383013,5.189068192177495,-0.45409630035841037,0.47297438633609146,0.536743562894779,0.7363535730091754,0.22949918921355378,0.21130478135459027,0.0893206911382356,4.354469705337113,-0.6767661462975584,0.4860486226836824,0.5467811200253838,0.7393562637951298,0.22680950126476013,0.2507466247506157,0.08915359902080668,4.477475306838588,-0.6807377758070785,0.5358846258772394,0.5572634419785251,0.687123458093369,0.18430556128475648,0.20628722660930834,0.08385837324010377,4.708581041421152,-0.5062105446832628,0.4467787237065979,0.5245308797686922,0,0,0,0,0,0,0,0,-60
8018,107,7.9961171278334575,-0.5130463545403633,0.6735370626863756,0.6373095361069857,0.7689893620096405,0.11644743021778696,0.2344952227992643,0.08635104792689823,6.1687596768164665,-0.25532118931641595,0.4699600924102583,0.5544094798913267,0.9858617432481711,0.14435434250760992,0.24225588435471898,0.08495895557854134,6.45838543487197,-0.4208180802699848,0.4888729375741303,0.6002828255312713,0.7265392679894467,0.1449408633567562,0.24782353727791612,0.08600475417193817,5.474698268636892,-0.321503503553062,0.49200095525281257,0.5615508517266047,1.0237964693890302,0.13422188295098467,0.2350105068641743,0.08602665493315173,6.872811771196845,-0.3852748463176718,0.47362612699032053,0.6055365267642333,0.7481370917221787,0.14984144919629838,0.24656332026667577,0.08639044332671143,5.493018367497801,-0.3471261156970926,0.4999213923843424,0.5756637507120774,0.8841102066765313,0.1212066949618168,0.2302083743078273,0.08395062711531728,6.589014619472537,-0.3346556841167641,0.4563470821865708,0.565543140590006,0,0,0,0,0,0,0,0,-54
8078,104,3.7040969773497863,-0.1914331726012741,0.43697887923169976,0.4985212273318431,0.4802036337880567,0.22693006955106163,0.3135882614432543,0.08719642302674722,3.373929797271291,-0.10621349041418393,0.658437900554041,0.5374941147862459,0.46323059788871696,0.24679519793001323,0.35190444803885984,0.08775481354522378,3.104008747012031,-0.05192282923761958,0.7313911851392244,0.49410536095420754,0.4248791737500077,0.2583110883170802,0.12913289616537119,0.09049406356459849,2.9861774780556125,-0.351932131457782,0.37688345815137686,0.48844793180584856,0.5131508183558293,0.16478319344974693,0.2391925309087304,0.08536718169731942,4.157287282419715,-0.054440983570234164,0.5037083741144428,0.5151054705516155,0.4677750917680978,0.20390639453040532,0.2420252470997497,0.08581674946069658,3.570703279658222,-0.10664422412580389,0.5471811071480592,0.55068093132952,0.6738035592515607,0.2719396335402336,0.16289637173468835,0.0891238608085694,3.73593953059832,-0.7980794122498627,0.40851765799366146,0.5316508183895738,0,0,0,0,0,0,0,0,-20
8138,96,4.34671849421126,-0.07476062728370418,1.5395960080352245,0.5590455487754586,0.5528277816641115,0.15521428971732262,0.27135695545011346,0.08711401859464935,4.405294344399263,0.045476774824844406,0.5290680177253488,0.5072800449562421,0.5821979416528532,0.1537954003449181,0.2670495888225952,0.08760506942823955,4.5946911949992,-0.05964492112666515,0.5258883401405047,0.526361712850359,0.5610594235853716,0.15666342985442372,0.25284235318982384,0.08700178486151854,4.546971841008594,-0.07883562485827926,0.5152433395402752,0.5543220797944117,0.5534171206237173,0.17660308563545857,0.2879089592727657,0.08882821816060855,4.199885386647591,0.17321056540920904,0.5614321629478514,0.4795935408191781,0.5442914432254137,0.17561051421485588,0.2750409292014541,0.08793941762280004,4.1705044989708355,-0.15827761925715325,0.5448480824320763,0.5152243664090548,0.5365446740017948,0.1748692256758216,0.27792471173904576,0.08752339496932139,4.150265204325269,-0.04824956131267365,0.5578303067780619,0.5056051434272371,0,0,0,0,0,0,0,0,-2
