,userid,rt,response,round,context,strategy,actions,prev
646,166,7.38,1,40,4.0,MCC,0-4-1,0-4
647,166,-7.35,0,41,3.0,MCC,1-3-0,1-3
648,166,-5.86,0,42,2.0,MCC,0-2-0,0-2
649,166,5.39,1,43,2.0,MCC,0-2-1,0-2
650,166,4.7,1,44,1.0,MCC,1-1-1,1-1
651,166,5.47,1,45,2.0,MCC,1-2-1,1-2
652,166,-6.62,0,46,3.0,MCC,1-3-0,1-3
653,166,-3.88,0,47,1.0,MCC,,
654,42,-3.12,0,1,,MCC,---0,--
655,42,-5.39,0,2,7.0,MCC,0-7-0,0-7
656,42,-3.69,0,3,2.0,MCC,0-2-0,0-2
657,42,-3.32,0,4,4.0,MCC,0-4-0,0-4
658,42,-2.55,0,5,7.0,MCC,0-7-0,0-7
659,42,-3.75,0,6,1.0,MCC,0-1-0,0-1
660,42,-2.29,0,7,3.0,MCC,0-3-0,0-3
661,42,2.93,1,8,2.0,MCC,0-2-1,0-2
662,42,-4.63,0,9,5.0,MCC,1-5-0,1-5
663,42,-4.27,0,10,2.0,MCC,0-2-0,0-2
664,42,2.81,1,11,2.0,MCC,0-2-1,0-2
665,42,-2.93,0,12,2.0,MCC,1-2-0,1-2
666,42,-2.94,0,13,4.0,MCC,0-4-0,0-4
667,42,-2.09,0,14,2.0,MCC,0-2-0,0-2
668,42,-2.06,0,15,3.0,MCC,0-3-0,0-3
669,42,-2.03,0,16,2.0,MCC,0-2-0,0-2
670,42,-3.12,0,17,1.0,MCC,0-1-0,0-1
671,42,-2.8,0,18,2.0,MCC,0-2-0,0-2
672,42,-2.78,0,19,3.0,MCC,0-3-0,0-3
673,42,-2.24,0,20,7.0,MCC,0-7-0,0-7
674,42,-1.85,0,21,4.0,MCC,0-4-0,0-4
675,42,-1.9,0,22,1.0,MCC,0-1-0,0-1
676,42,-3.1,0,23,1.0,MCC,0-1-0,0-1
677,42,-5.42,0,24,1.0,MCC,0-1-0,0-1
678,42,-2.14,0,25,3.0,MCC,0-3-0,0-3
679,42,-5.13,0,26,3.0,MCC,0-3-0,0-3
680,42,-3.55,0,27,1.0,MCC,0-1-0,0-1
681,42,2.22,1,28,1.0,MCC,0-1-1,0-1
682,42,2.88,1,29,3.0,MCC,1-3-1,1-3
683,42,-2.18,0,30,3.0,MCC,1-3-0,1-3
684,42,-2.04,0,31,3.0,MCC,0-3-0,0-3
685,42,-2.26,0,32,1.0,MCC,0-1-0,0-1
686,42,-1.99,0,33,2.0,MCC,0-2-0,0-2
687,42,-2.0,0,34,2.0,MCC,0-2-0,0-2
688,42,-2.19,0,35,3.0,MCC,0-3-0,0-3
689,42,-3.51,0,36,1.0,MCC,0-1-0,0-1
690,42,-2.64,0,37,1.0,MCC,0-1-0,0-1
691,42,-2.1,0,38,3.0,MCC,0-3-0,0-3
692,42,-5.15,0,39,1.0,MCC,0-1-0,0-1
693,42,-1.9,0,40,2.0,MCC,0-2-0,0-2
694,42,-1.84,0,41,4.0,MCC,0-4-0,0-4
695,42,-1.79,0,42,2.0,MCC,0-2-0,0-2
696,42,-1.52,0,43,3.0,MCC,0-3-0,0-3
697,42,-2.01,0,44,3.0,MCC,0-3-0,0-3
698,42,-2.59,0,45,2.0,MCC,0-2-0,0-2
699,42,-2.98,0,46,3.0,MCC,0-3-0,0-3
700,42,-3.57,0,47,0.0,MCC,,
701,8,10.87,1,1,,PD,---1,--
702,8,-9.57,0,2,4.0,PD,1-4-0,1-4
703,8,-13.93,0,3,1.0,PD,0-1-0,0-1
704,8,7.92,1,4,4.0,PD,0-4-1,0-4
705,8,15.57,1,5,4.0,PD,1-4-1,1-4
706,8,-9.71,0,6,1.0,PD,1-1-0,1-1
707,8,-25.12,0,7,2.0,PD,0-2-0,0-2
708,8,-19.79,0,8,1.0,PD,0-1-0,0-1
709,8,10.76,1,9,4.0,PD,0-4-1,0-4
710,8,-17.38,0,10,1.0,PD,1-1-0,1-1
711,8,-10.13,0,11,2.0,PD,0-2-0,0-2
712,8,18.19,1,12,5.0,PD,0-5-1,0-5
713,8,-10.89,0,13,2.0,PD,1-2-0,1-2
714,8,-12.49,0,14,1.0,PD,0-1-0,0-1
715,8,14.02,1,15,3.0,PD,0-3-1,0-3
716,8,-7.1,0,16,1.0,PD,1-1-0,1-1
717,8,-10.88,0,17,1.0,PD,0-1-0,0-1
718,8,-10.78,0,18,1.0,PD,0-1-0,0-1
719,8,-15.96,0,19,2.0,PD,0-2-0,0-2
720,8,12.77,1,20,6.0,PD,0-6-1,0-6
721,8,-8.56,0,21,2.0,PD,1-2-0,1-2
722,8,-8.3,0,22,1.0,PD,0-1-0,0-1
723,8,-20.33,0,23,3.0,PD,0-3-0,0-3
724,8,-13.77,0,24,2.0,PD,0-2-0,0-2
725,8,-13.35,0,25,1.0,PD,0-1-0,0-1
726,8,-8.64,0,26,2.0,PD,0-2-0,0-2
727,8,5.08,1,27,1.0,PD,0-1-1,0-1
728,8,-8.79,0,28,0.0,PD,1-0-0,1-0
729,8,-14.29,0,29,2.0,PD,0-2-0,0-2
730,8,-11.43,0,30,2.0,PD,0-2-0,0-2
731,8,-10.22,0,31,2.0,PD,0-2-0,0-2
732,8,9.04,1,32,1.0,PD,0-1-1,0-1
733,8,-5.13,0,33,2.0,PD,1-2-0,1-2
734,8,-25.93,0,34,3.0,PD,0-3-0,0-3
735,8,-11.32,0,35,2.0,PD,0-2-0,0-2
736,8,-11.13,0,36,1.0,PD,0-1-0,0-1
737,8,-6.85,0,37,0.0,PD,0-0-0,0-0
738,8,-7.58,0,38,2.0,PD,0-2-0,0-2
739,8,-7.14,0,39,0.0,PD,0-0-0,0-0
740,8,-10.42,0,40,2.0,PD,0-2-0,0-2
741,8,-25.4,0,41,4.0,PD,0-4-0,0-4
742,8,-8.66,0,42,2.0,PD,0-2-0,0-2
743,8,7.22,1,43,1.0,PD,0-1-1,0-1
744,8,-9.5,0,44,0.0,PD,1-0-0,1-0
745,8,-4.67,0,45,1.0,PD,0-1-0,0-1
746,8,-8.57,0,46,1.0,PD,0-1-0,0-1
747,8,-7.21,0,47,1.0,PD,,
794,114,-5.8,0,1,,PD,---0,--
795,114,-13.58,0,2,4.0,PD,0-4-0,0-4
796,114,18.74,1,3,2.0,PD,0-2-1,0-2
797,114,-10.84,0,4,3.0,PD,1-3-0,1-3
798,114,-14.94,0,5,1.0,PD,0-1-0,0-1
799,114,20.26,1,6,2.0,PD,0-2-1,0-2
800,114,-15.27,0,7,2.0,PD,1-2-0,1-2
801,114,-7.22,0,8,1.0,PD,0-1-0,0-1
802,114,-21.28,0,9,3.0,PD,0-3-0,0-3
803,114,-17.32,0,10,2.0,PD,0-2-0,0-2
804,114,-7.75,0,11,3.0,PD,0-3-0,0-3
805,114,-7.48,0,12,4.0,PD,0-4-0,0-4
806,114,7.84,1,13,2.0,PD,0-2-1,0-2
807,114,12.49,1,14,2.0,PD,1-2-1,1-2
808,114,-4.8,0,15,2.0,PD,1-2-0,1-2
809,114,-6.59,0,16,1.0,PD,0-1-0,0-1
810,114,-6.37,0,17,4.0,PD,0-4-0,0-4
811,114,-15.78,0,18,2.0,PD,0-2-0,0-2
812,114,-8.03,0,19,2.0,PD,0-2-0,0-2
813,114,21.01,1,20,4.0,PD,0-4-1,0-4
814,114,-4.78,0,21,3.0,PD,1-3-0,1-3
815,114,-6.09,0,22,3.0,PD,0-3-0,0-3
816,114,-16.24,0,23,4.0,PD,0-4-0,0-4
817,114,-10.92,0,24,3.0,PD,0-3-0,0-3
818,114,-8.68,0,25,1.0,PD,0-1-0,0-1
819,114,-7.36,0,26,2.0,PD,0-2-0,0-2
820,114,-10.21,0,27,1.0,PD,0-1-0,0-1
821,114,-13.75,0,28,1.0,PD,0-1-0,0-1
822,114,9.75,1,29,2.0,PD,0-2-1,0-2
823,114,-10.77,0,30,2.0,PD,1-2-0,1-2
824,114,-20.84,0,31,3.0,PD,0-3-0,0-3
825,114,7.42,1,32,2.0,PD,0-2-1,0-2
826,114,15.36,1,33,1.0,PD,1-1-1,1-1
827,114,-7.44,0,34,2.0,PD,1-2-0,1-2
828,114,-4.17,0,35,1.0,PD,0-1-0,0-1
829,114,-3.97,0,36,1.0,PD,0-1-0,0-1
830,114,-4.29,0,37,2.0,PD,0-2-0,0-2
831,114,-7.89,0,38,4.0,PD,0-4-0,0-4
832,114,-5.45,0,39,2.0,PD,0-2-0,0-2
833,114,-6.5,0,40,0.0,PD,0-0-0,0-0
834,114,7.2,1,41,2.0,PD,0-2-1,0-2
835,114,-14.26,0,42,2.0,PD,1-2-0,1-2
836,114,-5.44,0,43,1.0,PD,0-1-0,0-1
837,114,11.88,1,44,1.0,PD,0-1-1,0-1
838,114,-6.88,0,45,4.0,PD,1-4-0,1-4
839,114,-3.67,0,46,1.0,PD,0-1-0,0-1
840,114,-2.78,0,47,1.0,PD,,
841,20,8.03,1,1,,MCC,---1,--
842,20,12.74,1,2,3.0,MCC,1-3-1,1-3
843,20,8.18,1,3,3.0,MCC,1-3-1,1-3
844,20,-5.22,0,4,3.0,MCC,1-3-0,1-3
845,20,8.28,1,5,3.0,MCC,0-3-1,0-3
846,20,-8.84,0,6,1.0,MCC,1-1-0,1-1
847,20,-7.52,0,7,4.0,MCC,0-4-0,0-4
848,20,6.53,1,8,3.0,MCC,0-3-1,0-3
849,20,-13.7,0,9,5.0,MCC,1-5-0,1-5
850,20,-9.46,0,10,4.0,MCC,0-4-0,0-4
851,20,9.33,1,11,3.0,MCC,0-3-1,0-3
852,20,7.21,1,12,2.0,MCC,1-2-1,1-2
853,20,-4.52,0,13,2.0,MCC,1-2-0,1-2
854,20,-9.2,0,14,2.0,MCC,0-2-0,0-2
855,20,-5.08,0,15,3.0,MCC,0-3-0,0-3
856,20,5.15,1,16,1.0,MCC,0-1-1,0-1
857,20,-6.29,0,17,3.0,MCC,1-3-0,1-3
858,20,-4.75,0,18,2.0,MCC,0-2-0,0-2
859,20,2.54,1,19,2.0,MCC,0-2-1,0-2
860,20,5.83,1,20,4.0,MCC,1-4-1,1-4
861,20,-4.45,0,21,3.0,MCC,1-3-0,1-3
862,20,-11.07,0,22,2.0,MCC,0-2-0,0-2
863,20,-5.02,0,23,2.0,MCC,0-2-0,0-2
864,20,-8.54,0,24,3.0,MCC,0-3-0,0-3
865,20,9.15,1,25,2.0,MCC,0-2-1,0-2
866,20,-6.26,0,26,1.0,MCC,1-1-0,1-1
867,20,-11.63,0,27,1.0,MCC,0-1-0,0-1
868,20,7.64,1,28,1.0,MCC,0-1-1,0-1
869,20,7.0,1,29,1.0,MCC,1-1-1,1-1
870,20,10.61,1,30,2.0,MCC,1-2-1,1-2
871,20,-9.39,0,31,1.0,MCC,1-1-0,1-1
872,20,-8.86,0,32,1.0,MCC,0-1-0,0-1
873,20,-12.34,0,33,2.0,MCC,0-2-0,0-2
874,20,-13.09,0,34,3.0,MCC,0-3-0,0-3
875,20,-9.95,0,35,3.0,MCC,0-3-0,0-3
876,20,8.64,1,36,2.0,MCC,0-2-1,0-2
877,20,-13.27,0,37,2.0,MCC,1-2-0,1-2
878,20,-14.45,0,38,2.0,MCC,0-2-0,0-2
879,20,-10.38,0,39,3.0,MCC,0-3-0,0-3
880,20,9.8,1,40,1.0,MCC,0-1-1,0-1
881,20,-12.38,0,41,1.0,MCC,1-1-0,1-1
882,20,-9.41,0,42,3.0,MCC,0-3-0,0-3
883,20,-3.44,0,43,1.0,MCC,0-1-0,0-1
884,20,7.11,1,44,3.0,MCC,0-3-1,0-3
885,20,-13.04,0,45,4.0,MCC,1-4-0,1-4
886,20,-7.5,0,46,1.0,MCC,0-1-0,0-1
887,20,-8.74,0,47,0.0,MCC,,
888,131,9.47,1,1,,PD,---1,--
889,131,-22.8,0,2,5.0,PD,1-5-0,1-5
890,131,-25.86,0,3,4.0,PD,0-4-0,0-4
891,131,23.16,1,4,5.0,PD,0-5-1,0-5
892,131,-14.63,0,5,2.0,PD,1-2-0,1-2
893,131,21.35,1,6,2.0,PD,0-2-1,0-2
894,131,17.27,1,7,1.0,PD,1-1-1,1-1
895,131,11.52,1,8,3.0,PD,1-3-1,1-3
896,131,8.25,1,9,7.0,PD,1-7-1,1-7
897,131,7.29,1,10,4.0,PD,1-4-1,1-4
898,131,-10.1,0,11,2.0,PD,1-2-0,1-2
899,131,-7.9,0,12,3.0,PD,0-3-0,0-3
900,131,-4.98,0,13,2.0,PD,0-2-0,0-2
901,131,-7.73,0,14,0.0,PD,0-0-0,0-0
902,131,-7.24,0,15,3.0,PD,0-3-0,0-3
903,131,-7.53,0,16,2.0,PD,0-2-0,0-2
904,131,-9.7,0,17,2.0,PD,0-2-0,0-2
905,131,4.87,1,18,2.0,PD,0-2-1,0-2
906,131,3.91,1,19,2.0,PD,1-2-1,1-2
907,131,-15.09,0,20,4.0,PD,1-4-0,1-4
908,131,-4.0,0,21,2.0,PD,0-2-0,0-2
909,131,-4.41,0,22,1.0,PD,0-1-0,0-1
910,131,-2.78,0,23,2.0,PD,0-2-0,0-2
911,131,-8.85,0,24,3.0,PD,0-3-0,0-3
912,131,-4.65,0,25,3.0,PD,0-3-0,0-3
913,131,-3.41,0,26,1.0,PD,0-1-0,0-1
914,131,-4.64,0,27,2.0,PD,0-2-0,0-2
915,131,-4.62,0,28,1.0,PD,0-1-0,0-1
916,131,-4.83,0,29,3.0,PD,0-3-0,0-3
917,131,-4.08,0,30,2.0,PD,0-2-0,0-2
918,131,-4.34,0,31,2.0,PD,0-2-0,0-2
919,131,-10.49,0,32,2.0,PD,0-2-0,0-2
920,131,-4.29,0,33,2.0,PD,0-2-0,0-2
921,131,12.35,1,34,2.0,PD,0-2-1,0-2
922,131,-3.92,0,35,1.0,PD,1-1-0,1-1
923,131,20.15,1,36,3.0,PD,0-3-1,0-3
924,131,-4.47,0,37,2.0,PD,1-2-0,1-2
925,131,-3.29,0,38,2.0,PD,0-2-0,0-2
926,131,-3.29,0,39,3.0,PD,0-3-0,0-3
927,131,-5.68,0,40,2.0,PD,0-2-0,0-2
928,131,-5.4,0,41,4.0,PD,0-4-0,0-4
929,131,-3.51,0,42,3.0,PD,0-3-0,0-3
930,131,-4.47,0,43,1.0,PD,0-1-0,0-1
931,131,-8.17,0,44,2.0,PD,0-2-0,0-2
932,131,-3.44,0,45,3.0,PD,0-3-0,0-3
933,131,-3.73,0,46,2.0,PD,0-2-0,0-2
934,131,-3.37,0,47,1.0,PD,,
935,113,9.86,1,1,,PD,---1,--
936,113,20.66,1,2,5.0,PD,1-5-1,1-5
937,113,6.88,1,3,5.0,PD,1-5-1,1-5
938,113,-8.77,0,4,5.0,PD,1-5-0,1-5
939,113,-6.23,0,5,5.0,PD,0-5-0,0-5
940,113,-2.37,0,6,2.0,PD,0-2-0,0-2
941,113,6.1,1,7,4.0,PD,0-4-1,0-4
942,113,7.67,1,8,5.0,PD,1-5-1,1-5
943,113,9.51,1,9,7.0,PD,1-7-1,1-7
944,113,4.85,1,10,6.0,PD,1-6-1,1-6
945,113,-7.35,0,11,4.0,PD,1-4-0,1-4
946,113,-3.61,0,12,3.0,PD,0-3-0,0-3
947,113,-2.89,0,13,3.0,PD,0-3-0,0-3
948,113,-5.63,0,14,2.0,PD,0-2-0,0-2
949,113,-5.36,0,15,5.0,PD,0-5-0,0-5
950,113,-3.95,0,16,3.0,PD,0-3-0,0-3
951,113,-4.54,0,17,4.0,PD,0-4-0,0-4
952,113,8.63,1,18,3.0,PD,0-3-1,0-3
953,113,-6.46,0,19,4.0,PD,1-4-0,1-4
954,113,-6.84,0,20,6.0,PD,0-6-0,0-6
955,113,-5.68,0,21,2.0,PD,0-2-0,0-2
956,113,-3.58,0,22,2.0,PD,0-2-0,0-2
957,113,-3.71,0,23,3.0,PD,0-3-0,0-3
958,113,7.71,1,24,6.0,PD,0-6-1,0-6
959,113,-5.52,0,25,5.0,PD,1-5-0,1-5
960,113,-3.22,0,26,1.0,PD,0-1-0,0-1
961,113,-2.66,0,27,4.0,PD,0-4-0,0-4
962,113,-6.35,0,28,3.0,PD,0-3-0,0-3
963,113,-4.73,0,29,3.0,PD,0-3-0,0-3
964,113,-7.46,0,30,4.0,PD,0-4-0,0-4
965,113,4.66,1,31,3.0,PD,0-3-1,0-3
966,113,-5.7,0,32,2.0,PD,1-2-0,1-2
967,113,-2.25,0,33,3.0,PD,0-3-0,0-3
968,113,-1.53,0,34,3.0,PD,0-3-0,0-3
969,113,-5.15,0,35,4.0,PD,0-4-0,0-4
970,113,-4.23,0,36,5.0,PD,0-5-0,0-5
971,113,-4.59,0,37,5.0,PD,0-5-0,0-5
972,113,-5.71,0,38,5.0,PD,0-5-0,0-5
973,113,3.45,1,39,4.0,PD,0-4-1,0-4
974,113,-5.92,0,40,3.0,PD,1-3-0,1-3
975,113,-5.79,0,41,6.0,PD,0-6-0,0-6
976,113,-4.82,0,42,5.0,PD,0-5-0,0-5
977,113,-5.55,0,43,3.0,PD,0-3-0,0-3
978,113,-5.24,0,44,4.0,PD,0-4-0,0-4
979,113,-4.17,0,45,4.0,PD,0-4-0,0-4
980,113,-4.73,0,46,5.0,PD,0-5-0,0-5
981,113,-2.77,0,47,3.0,PD,,
982,150,3.73,1,1,,PC,---1,--
983,150,8.47,1,2,6.0,PC,1-6-1,1-6
984,150,6.12,1,3,5.0,PC,1-5-1,1-5
985,150,4.58,1,4,4.0,PC,1-4-1,1-4
986,150,-8.4,0,5,4.0,PC,1-4-0,1-4
987,150,3.28,1,6,3.0,PC,0-3-1,0-3
988,150,4.8,1,7,1.0,PC,1-1-1,1-1
989,150,1.28,1,8,5.0,PC,1-5-1,1-5
990,150,3.06,1,9,4.0,PC,1-4-1,1-4
991,150,1.3,1,10,4.0,PC,1-4-1,1-4
992,150,1.9,1,11,3.0,PC,1-3-1,1-3
993,150,1.56,1,12,3.0,PC,1-3-1,1-3
994,150,4.28,1,13,1.0,PC,1-1-1,1-1
995,150,1.96,1,14,3.0,PC,1-3-1,1-3
996,150,2.07,1,15,4.0,PC,1-4-1,1-4
997,150,2.81,1,16,2.0,PC,1-2-1,1-2
998,150,2.12,1,17,3.0,PC,1-3-1,1-3
999,150,5.27,1,18,3.0,PC,1-3-1,1-3
1000,150,2.72,1,19,4.0,PC,1-4-1,1-4
1001,150,4.72,1,20,2.0,PC,1-2-1,1-2
1002,150,3.43,1,21,1.0,PC,1-1-1,1-1
1003,150,3.57,1,22,1.0,PC,1-1-1,1-1
1004,150,4.01,1,23,2.0,PC,1-2-1,1-2
1005,150,2.38,1,24,5.0,PC,1-5-1,1-5
1006,150,1.78,1,25,5.0,PC,1-5-1,1-5
1007,150,5.79,1,26,0.0,PC,1-0-1,1-0
1008,150,2.95,1,27,2.0,PC,1-2-1,1-2
1009,150,3.15,1,28,5.0,PC,1-5-1,1-5
1010,150,2.23,1,29,2.0,PC,1-2-1,1-2
1011,150,1.62,1,30,3.0,PC,1-3-1,1-3
1012,150,1.78,1,31,3.0,PC,1-3-1,1-3
1013,150,2.9,1,32,2.0,PC,1-2-1,1-2
1014,150,2.64,1,33,1.0,PC,1-1-1,1-1
1015,150,2.7,1,34,2.0,PC,1-2-1,1-2
1016,150,2.73,1,35,1.0,PC,1-1-1,1-1
1017,150,3.79,1,36,4.0,PC,1-4-1,1-4
1018,150,4.63,1,37,3.0,PC,1-3-1,1-3
1019,150,2.38,1,38,5.0,PC,1-5-1,1-5
1020,150,3.13,1,39,2.0,PC,1-2-1,1-2
1021,150,1.34,1,40,3.0,PC,1-3-1,1-3
1022,150,1.67,1,41,4.0,PC,1-4-1,1-4
1023,150,1.92,1,42,3.0,PC,1-3-1,1-3
1024,150,2.33,1,43,3.0,PC,1-3-1,1-3
1025,150,3.46,1,44,2.0,PC,1-2-1,1-2
1026,150,1.19,1,45,3.0,PC,1-3-1,1-3
1027,150,1.94,1,46,5.0,PC,1-5-1,1-5
1028,150,2.19,1,47,3.0,PC,,
1029,47,4.16,1,1,,PD,---1,--
1030,47,6.59,1,2,5.0,PD,1-5-1,1-5
1031,47,-2.82,0,3,6.0,PD,1-6-0,1-6
1032,47,-3.86,0,4,5.0,PD,0-5-0,0-5
1033,47,-4.11,0,5,5.0,PD,0-5-0,0-5
1034,47,-4.23,0,6,5.0,PD,0-5-0,0-5
1035,47,2.05,1,7,4.0,PD,0-4-1,0-4
1036,47,-4.88,0,8,4.0,PD,1-4-0,1-4
1037,47,-10.54,0,9,3.0,PD,0-3-0,0-3
1038,47,-3.92,0,10,5.0,PD,0-5-0,0-5
1039,47,-4.99,0,11,5.0,PD,0-5-0,0-5
1040,47,-6.82,0,12,4.0,PD,0-4-0,0-4
1041,47,-4.79,0,13,4.0,PD,0-4-0,0-4
1042,47,-3.95,0,14,4.0,PD,0-4-0,0-4
1043,47,-2.86,0,15,5.0,PD,0-5-0,0-5
1044,47,2.3,1,16,3.0,PD,0-3-1,0-3
1045,47,-5.27,0,17,4.0,PD,1-4-0,1-4
1046,47,-8.25,0,18,4.0,PD,0-4-0,0-4
1047,47,-5.36,0,19,3.0,PD,0-3-0,0-3
1048,47,-11.13,0,20,4.0,PD,0-4-0,0-4
1049,47,-7.37,0,21,3.0,PD,0-3-0,0-3
1050,47,-9.23,0,22,3.0,PD,0-3-0,0-3
1051,47,-8.46,0,23,4.0,PD,0-4-0,0-4
1052,47,-3.17,0,24,5.0,PD,0-5-0,0-5
1053,47,-7.73,0,25,5.0,PD,0-5-0,0-5
1054,47,-9.27,0,26,2.0,PD,0-2-0,0-2
1055,47,3.58,1,27,3.0,PD,0-3-1,0-3
1056,47,-4.04,0,28,5.0,PD,1-5-0,1-5
1057,47,-8.65,0,29,3.0,PD,0-3-0,0-3
1058,47,-2.47,0,30,5.0,PD,0-5-0,0-5
1059,47,-12.66,0,31,4.0,PD,0-4-0,0-4
1060,47,-8.08,0,32,3.0,PD,0-3-0,0-3
1061,47,-3.84,0,33,3.0,PD,0-3-0,0-3
1062,47,-2.84,0,34,3.0,PD,0-3-0,0-3
1063,47,-10.67,0,35,4.0,PD,0-4-0,0-4
1064,47,-2.35,0,36,4.0,PD,0-4-0,0-4
1065,47,-8.14,0,37,4.0,PD,0-4-0,0-4
1066,47,-11.56,0,38,5.0,PD,0-5-0,0-5
1067,47,-4.89,0,39,4.0,PD,0-4-0,0-4
1068,47,-6.65,0,40,4.0,PD,0-4-0,0-4
1069,47,-5.41,0,41,4.0,PD,0-4-0,0-4
1070,47,-4.5,0,42,3.0,PD,0-3-0,0-3
1071,47,-3.67,0,43,5.0,PD,0-5-0,0-5
1072,47,-3.65,0,44,5.0,PD,0-5-0,0-5
1073,47,-9.72,0,45,4.0,PD,0-4-0,0-4
1074,47,-3.27,0,46,5.0,PD,0-5-0,0-5
1075,47,-2.14,0,47,4.0,PD,,
1076,111,5.37,1,1,,MCC,---1,--
1077,111,12.36,1,2,4.0,MCC,1-4-1,1-4
1078,111,9.63,1,3,4.0,MCC,1-4-1,1-4
1079,111,13.98,1,4,1.0,MCC,1-1-1,1-1
1080,111,8.54,1,5,2.0,MCC,1-2-1,1-2
1081,111,3.35,1,6,4.0,MCC,1-4-1,1-4
1082,111,5.98,1,7,2.0,MCC,1-2-1,1-2
1083,111,7.52,1,8,2.0,MCC,1-2-1,1-2
1084,111,5.42,1,9,0.0,MCC,1-0-1,1-0
1085,111,4.36,1,10,3.0,MCC,1-3-1,1-3
1086,111,4.18,1,11,1.0,MCC,1-1-1,1-1
1087,111,6.17,1,12,3.0,MCC,1-3-1,1-3
1088,111,-3.01,0,13,1.0,MCC,1-1-0,1-1
1089,111,3.32,1,14,2.0,MCC,0-2-1,0-2
1090,111,-3.69,0,15,3.0,MCC,1-3-0,1-3
1091,111,9.46,1,16,3.0,MCC,0-3-1,0-3
1092,111,7.77,1,17,1.0,MCC,1-1-1,1-1
1093,111,-6.12,0,18,1.0,MCC,1-1-0,1-1
1094,111,2.32,1,19,2.0,MCC,0-2-1,0-2
1095,111,-1.84,0,20,2.0,MCC,1-2-0,1-2
1096,111,-7.16,0,21,2.0,MCC,0-2-0,0-2
1097,111,1.54,1,22,1.0,MCC,0-1-1,0-1
1098,111,3.48,1,23,2.0,MCC,1-2-1,1-2
1099,111,2.8,1,24,2.0,MCC,1-2-1,1-2
1100,111,5.46,1,25,1.0,MCC,1-1-1,1-1
1101,111,6.93,1,26,0.0,MCC,1-0-1,1-0
1102,111,2.82,1,27,1.0,MCC,1-1-1,1-1
1103,111,3.51,1,28,4.0,MCC,1-4-1,1-4
1104,111,2.41,1,29,0.0,MCC,1-0-1,1-0
1105,111,-3.16,0,30,1.0,MCC,1-1-0,1-1
1106,111,3.37,1,31,3.0,MCC,0-3-1,0-3
1107,111,4.54,1,32,2.0,MCC,1-2-1,1-2
1108,111,-4.12,0,33,1.0,MCC,1-1-0,1-1
1109,111,4.26,1,34,2.0,MCC,0-2-1,0-2
1110,111,2.59,1,35,2.0,MCC,1-2-1,1-2
1111,111,3.0,1,36,2.0,MCC,1-2-1,1-2
1112,111,-5.62,0,37,0.0,MCC,1-0-0,1-0
1113,111,5.65,1,38,2.0,MCC,0-2-1,0-2
1114,111,-7.77,0,39,2.0,MCC,1-2-0,1-2
1115,111,-2.5,0,40,3.0,MCC,0-3-0,0-3
1116,111,-9.17,0,41,1.0,MCC,0-1-0,0-1
1117,111,9.92,1,42,1.0,MCC,0-1-1,0-1
1118,111,9.06,1,43,3.0,MCC,1-3-1,1-3
1119,111,-9.03,0,44,3.0,MCC,1-3-0,1-3
1120,111,-7.85,0,45,2.0,MCC,0-2-0,0-2
1121,111,11.08,1,46,2.0,MCC,0-2-1,0-2
1122,111,-10.96,0,47,2.0,MCC,,
1123,46,-6.46,0,1,,PD,---0,--
1124,46,-5.72,0,2,4.0,PD,0-4-0,0-4
1125,46,-7.83,0,3,3.0,PD,0-3-0,0-3
1126,46,-12.18,0,4,4.0,PD,0-4-0,0-4
1127,46,-17.74,0,5,2.0,PD,0-2-0,0-2
1128,46,-23.63,0,6,5.0,PD,0-5-0,0-5
1129,46,-12.9,0,7,3.0,PD,0-3-0,0-3
1130,46,-22.01,0,8,1.0,PD,0-1-0,0-1
1131,46,-19.84,0,9,2.0,PD,0-2-0,0-2
1132,46,-21.29,0,10,5.0,PD,0-5-0,0-5
1133,46,-7.39,0,11,4.0,PD,0-4-0,0-4
1134,46,-14.23,0,12,2.0,PD,0-2-0,0-2
1135,46,-5.71,0,13,4.0,PD,0-4-0,0-4
1136,46,-9.03,0,14,1.0,PD,0-1-0,0-1
1137,46,-14.14,0,15,3.0,PD,0-3-0,0-3
1138,46,-12.41,0,16,3.0,PD,0-3-0,0-3
1139,46,-18.37,0,17,4.0,PD,0-4-0,0-4
1140,46,-17.58,0,18,1.0,PD,0-1-0,0-1
1141,46,-9.08,0,19,2.0,PD,0-2-0,0-2
1142,46,-10.08,0,20,4.0,PD,0-4-0,0-4
1143,46,-12.04,0,21,1.0,PD,0-1-0,0-1
1144,46,-14.28,0,22,2.0,PD,0-2-0,0-2
1145,46,-12.17,0,23,4.0,PD,0-4-0,0-4
1146,46,-15.85,0,24,4.0,PD,0-4-0,0-4
1147,46,-11.53,0,25,2.0,PD,0-2-0,0-2
1148,46,-9.97,0,26,1.0,PD,0-1-0,0-1
1149,46,-17.3,0,27,3.0,PD,0-3-0,0-3
1150,46,-15.17,0,28,4.0,PD,0-4-0,0-4
1151,46,-9.52,0,29,1.0,PD,0-1-0,0-1
1152,46,-10.6,0,30,2.0,PD,0-2-0,0-2
1153,46,-16.42,0,31,3.0,PD,0-3-0,0-3
1154,46,-13.37,0,32,3.0,PD,0-3-0,0-3
1155,46,-10.15,0,33,4.0,PD,0-4-0,0-4
1156,46,-9.82,0,34,2.0,PD,0-2-0,0-2
1157,46,-5.84,0,35,3.0,PD,0-3-0,0-3
