userid,rt,response,round
 68,2.720000,1.000,47
 68,4.500000,1.000,48
 68,5.590000,0.000,49
 68,3.650000,0.000,50
 68,5.330000,0.000,51
 68,4.800000,0.000,52
 68,6.820000,0.000,53
 68,5.230000,0.000,54
 68,3.790000,0.000,55
 68,3.650000,0.000,56
 68,5.380000,0.000,57
 68,3.930000,0.000,58
 68,2.460000,0.000,59
 68,2.840000,1.000,60
 84,3.360000,0.000, 1
 84,4.240000,0.000, 2
 84,5.260000,0.000, 3
 84,5.500000,0.000, 4
 84,14.520000,0.000, 5
 84,5.050000,0.000, 6
 84,3.850000,0.000, 7
 84,8.840000,0.000, 8
 84,5.650000,0.000, 9
 84,3.890000,0.000,10
 84,3.550000,0.000,11
 84,4.350000,0.000,12
 84,3.660000,0.000,13
 84,4.480000,0.000,14
 84,5.090000,0.000,15
 84,6.030000,0.000,16
 84,4.860000,0.000,17
 84,4.200000,0.000,18
 84,6.420000,0.000,19
 84,3.380000,0.000,20
 84,3.920000,0.000,21
 84,2.740000,0.000,22
 84,5.260000,0.000,23
 84,5.720000,0.000,24
 84,5.030000,0.000,25
 84,8.600000,0.000,26
 84,3.040000,0.000,27
 84,3.990000,1.000,28
 84,7.110000,0.000,29
 84,4.630000,0.000,30
 84,2.720000,0.000,31
 84,6.570000,0.000,32
 84,5.230000,0.000,33
 84,3.560000,0.000,34
 84,3.360000,0.000,35
 84,7.080000,0.000,36
 84,4.210000,0.000,37
 84,7.330000,0.000,38
 84,3.560000,0.000,39
 84,4.240000,0.000,40
 84,5.210000,0.000,41
 84,3.570000,0.000,42
 84,4.100000,0.000,43
 84,2.930000,0.000,44
 84,2.960000,0.000,45
 84,2.960000,0.000,46
 84,3.450000,0.000,47
 84,4.020000,0.000,48
 84,4.950000,0.000,49
 84,2.820000,0.000,50
 84,3.750000,0.000,51
 84,3.220000,0.000,52
 84,2.220000,0.000,53
 84,2.290000,0.000,54
 84,6.100000,0.000,55
 84,4.280000,0.000,56
 84,4.660000,0.000,57
 84,4.360000,0.000,58
 84,4.450000,0.000,59
 84,3.450000,0.000,60
 41,11.910000,0.000, 1
 41,5.130000,0.000, 2
 41,5.140000,1.000, 3
 41,4.180000,0.000, 4
 41,6.230000,0.000, 5
 41,7.170000,0.000, 6
 41,3.020000,1.000, 7
 41,8.760000,0.000, 8
 41,8.110000,0.000, 9
 41,7.860000,0.000,10
 41,3.600000,0.000,11
 41,3.550000,1.000,12
 41,7.920000,0.000,13
 41,2.920000,0.000,14
 41,5.780000,0.000,15
 41,2.030000,0.000,16
 41,3.380000,1.000,17
 41,3.860000,0.000,18
 41,2.790000,0.000,19
 41,5.400000,0.000,20
 41,5.150000,0.000,21
 41,5.180000,0.000,22
 41,2.660000,0.000,23
 41,6.840000,0.000,24
 41,6.370000,0.000,25
 41,19.740000,0.000,26
 41,6.910000,0.000,27
 41,6.510000,0.000,28
 41,3.200000,0.000,29
 41,4.380000,0.000,30
 41,1.300000,1.000,31
 41,4.590000,0.000,32
 41,5.440000,0.000,33
 41,9.830000,0.000,34
 41,6.300000,1.000,35
 41,4.730000,0.000,36
 41,5.020000,0.000,37
 41,3.940000,0.000,38
 41,6.730000,0.000,39
 41,3.640000,0.000,40
 41,4.010000,1.000,41
 41,3.180000,0.000,42
 41,1.920000,0.000,43
 41,5.260000,0.000,44
 41,2.520000,0.000,45
 41,4.720000,0.000,46
 41,3.980000,0.000,47
 41,4.220000,0.000,48
 41,3.170000,0.000,49
 41,7.450000,0.000,50
 41,6.590000,0.000,51
 41,2.870000,0.000,52
 41,5.570000,0.000,53
 41,4.640000,0.000,54
 41,4.370000,1.000,55
 41,3.430000,0.000,56
 41,7.270000,0.000,57
 41,4.550000,0.000,58
 41,5.540000,1.000,59
 41,1.670000,0.000,60
 39,5.090000,0.000, 1
 39,9.720000,0.000, 2
 39,6.710000,0.000, 3
 39,4.430000,0.000, 4
 39,3.920000,0.000, 5
 39,4.870000,0.000, 6
 39,5.880000,0.000, 7
 39,8.590000,0.000, 8
 39,5.810000,0.000, 9
 39,5.220000,0.000,10
 39,4.160000,0.000,11
 39,5.430000,0.000,12
 39,6.640000,0.000,13
 39,10.760000,0.000,14
 39,2.930000,0.000,15
 39,6.540000,0.000,16
 39,6.230000,0.000,17
 39,12.880000,0.000,18
 39,6.780000,0.000,19
 39,6.050000,0.000,20
 39,6.030000,0.000,21
 39,6.940000,0.000,22
 39,7.820000,0.000,23
 39,15.550000,0.000,24
 39,4.310000,0.000,25
 39,5.220000,0.000,26
 39,2.970000,0.000,27
 39,4.470000,0.000,28
 39,2.480000,0.000,29
 39,3.440000,0.000,30
 39,3.630000,0.000,31
 39,6.270000,0.000,32
 39,3.190000,0.000,33
 39,5.880000,0.000,34
 39,3.110000,0.000,35
 39,2.120000,0.000,36
 39,4.810000,0.000,37
 39,2.240000,0.000,38
 39,2.620000,0.000,39
 39,2.520000,0.000,40
 39,4.120000,0.000,41
 39,1.710000,0.000,42
 39,9.340000,0.000,43
 39,5.820000,0.000,44
 39,2.300000,0.000,45
 39,3.310000,0.000,46
 39,3.150000,0.000,47
 39,3.620000,0.000,48
 39,7.680000,0.000,49
 39,3.410000,0.000,50
 39,2.690000,0.000,51
 39,7.160000,0.000,52
 39,3.220000,0.000,53
 39,3.510000,0.000,54
 39,3.410000,0.000,55
 39,4.090000,0.000,56
 39,4.190000,0.000,57
 39,2.100000,0.000,58
 39,2.110000,0.000,59
 39,2.090000,0.000,60
119,8.230000,0.000, 1
119,2.610000,0.000, 2
119,3.910000,0.000, 3
119,4.350000,0.000, 4
119,4.140000,0.000, 5
119,3.860000,0.000, 6
119,2.560000,0.000, 7
119,2.330000,0.000, 8
119,2.790000,0.000, 9
119,3.530000,0.000,10
119,4.440000,0.000,11
119,3.180000,1.000,14
119,16.990000,0.000,16
119,15.260000,1.000,36
119,4.660000,1.000,37
119,1.010000,1.000,38
119,1.460000,1.000,39
119,2.110000,1.000,40
119,4.920000,0.000,45
119,16.620000,0.000,46
119,3.910000,0.000,47
119,9.940000,0.000,48
119,5.040000,1.000,57
111,9.460000,1.000, 1
111,1.830000,1.000, 2
111,10.680000,1.000, 3
111,6.480000,0.000, 4
111,3.200000,1.000, 5
111,2.210000,1.000, 6
111,4.870000,1.000, 7
111,3.160000,1.000, 8
111,9.710000,0.000, 9
111,7.420000,0.000,10
111,13.980000,1.000,11
111,8.690000,1.000,12
111,9.830000,0.000,13
111,5.780000,0.000,14
111,5.320000,0.000,15
111,3.610000,0.000,16
111,3.220000,0.000,17
111,7.590000,0.000,18
111,4.050000,0.000,19
111,3.740000,0.000,20
111,4.910000,0.000,21
111,4.140000,0.000,22
111,4.970000,0.000,23
111,5.950000,1.000,24
111,10.830000,1.000,25
111,4.850000,0.000,26
111,3.440000,0.000,27
111,7.270000,0.000,28
111,4.710000,0.000,29
111,7.250000,0.000,30
111,5.930000,0.000,31
111,4.360000,0.000,32
111,9.320000,0.000,33
111,3.430000,0.000,34
111,3.930000,0.000,35
111,5.310000,0.000,36
111,6.840000,0.000,37
111,3.810000,0.000,38
111,7.340000,0.000,39
111,8.850000,0.000,40
111,3.620000,0.000,41
111,6.510000,0.000,42
111,4.770000,0.000,43
111,7.160000,0.000,44
111,4.250000,0.000,45
111,8.870000,1.000,46
111,9.700000,0.000,47
111,5.460000,0.000,48
111,10.550000,0.000,49
111,13.070000,0.000,50
111,19.530000,0.000,51
111,11.370000,0.000,52
111,13.640000,1.000,53
111,6.890000,1.000,54
111,13.720000,1.000,55
111,7.840000,0.000,56
111,4.400000,1.000,57
111,9.540000,0.000,58
111,14.170000,1.000,59
111,6.620000,0.000,60
155,6.400000,1.000, 1
155,2.640000,1.000, 2
155,1.680000,1.000, 3
155,2.990000,1.000, 4
155,3.620000,1.000, 5
155,2.160000,0.000, 6
155,1.690000,1.000, 7
155,2.420000,0.000, 8
155,2.920000,0.000, 9
155,6.430000,0.000,10
155,3.450000,0.000,11
155,2.120000,1.000,12
155,2.280000,0.000,13
155,4.530000,0.000,14
155,2.480000,1.000,15
155,3.120000,1.000,16
155,3.420000,1.000,17
155,2.080000,1.000,18
155,1.940000,1.000,19
155,3.190000,1.000,20
155,1.790000,1.000,21
155,1.930000,1.000,22
155,3.250000,1.000,23
155,3.140000,1.000,24
155,7.420000,0.000,25
155,1.690000,1.000,26
155,3.090000,1.000,27
155,4.220000,1.000,28
155,6.500000,1.000,29
155,3.660000,1.000,30
155,3.150000,1.000,31
155,3.050000,1.000,32
155,4.700000,1.000,33
155,2.600000,1.000,34
155,4.610000,1.000,35
155,3.530000,1.000,36
155,2.430000,0.000,37
155,2.350000,0.000,38
155,1.560000,0.000,39
155,1.870000,0.000,40
155,1.820000,0.000,41
155,3.440000,0.000,42
155,1.870000,0.000,43
155,2.680000,0.000,44
155,1.700000,0.000,45
155,4.080000,0.000,46
155,3.930000,0.000,47
155,4.260000,0.000,48
155,6.070000,1.000,49
155,12.550000,0.000,50
155,2.840000,0.000,51
155,2.120000,0.000,52
155,14.680000,0.000,53
155,3.910000,0.000,54
155,2.210000,0.000,55
155,3.480000,0.000,56
155,2.520000,0.000,57
155,6.680000,1.000,58
155,5.310000,0.000,59
155,19.660000,0.000,60
  7,7.320000,1.000, 1
  7,3.390000,1.000, 2
  7,2.840000,0.000, 3
  7,2.440000,0.000, 4
  7,5.000000,1.000, 5
  7,7.100000,1.000, 6
  7,2.610000,0.000, 7
  7,13.160000,1.000, 8
  7,11.820000,1.000, 9
  7,3.520000,0.000,10
  7,9.350000,1.000,11
  7,4.310000,0.000,12
  7,6.500000,1.000,13
  7,3.330000,0.000,14
  7,4.030000,1.000,15
  7,3.430000,0.000,16
  7,4.810000,1.000,17
  7,4.130000,0.000,18
  7,3.740000,1.000,19
  7,3.250000,0.000,20
  7,5.210000,1.000,21
  7,3.500000,0.000,22
  7,4.180000,1.000,23
  7,2.810000,0.000,24
  7,4.000000,0.000,25
  7,2.770000,1.000,26
  7,4.040000,0.000,27
  7,3.580000,1.000,28
  7,3.130000,0.000,29
  7,4.140000,1.000,30
  7,3.710000,0.000,31
  7,5.800000,1.000,32
  7,3.220000,0.000,33
  7,3.250000,1.000,34
  7,1.890000,0.000,35
  7,4.250000,1.000,36
  7,2.450000,0.000,37
  7,3.250000,0.000,38
  7,3.380000,1.000,39
  7,2.880000,0.000,40
  7,3.900000,1.000,41
  7,1.430000,0.000,42
  7,4.920000,1.000,43
  7,3.850000,0.000,44
  7,3.320000,1.000,45
  7,5.590000,0.000,46
  7,3.700000,1.000,47
  7,3.610000,0.000,48
  7,4.390000,1.000,49
  7,3.600000,0.000,50
  7,3.280000,1.000,51
  7,2.840000,0.000,52
  7,3.140000,1.000,53
  7,2.630000,0.000,54
  7,4.950000,1.000,55
  7,3.660000,0.000,56
  7,4.640000,1.000,57
  7,4.540000,0.000,58
  7,3.920000,1.000,59
  7,4.160000,0.000,60
134,8.120000,0.000, 1
134,4.540000,0.000, 2
134,14.120000,0.000, 3
134,3.060000,0.000, 4
134,6.660000,0.000, 5
134,7.600000,0.000, 6
134,3.310000,0.000, 7
134,3.150000,0.000, 8
134,4.010000,0.000, 9
134,4.180000,0.000,10
134,5.210000,0.000,11
134,4.380000,0.000,12
134,3.670000,0.000,13
134,4.540000,1.000,14
134,2.510000,0.000,15
134,2.560000,0.000,16
134,3.230000,0.000,17
134,1.800000,0.000,18
134,3.720000,0.000,19
134,3.500000,0.000,20
134,1.960000,0.000,21
134,3.920000,0.000,22
134,3.890000,0.000,23
134,1.900000,0.000,24
134,3.000000,0.000,25
134,3.930000,0.000,26
134,2.330000,0.000,27
134,2.120000,0.000,28
134,3.020000,0.000,29
134,2.940000,0.000,30
134,1.790000,0.000,31
134,1.950000,0.000,32
134,3.010000,0.000,33
134,2.250000,0.000,34
134,10.160000,0.000,35
134,1.920000,0.000,36
134,1.890000,0.000,37
134,2.710000,0.000,38
134,4.480000,0.000,39
134,5.030000,0.000,40
134,2.930000,0.000,41
134,1.190000,0.000,42
134,3.350000,0.000,43
134,3.820000,0.000,44
134,2.390000,0.000,45
134,1.900000,0.000,46
134,1.910000,0.000,47
134,3.000000,0.000,48
134,4.320000,0.000,49
134,4.310000,0.000,50
134,1.860000,0.000,51
134,2.120000,0.000,52
134,2.350000,0.000,53
134,3.340000,0.000,54
134,1.870000,0.000,55
134,1.990000,0.000,56
134,6.970000,0.000,57
134,2.320000,0.000,58
134,2.130000,0.000,59
134,2.240000,0.000,60
131,6.590000,0.000, 1
131,14.310000,0.000, 2
131,2.860000,0.000, 3
131,8.390000,0.000, 4
131,5.510000,0.000, 5
131,7.330000,0.000, 6
131,5.010000,0.000, 7
131,3.640000,0.000, 8
131,6.350000,0.000, 9
131,3.800000,0.000,10
131,3.620000,0.000,11
131,5.100000,0.000,12
131,5.710000,0.000,13
131,3.640000,0.000,14
131,3.570000,0.000,15
131,4.340000,0.000,16
131,4.710000,0.000,17
131,2.470000,0.000,18
131,6.500000,0.000,19
131,6.850000,0.000,20
131,7.370000,0.000,21
131,4.370000,0.000,22
131,3.740000,0.000,23
131,4.380000,0.000,24
131,3.010000,0.000,25
131,3.330000,0.000,26
131,4.490000,0.000,27
131,9.660000,0.000,28
131,3.980000,0.000,29
131,8.770000,0.000,30
131,2.840000,0.000,31
131,6.100000,0.000,33
131,2.940000,0.000,34
131,2.920000,0.000,35
131,7.910000,0.000,36
131,8.540000,0.000,37
131,4.060000,0.000,38
131,15.000000,0.000,39
131,2.930000,0.000,40
131,11.840000,0.000,41
131,11.130000,0.000,42
131,16.540000,0.000,43
131,2.820000,0.000,44
131,3.850000,0.000,45
131,4.540000,0.000,46
131,9.270000,0.000,47
131,2.490000,0.000,48
131,15.730000,0.000,49
131,3.110000,0.000,50
131,6.080000,0.000,51
131,12.670000,0.000,52
131,12.900000,0.000,53
131,5.120000,0.000,54
131,9.790000,0.000,55
131,5.530000,0.000,56
131,7.580000,0.000,57
131,7.630000,0.000,58
131,4.980000,0.000,59
131,10.950000,0.000,60
125,12.280000,0.000, 1
125,12.540000,0.000, 2
125,6.240000,0.000, 3
125,10.250000,0.000, 4
125,7.410000,0.000, 5
125,9.190000,0.000, 6
125,8.410000,0.000, 7
125,5.850000,0.000, 8
125,6.180000,0.000, 9
125,13.820000,0.000,10
125,18.510000,0.000,11
125,13.700000,0.000,12
125,13.300000,0.000,13
125,16.860000,0.000,14
125,5.420000,0.000,15
125,2.910000,0.000,16
125,14.840000,0.000,18
125,28.340000,0.000,19
125,12.660000,0.000,21
125,3.160000,0.000,22
125,9.770000,0.000,23
125,7.440000,0.000,24
125,12.350000,0.000,25
125,28.540000,0.000,26
125,26.630000,0.000,27
125,13.510000,0.000,28
125,7.480000,0.000,29
125,27.630000,0.000,30
125,24.690000,0.000,31
125,25.190000,0.000,32
125,8.810000,0.000,33
125,17.260000,0.000,34
125,10.650000,0.000,35
125,14.100000,0.000,36
125,5.290000,0.000,37
125,12.770000,0.000,38
125,10.420000,0.000,39
125,13.390000,0.000,40
125,7.200000,0.000,41
125,10.600000,0.000,42
125,6.280000,0.000,43
125,7.260000,0.000,44
125,6.380000,0.000,45
125,6.760000,0.000,46
125,7.680000,0.000,47
125,7.360000,0.000,51
125,4.010000,0.000,52
125,1.820000,0.000,53
125,5.580000,0.000,54
125,1.850000,0.000,55
125,2.280000,0.000,56
125,1.560000,0.000,57
125,7.390000,0.000,58
125,6.590000,0.000,59
125,1.840000,0.000,60
 47,7.140000,0.000, 1
 47,3.560000,0.000, 2
 47,5.990000,0.000, 3
 47,5.070000,0.000, 4
 47,6.410000,0.000, 5
 47,2.450000,1.000, 6
 47,7.340000,1.000, 7
 47,5.220000,0.000, 8
 47,5.530000,0.000, 9
 47,1.290000,1.000,10
 47,6.590000,1.000,11
 47,5.230000,0.000,12
 47,4.100000,1.000,13
 47,11.300000,0.000,14
 47,4.390000,0.000,15
 47,3.520000,0.000,16
 47,4.450000,0.000,17
 47,5.530000,0.000,18
 47,3.440000,0.000,19
 47,8.730000,0.000,20
 47,5.830000,0.000,21
 47,4.540000,1.000,22
 47,3.180000,1.000,23
 47,4.920000,0.000,24
 47,3.730000,0.000,25
 47,5.310000,0.000,26
 47,5.760000,1.000,27
 47,7.170000,0.000,28
 47,6.300000,0.000,29
 47,6.660000,0.000,30
 47,7.540000,0.000,31
 47,4.530000,0.000,32
 47,4.580000,0.000,33
 47,10.380000,0.000,34
 47,7.240000,0.000,35
 47,5.640000,0.000,36
 47,11.400000,0.000,37
 47,7.360000,1.000,38
 47,5.640000,0.000,39
 47,3.920000,0.000,40
 47,7.760000,0.000,41
 47,5.290000,0.000,42
 47,2.970000,0.000,43
 47,2.880000,0.000,44
 47,7.770000,1.000,45
 47,4.580000,1.000,46
 47,3.280000,1.000,47
 47,2.870000,0.000,48
 47,2.860000,0.000,49
 47,7.030000,0.000,50
 47,5.410000,0.000,51
 47,6.120000,0.000,52
 47,6.660000,0.000,53
 47,3.900000,0.000,54
 47,3.650000,0.000,55
 47,2.680000,0.000,56
 47,3.660000,0.000,57
 47,5.130000,0.000,58
 47,3.690000,0.000,59
 47,2.150000,0.000,60
 29,6.920000,0.000, 1
 29,7.840000,0.000, 2
 29,4.880000,0.000, 3
 29,8.900000,0.000, 4
 29,6.450000,0.000, 5
 29,4.030000,0.000, 6
 29,5.450000,0.000, 7
 29,3.310000,1.000, 8
 29,6.240000,0.000, 9
 29,5.370000,0.000,10
 29,4.650000,0.000,11
 29,3.200000,0.000,12
 29,5.660000,0.000,13
 29,3.820000,1.000,14
 29,6.890000,0.000,15
 29,29.340000,0.000,16
 29,8.450000,1.000,17
 29,9.700000,1.000,18
 29,10.480000,0.000,19
 29,2.760000,0.000,20
 29,3.110000,0.000,21
 29,4.980000,1.000,22
 29,14.180000,0.000,23
 29,4.150000,0.000,24
 29,4.840000,0.000,25
 29,7.030000,1.000,26
 29,10.170000,0.000,27
 29,5.860000,0.000,28
 29,6.320000,1.000,29
 29,6.360000,0.000,30
 29,2.280000,0.000,31
 29,2.890000,0.000,32
 29,4.520000,0.000,33
 29,6.920000,0.000,34
 29,3.930000,0.000,35
 29,8.190000,0.000,36
 29,4.440000,0.000,37
 29,22.530000,0.000,38
 29,14.410000,1.000,39
 29,6.100000,0.000,40
 29,6.600000,0.000,41
 29,5.720000,0.000,42
 29,6.040000,0.000,43
 29,2.830000,0.000,44
 29,2.660000,1.000,45
 29,6.190000,0.000,46
 29,4.300000,0.000,47
 29,2.680000,0.000,48
 29,7.840000,0.000,49
 29,2.580000,0.000,50
 29,6.320000,0.000,51
 29,4.750000,0.000,52
 29,4.140000,1.000,53
 29,4.650000,0.000,54
 29,3.540000,0.000,55
 29,2.710000,0.000,56
 29,4.050000,0.000,57
 29,3.200000,0.000,58
 29,3.390000,0.000,59
 29,8.890000,0.000,60
 79,5.970000,0.000, 1
 79,7.290000,0.000, 2
 79,8.540000,0.000, 3
 79,10.320000,0.000, 4
 79,8.640000,0.000, 5
 79,5.460000,0.000, 6
 79,7.760000,0.000, 7
 79,12.250000,0.000, 8
 79,3.890000,1.000, 9
 79,4.020000,0.000,10
 79,8.160000,0.000,11
 79,6.820000,0.000,12
 79,4.510000,0.000,13
 79,2.910000,0.000,14
 79,4.580000,0.000,15
 79,3.310000,0.000,16
 79,3.530000,0.000,17
 79,3.440000,0.000,18
 79,2.510000,0.000,19
 79,3.170000,0.000,20
 79,4.110000,0.000,21
 79,2.100000,0.000,22
 79,4.410000,0.000,23
 79,3.750000,0.000,24
 79,3.920000,0.000,25
 79,2.020000,0.000,26
 79,4.430000,0.000,27
 79,3.690000,0.000,28
 79,2.010000,0.000,29
 79,3.600000,0.000,30
 79,2.980000,0.000,31
 79,3.940000,0.000,32
 79,4.240000,0.000,33
 79,7.030000,0.000,34
 79,8.230000,0.000,35
 79,4.180000,0.000,36
 79,2.450000,0.000,37
 79,5.790000,0.000,38
 79,1.990000,0.000,39
 79,5.610000,0.000,40
 79,7.170000,0.000,41
 79,3.170000,0.000,42
 79,6.760000,0.000,43
 79,1.580000,0.000,44
 79,6.960000,0.000,45
 79,7.410000,0.000,46
 79,7.320000,0.000,47
 79,11.870000,0.000,48
 79,7.520000,0.000,49
 79,5.490000,0.000,50
 79,7.630000,0.000,51
 79,10.570000,0.000,52
 79,7.190000,0.000,53
 79,5.750000,0.000,54
 79,6.630000,0.000,55
 79,2.280000,0.000,56
 79,8.800000,0.000,57
 79,3.020000,0.000,58
 79,6.050000,0.000,59
 79,5.420000,0.000,60
 48,4.700000,0.000, 1
 48,3.270000,0.000, 2
 48,4.360000,0.000, 3
 48,6.370000,0.000, 4
 48,3.680000,0.000, 5
 48,3.990000,0.000, 6
 48,5.210000,0.000, 7
 48,3.630000,0.000, 8
 48,4.910000,0.000, 9
 48,2.930000,0.000,10
 48,4.710000,0.000,11
 48,2.450000,0.000,12
 48,3.740000,0.000,13
 48,2.900000,0.000,14
 48,2.890000,0.000,15
 48,8.090000,0.000,16
 48,2.920000,0.000,17
 48,3.720000,0.000,18
 48,3.980000,0.000,19
 48,3.530000,0.000,20
 48,3.880000,0.000,21
 48,7.930000,1.000,22
 48,6.420000,0.000,23
 48,3.860000,0.000,24
 48,3.080000,0.000,25
 48,2.610000,0.000,26
 48,2.700000,0.000,27
 48,4.050000,0.000,28
 48,3.220000,0.000,29
 48,6.100000,0.000,30
 48,2.210000,0.000,31
 48,3.070000,0.000,32
 48,3.400000,0.000,33
 48,2.830000,0.000,34
 48,2.420000,0.000,35
 48,2.660000,0.000,36
 48,8.310000,0.000,37
 48,3.290000,0.000,38
 48,12.920000,0.000,39
 48,2.740000,0.000,40
 48,6.680000,0.000,41
 48,9.070000,0.000,42
 48,3.070000,0.000,43
 48,3.220000,1.000,44
 48,10.070000,0.000,45
 48,3.590000,0.000,46
 48,8.230000,0.000,47
 48,3.790000,0.000,48
 48,8.990000,0.000,49
 48,3.200000,0.000,50
 48,3.340000,0.000,51
 48,3.360000,1.000,52
 48,10.500000,0.000,53
 48,4.650000,1.000,54
 48,9.590000,0.000,55
 48,7.800000,1.000,56
 48,9.820000,0.000,57
 48,5.540000,0.000,58
 48,3.480000,1.000,59
 48,6.480000,0.000,60
 49,6.470000,0.000, 1
 49,4.340000,0.000, 2
 49,6.300000,0.000, 3
 49,7.700000,0.000, 4
 49,6.910000,1.000, 5
 49,6.270000,1.000, 6
 49,4.970000,0.000, 7
 49,5.140000,0.000, 8
 49,5.460000,0.000, 9
 49,6.130000,0.000,10
 49,4.490000,0.000,11
 49,8.220000,0.000,12
 49,6.800000,0.000,13
 49,9.880000,0.000,14
 49,5.710000,0.000,15
 49,5.000000,0.000,16
 49,9.570000,0.000,17
 49,8.330000,0.000,18
 49,4.340000,0.000,19
 49,3.820000,0.000,20
 49,5.230000,0.000,21
 49,8.520000,0.000,22
 49,11.040000,1.000,24
 49,6.330000,0.000,25
 49,4.880000,0.000,26
 49,7.410000,0.000,27
 49,7.680000,0.000,28
 49,11.020000,0.000,29
 49,4.960000,0.000,30
 49,5.570000,0.000,31
 49,8.190000,0.000,32
 49,5.590000,0.000,33
 49,5.300000,0.000,34
 49,4.230000,0.000,35
 49,4.270000,0.000,36
 49,4.750000,0.000,37
 49,4.290000,0.000,38
 49,6.720000,0.000,39
 49,9.950000,0.000,40
 49,6.370000,0.000,41
 49,15.380000,0.000,42
 49,10.550000,0.000,43
 49,5.620000,0.000,44
 49,5.050000,0.000,45
 49,7.380000,0.000,46
 49,5.140000,0.000,47
 49,4.160000,0.000,48
 49,5.230000,0.000,49
 49,7.690000,0.000,50
 49,6.240000,0.000,51
 49,6.390000,0.000,52
 49,8.690000,0.000,53
 49,4.420000,0.000,54
 49,5.680000,0.000,55
 49,6.680000,0.000,56
 49,4.680000,0.000,57
 49,7.420000,0.000,58
 49,5.210000,0.000,59
 49,10.220000,0.000,60
 53,5.810000,1.000, 1
 53,6.100000,0.000, 2
 53,5.550000,0.000, 3
 53,3.010000,0.000, 4
 53,3.010000,1.000, 5
 53,2.540000,1.000, 6
 53,3.580000,0.000, 7
 53,5.780000,0.000, 8
 53,3.490000,1.000, 9
 53,7.160000,1.000,10
 53,1.910000,1.000,11
 53,3.310000,0.000,12
 53,5.600000,0.000,13
 53,2.650000,1.000,14
 53,2.550000,1.000,15
 53,3.690000,1.000,16
 53,9.300000,1.000,17
 53,7.880000,0.000,18
 53,4.100000,0.000,19
 53,2.280000,1.000,20
 53,1.780000,1.000,21
 53,7.280000,1.000,22
 53,3.320000,1.000,23
 53,3.880000,0.000,24
 53,2.980000,0.000,25
 53,4.530000,1.000,26
 53,7.160000,1.000,27
 53,8.770000,1.000,28
 53,3.310000,0.000,29
 53,4.190000,0.000,30
 53,8.130000,0.000,31
 53,6.190000,0.000,32
 53,5.760000,0.000,33
 53,5.110000,0.000,34
 53,7.470000,1.000,35
 53,3.580000,0.000,36
 53,3.600000,1.000,37
 53,3.280000,0.000,38
 53,4.630000,1.000,39
 53,10.780000,0.000,40
 53,1.940000,0.000,41
 53,4.880000,0.000,42
 53,3.620000,0.000,43
 53,3.940000,0.000,44
 53,2.230000,0.000,45
 53,2.470000,1.000,46
 53,5.430000,1.000,47
 53,2.930000,0.000,48
 53,2.640000,0.000,49
 53,3.260000,0.000,50
 53,5.790000,1.000,51
 53,4.060000,0.000,52
 53,3.640000,0.000,53
 53,1.870000,1.000,54
 53,2.690000,1.000,55
 53,2.090000,0.000,56
 53,4.360000,0.000,57
 53,3.460000,0.000,58
 53,3.860000,0.000,59
 53,4.200000,0.000,60
 62,4.600000,0.000, 1
 62,5.150000,0.000, 2
 62,4.300000,0.000, 3
 62,4.090000,0.000, 4
 62,4.680000,0.000, 5
 62,3.320000,0.000, 6
 62,3.630000,0.000, 7
 62,3.470000,0.000, 8
 62,3.780000,0.000, 9
 62,6.700000,0.000,10
 62,2.430000,0.000,11
 62,2.130000,0.000,12
 62,3.730000,0.000,13
 62,3.660000,0.000,14
 62,3.660000,0.000,15
 62,7.920000,0.000,16
 62,4.550000,0.000,17
 62,3.090000,0.000,18
 62,3.890000,0.000,19
 62,2.190000,0.000,20
 62,2.290000,0.000,21
 62,3.100000,0.000,22
 62,3.270000,0.000,23
 62,2.930000,0.000,24
 62,2.550000,0.000,25
 62,4.680000,0.000,26
 62,4.910000,0.000,27
 62,3.030000,0.000,28
 62,8.700000,0.000,29
 62,5.090000,0.000,30
 62,10.330000,0.000,31
 62,8.120000,0.000,32
 62,4.640000,0.000,33
 62,4.900000,0.000,34
 62,4.720000,0.000,35
 62,4.130000,0.000,36
 62,4.170000,0.000,37
 62,5.430000,0.000,38
 62,5.240000,0.000,39
 62,4.520000,0.000,40
 62,2.850000,0.000,41
 62,4.920000,0.000,42
 62,9.410000,0.000,43
 62,6.730000,0.000,44
 62,3.800000,0.000,45
 62,3.610000,0.000,46
 62,2.750000,0.000,47
 62,2.840000,0.000,48
 62,6.000000,0.000,49
 62,4.730000,0.000,50
 62,10.680000,0.000,51
 62,3.730000,0.000,52
 62,2.620000,0.000,53
 62,5.180000,0.000,54
 62,2.140000,0.000,55
 62,2.900000,0.000,56
 62,1.090000,0.000,57
 62,4.020000,0.000,58
 62,7.680000,0.000,59
 62,2.420000,0.000,60
 15,4.690000,0.000, 1
 15,3.920000,0.000, 2
 15,1.360000,0.000, 3
 15,2.310000,0.000, 4
 15,2.930000,0.000, 5
 15,1.490000,0.000, 6
 15,1.080000,0.000, 7
 15,3.350000,0.000, 8
 15,3.010000,0.000, 9
 15,2.330000,0.000,10
 15,1.860000,0.000,11
 15,1.700000,0.000,12
 15,1.900000,0.000,13
 15,1.440000,0.000,14
 15,2.520000,0.000,15
 15,1.930000,0.000,16
 15,2.210000,0.000,17
 15,7.250000,0.000,18
 15,2.450000,0.000,19
 15,3.340000,0.000,20
